team_name,gotsport_team_id,state
SLSG IL B 2015 Juventus,503515,MO
SLSG MO B 2015 Chelsea,110476,MO
Flyers SC - Winter 2015,453194,MO
SLSG MO B 2015 Academy Elite Silver,627179,MO
MO Rush 2015B Blanco,380180,MO
St. Louis Stars SC 15 Boys Premier White,510730,MO
LFA Red Star Samba 2015B,371407,MO
MASC 2015 Boys,511273,MO
WGSC 2015/16B Pride Blue,577310,MO
BSSA Tsunami 2015,397849,MO
LFA Red Star Questra 2015B,371411,MO
Columbia Rush 2015B White,451357,MO
MO Rush 2015B Fierte,380184,MO
2015 Irish,122331,MO
Hawks FC Belgium 2015B,389009,MO
SLSG MO B 2015 Napoli,322998,MO
SLSG MO B 2015/2016 Liverpool,262700,MO
LFA Red Star Ultra 2015B,457095,MO
Union KC Jr Elite B15 MO Red,505658,MO
Ajax St. Louis United 2015,618428,MO
Sporting Springfield 15 Boavista,400699,MO
LFA Red Star Ghost 2015B,248104,MO
Stars 2015,342118,MO
JB Marine Green 15B,625124,MO
Carthage Soccer Academy 2016B,342166,MO
MISSISSIPPI RUSH 2015 BOYS MADISON SELECT,633247,MO
KC Athletics IP Landsharks 15B,511317,MO
SLSG MO B 2015 Inter Milan,455381,MO
SWMO Rush Pre ECNL B15,372831,MO
Union KC Jr Elite B15 MO Navy,505657,MO
Steamer's Crew U11 2015B Gray,239216,MO
LFA Red Star Kaiser 2015B,254522,MO
UCC 2015B WHITE,567353,MO
St. Louis Legends 2015/16B Pre-Academy,504656,MO
Sporting Springfield 15 Rio Ave,449661,MO
Euro Storm 2015/16,533324,MO
2015 Boys Elite White,372834,MO
KC Athletics Wolfsburg 15B,635672,MO
KCL Academy Red 2016,675564,MO
2014B Gators FC Academy,569020,MO
ICFC Cottleville 2015/16B Grey,516046,MO
Sporting Springfield 15 Vitoria,400682,MO
Kolping Kicks SC Roberts 2015,624309,MO
SLSG MO B 2015 Malmo,447059,MO
SLSG MO B 2015 Fulham,259356,MO
Sunflower 15 Black,533423,MO
LFA Red Star Boost 2015B,371416,MO
SLS Gray Wolves,500818,MO
KC Scorpions B U10,506470,MO
Pulaski County Rush 2015,592290,MO
KCMO Rush 2015B Nero,631629,MO
BSSA Raptors 2015,515839,MO
SLSG MO B 2015 Pumas,580851,MO
Steamer's Crew U11 2015B White,239215,MO
CarShield FC Blue 2015/16B,623958,MO
Gunners 2015B Academy Blue,632722,MO
Sunflower 15,593818,MO
Empower: NOCO Vipers SC,578372,MO
Renegades FC,654321,MO
Virtus FC 2015 Boys RETIRED,538661,MO
STLDA 2015B Select Navy,637986,MO
N-Surf 2015 B,399834,MO
Missouri Rush JSP 2015 B,682929,MO
2015B White - North,535826,MO
Virtus FC 2015 Boys,628954,MO
SLS Immortals KC,500819,MO
SGF F.C. Horizon 2015 Boys,529563,MO
East - 2014B Red,637809,MO
Alliance FC Gold 2014,637812,MO
LS Legends 2014B Pre Academy,636169,MO
CarShield FC Light Blue 2015/16B,366683,MO
Sporting Springfield 15 Braga,400693,MO
Raymore United 2015,639545,MO
