team_id,display_name,club,state,state_code
4209464dd1ea,Missoula Surf 15/16B,Missoula Surf,Louisiana,LA
ec0d2827221e,AW United Boys 2015 Black,Anthony Wayne United SC,Louisiana,LA
f2fe15679d86,Kickers CU10 WL Lattimer,Richmond Kickers YSC,Louisiana,LA
b122864dbda8,LA Krewe Rush 15B Blue,LA Krewe Rush,Louisiana,LA
9ff2b74e9a53,Blast 2015 CH,Blast SC,Louisiana,LA
336473dd6f85,Atlanta City FC 2014B Rec,Atlanta City FC,Louisiana,LA
a0760f440578,Portage SC 2015B Black,Portage Soccer Club,Louisiana,LA
b37a8efe7c48,Triumph 15B black,Triumph Youth Soccer,Louisiana,LA
01eb68f5fce5,Atlanta Fire 15B Elite II,Atlanta Fire United,Louisiana,LA
f27f68612439,Atlanta Fire 2015B Gold II,Atlanta Fire United,Louisiana,LA
faac82eee617,Magic Black 2015 Boys,Pato's Magic Soccer,Louisiana,LA
fe80d284ee1a,JIYSC 15 Boys Red Brisson,James Island Youth SC,Louisiana,LA
899ebaa36628,JIYSC 16 Boys Red Watt,James Island Youth SC,Louisiana,LA
d3acb7a58c9d,NOW FC BOYS 2015 Black,NOW FC,Louisiana,LA
61713465ba25,ATHENS UNITED 15B Black,Athens United SA,Louisiana,LA
359215664eaa,N-Surf 2015 B,Northland KC Surf,Louisiana,LA
669bedabc3a9,Montclair-B11EB-Fels,Montclair United,Louisiana,LA
465081dc7673,FC Richmond 2015 Magic Classic South,FC Richmond,Louisiana,LA
9da9174fbc80,UFA Metro Atlanta 14B Red,UFA Metro Atlanta,Louisiana,LA
2d2bef5e3726,TESC 2015 PREMIER BLACK,Team Elmhurst SC,Louisiana,LA
426894af08cb,La Piedad FC 2015 Blue,FBSL,Louisiana,LA
12ced9b297df,Lacey SC 2015B Orange,Lacey SC,Louisiana,LA
5007947e1330,LA Krewe Rush 15B Black,LA Krewe Rush,Louisiana,LA
1a546e04577e,Boys 2015 Black,River City Athletics,Louisiana,LA
55036e300b5a,LA Krewe Rush 15B AEX,LA Krewe Rush,Louisiana,LA
c5200de09947,OK Energy FC 15B Green,Oklahoma Energy FC,Louisiana,LA
8222735426ab,SAA United 2014B Black,SAA United SC,Louisiana,LA
484c31ea6359,Downtown scfc 2015,Downtown LA Soccer Club,Louisiana,LA
634e557a617d,Woodlands 15B Grey,HTX,Louisiana,LA
d9c46c5cfc05,JIYSC 2014 Boys Black MOODY,James Island Youth SC,Louisiana,LA
b452ce3903d0,JIYSC 2014 Boys Red Cepeda,James Island Youth SC,Louisiana,LA
e0af5dfd37a5,LA City United Obama B15 Black,LA City United,Louisiana,LA
cd47fd8cef61,Putnam United FC - 2015 Boys (Black),Putnam United FC,Louisiana,LA
7756a0cfd734,TAG 15B Black,TAG Soccer,Louisiana,LA
8cf46501b67f,Lancers,Lighthouse SC,Louisiana,LA
8383a636841d,2015 Boys Black I,Houston Surf Soccer Club,Louisiana,LA
37d1db39ce2a,B15 Black Lions,Sleepy Hollow,Louisiana,LA
eb373ed5cf25,LSC United 2015 Boys- Gray,Leelanau Soccer Club,Louisiana,LA
58cdbbba6f72,Pacesetter SC Boys 2016 Black 24-25,Pacesetter Soccer Club,Louisiana,LA
d0549ab49405,EBU 2014 Classic 3,Elmbrook United,Louisiana,LA
7f6c402297c3,AFU South 2015B Gold,Atlanta Fire United,Louisiana,LA
0f2aff9eef16,NTH NASA 15B Classic,NASA Tophat,Louisiana,LA
007e68970a8f,2015-BOYS TEAM ORANGE,Miami Shores Soccer Club,Iowa,IA
fcf066ed6c43,Strikers Miami FC 2015 PRE ECNL,Strikers Miami FC ,Iowa,IA
4757c5d37436,2015-BOYS TEAM BLACK,Miami Shores Soccer Club,Iowa,IA
313d9d73ec9b,2015 Black,South Miami United FC,Iowa,IA
6c1dd31ecdd6,15 Boys Navy,FC Batavia,Iowa,IA
d16d78e41585,Potomac Pre ECNL I 15B,Potomac Soccer Association,Iowa,IA
9902ee039226,GOTFC 2015 Elite,Miami Athletic Club,Iowa,IA
cb99f7fe7368,Homestead Elite U10B,Miami Athletic Club,Iowa,IA
36c435e3203e,La Masia U10,La Masia Athletic Club,Iowa,IA
297115884120,Strikers Miami FC 2015 Black,Strikers Miami FC ,Iowa,IA
072fb2e65e8a,Mt. Diablo Mustang 2015B Red,Mt Diablo Mustang Soccer,Iowa,IA
313d9d73ec9b,2015 Black,Athletic Club Miami,Iowa,IA
f02ce57c53ab,La Masia G2015,La Masia,Iowa,IA
dd805e4eef87,IAM3rd PDA 2015 Boys Black,I AM 3RD SOCCER,Iowa,IA
5c0a9b5c5bc2,BSA Boys Black U11,Bettendorf Soccer Association,Iowa,IA
2dd6a40286db,B2015 Red,FC Transylvania,Iowa,IA
9e6581c2ae5c,Mt. Diablo Mustang 2015B Black,Mt Diablo Mustang Soccer,Iowa,IA
f1470f840ddd,2015 Green HB,South Miami United FC,Iowa,IA
c03cb879a2b6,Strikers Miami FC 2015 Premier J,Strikers Miami FC ,Iowa,IA
e38eb96e890c,Sequoia FC '15 Boys -Green (U11),Sequoia FC,Iowa,IA
a7f3fa539c4c,DBWV B15 Tapia,CDA Slammers,Iowa,IA
9cfef3856ac4,B2015 Gladiators,SEMO Elite FC,Iowa,IA
875e4a79765a,BSA 2015 Boys Blue,Bettendorf Soccer Association,Iowa,IA
875e4a79765a,BSA 2015 Boys Blue,Bettendorf Soccer Association,Iowa,IA
ceb9648264f1,2015 Green CP,South Miami United FC,Iowa,IA
874a9443f498,SDor La Bestia U10 Premier,DORADUS FC,Iowa,IA
e673cf3e266e,Huaxia FC 2015 Elite,,Iowa,IA
b90f85e13a68,Southeast United PV Fire 2015B,St. Louis Youth Soccer Association,Iowa,IA
db81f53f05d8,HYSA B2015 BLUE,Helena Youth Soccer Association,Iowa,IA
06badbd96edc,Forest 2015B Black,Forest Youth Athletic Association,Iowa,IA
3b809925b1bb,Potomac Red 15B,Potomac Soccer Association,Iowa,IA
0e5f4b279755,Sylvania United Boys 2015 Blue,,Iowa,IA
f272029122c0,LFCIA Utah 15B Premier,,Iowa,IA
11bb63588c3f,North Texas Empire 2015B Tapia,North Texas Empire,Iowa,IA
a26aa22d7517,Southeast United 2015/2016B,St. Louis Youth Soccer Association,Iowa,IA
420278a9df78,Bayonne-B10C-Zamudio,Bayonne Youth Soccer Association,Iowa,IA
de4be9375aac,Nassau United FC 2015B,Amelia Island YSO,Iowa,IA
de7ef40aca53,SDor La Bestia U10 Classic,DORADUS FC,Iowa,IA
5c2797313b15,HYSA B2015 GRAY-AC,Helena Youth Soccer Association,Iowa,IA
1446937f832d,Houstonians FC North 2015 B Gold,Houstonians FC,Iowa,IA
8a7e724550dc,2015 Green RL,South Miami United FC,Iowa,IA
0da4dcb6436e,Southwest KS United FC 15/16B,Southwest Kansas Soccer Association,Iowa,IA
1942a2ecf2f0,Potomac Gray 15B,Potomac Soccer Association,Iowa,IA
5200de781af6,IAM3rd PDA 2015 Boys Blue,I AM 3RD SOCCER,Iowa,IA
0ae27cfe2514,Iowa Rush North 2015 Boys,Iowa Rush Soccer Club,Iowa,IA
3c5a7f1f7f06,Olimpia USA 2015/2016 Boys,Olimpia USA Soccer,Iowa,IA
9a84b53c99aa,Potomac Black 15B,Potomac Soccer Association,Iowa,IA
1bc2e421730a,Amherst U11 Jones West 5,Amherst Youth Soccer Association (OH),Iowa,IA
8f04a9f4501c,FC United U10B,FC United (Iowa),Iowa,IA
32492af6792d,ISC Mavericks 3-2014 Boys,Iowa Soccer Club,Iowa,IA
16463ef3c4c5,Sylvania United Boys 2015 Green,,Iowa,IA
1bc4195ae7ec,Potomac Premier II 15B,Potomac Soccer Association,Iowa,IA
a8cb768bd9e1,Strikers Impetus 2015,Strikers Miami FC ,Iowa,IA
4056082bad97,Masia FC,,Iowa,IA
4c1d0b5f404c,OFSC Premier 2015 Boys,Orange Soccer Association,Iowa,IA
94a19f22d8a3,Liverpool FC IA - Premier 15B (BK),,Iowa,IA
e2a998536cc7,BORUSSIA DORTMUND NYC 2015,BVB IA NYC-BORUSSIA,Iowa,IA
f6c2e4a1e309,Juventus,Las Cruces Youth Soccer Association,Iowa,IA
550818d81993,Crash City FC,Roswell Youth Soccer Association,Iowa,IA
4503f69528e9,Audubon Soccer Youth Boys 2015 - Hammers,Audubon Soccer Youth Association,Iowa,IA
f6329bcbb590,Croatia Juniors 2015 Boys Blue,Croatia Jrs,Iowa,IA
9808a8ba832d,Blue Tigers,Mt Airy Youth Athletic Association,Iowa,IA
3fedcaaea044,TUSA 2015B Chatham Gold,Triangle United,Iowa,IA
5162b94adfa8,Hoover Vestavia 15B Yellow Pre-MLS NEXT,Hoover-Vestavia Soccer,Iowa,IA
0842dc4ae554,Iowa Rush 2015 Boys Grey,Iowa Rush Soccer Club,Iowa,IA
4fce160f27fb,2014B WAA Navy,Waxhaw Athletic Association,Iowa,IA
54f3d179931d,Exeter Boys U10 Premier Blue,Exeter Youth Soccer Association - FC Exeter,Iowa,IA
c616d2764147,Mt. Diablo Mustang 2015B Gray,Mt Diablo Mustang Soccer,Iowa,IA
b07a7f145d49,11uB Croatian Eagles Red- 2015,Croatian Eagles SC,Iowa,IA
0374fa8da38c,Gladiators Gld Boys & Girls Club 2015,Gladiators FC,Iowa,IA
783b92bacb02,TCSA 2015 Vipers,Tri Cities Soccer Association,Iowa,IA
f666f91e319f,Southwestern Youth Association (SYA) Boys 2015 - Team Hustle,,Iowa,IA
13dcfbdda10a,TCSA 2015 Prime,Tri Cities Soccer Association,Iowa,IA
037d67df2e1c,Trevian SC Boys 2015 Blue,FC United Soccer Club,Iowa,IA
927235e0f6d4,Pacific FC 15B Maniacs,Pacific Futbol Club,Iowa,IA
d6cd28e2b89a,Livonia Blue Zombies,,Iowa,IA
ae9b7da620ec,Diablos FC 2015B,,Iowa,IA
64706c44f5b9,Polonia 15 Boys Red Eagles,Polonia SC,Iowa,IA
ee8302267590,Iowa United FC 2015B Navy,,Iowa,IA
88b73b15448e,Gladiators 2015 1,Gladiators FC,Iowa,IA
d53a062a2b3e,Iowa Rush 2015 Boys Blue,Iowa Rush Soccer Club,Iowa,IA
474e4b56a2ed,Amherst 2015B Red - Vollmer,Amherst Soccer Association,Iowa,IA
484057c39e7a,Houstonians FC STXCL EC 2015 RED,Houstonians FC,Iowa,IA
40454ce6be89,2015 Boys Stoltz,Mahtomedi Soccer Association,Iowa,IA
74854e187e64,"10UBR,SYSA,552,BERNIER",Scituate Youth Soccer Association,Iowa,IA
05a54f248b0a,2015 Boys Black - 5 East - Voase,Brunswick Soccer Association,Iowa,IA
1c3a8ea24074,TCSA 2015 Legion,Tri Cities Soccer Association,Iowa,IA
1d0630bb11e9,North Iowa 10U Tournament - Boys,North Iowa Soccer Club,Iowa,IA
e491fff55731,USYSC U10 Boys,United Serbian Youth Soccer Club,Iowa,IA
b3b5426b1d19,BUCKS RONSKY U11,Buckeye Soccer Association,Iowa,IA
7e8ff238323c,MUSC U11-2015 Boys (25/26),Superiorland Soccer Association,Iowa,IA
40adffabfb7d,Force FC Morris 15B,Georgetown Soccer Association,Iowa,IA
b10abf28ba00,Bayonne-B10H-Zamudio,Bayonne Youth Soccer Association,Iowa,IA
a908a9be40a8,Fusion FC 15/16B,North Spencer Soccer Association,Iowa,IA
74aea819b87f,Force FC 15B Blue,Georgetown Soccer Association,Iowa,IA
6206daab6c60,Little Miami FC 2015/2016 Boys,Little Miami FC,Iowa,IA
28bfaf3bec5a,2015B FC Piamonte,FC Piamonte,Iowa,IA
d2cda95a5d9a,Force FC 15B Gold,Georgetown Soccer Association,Iowa,IA
df4ff14be26c,United Serbian Youth SC U11,,Iowa,IA
6f7477252b70,CSL Gladiators 2015B,Churchland Soccer League,Iowa,IA
9b8bc9324da1,BVB SEATTLE-B15,BVBIA WA - Seattle,Iowa,IA
f70e32451a06,GSA 2015B Bad Boys,Georgetown Soccer Association,Iowa,IA
1fa12971ff67,Houstonians FC North 2015 Blue B,Houstonians FC,Iowa,IA
e179aaa8928b,WASA Grizzly United 2015B Red Div 6S,Wadsworth Amateur Soccer Association,Iowa,IA
d4b173de4c82,Cushman,South Miami United FC,Iowa,IA
61eef91979a8,Mt. Diablo Mustang 2015B Black II,Mt Diablo Mustang Soccer,Iowa,IA
eb8696630b28,Suffolk FC Gladiators,Suffolk FC,Iowa,IA
b185b3144120,TUSA 2014 Juventus,Triangle United,Iowa,IA
f328a1e113b5,15B LA FIRE REES,Louisiana Fire SC,Iowa,IA
539d4a413995,SVSC 2015 Boys,Southeast Volusia SC,Iowa,IA
0fc20be321d7,TUSA 2014 Bayern Munich,Triangle United,Iowa,IA
93ca0d4d1531,TUSA 2014 Burnley,Triangle United,Iowa,IA
6c36a1cfe4f8,Force FC 15B Grey,Georgetown Soccer Association,Iowa,IA
f8d6a637752e,Trevian SC Boys 2016 Blue,FC United Soccer Club,Iowa,IA
7e7e51d0d190,Bayonne-B09HB-Zamudio,Bayonne Youth Soccer Association,Iowa,IA
5f7fa65ab269,Hoover Vestavia 15B Grey Pre MLS NEXT,Hoover-Vestavia Soccer,Iowa,IA
7c7d6f160063,Triangle United 2016B,Triangle United,Iowa,IA
21a9a32e823d,Red Maniacs,Kansas Rush,Iowa,IA
b93848e2ab93,Polonia 15/16 Boys Grey Eagles,Polonia SC,Iowa,IA
baddaf54ac06,Jersey City SA 2015 Green,Jersey City Soccer Association,Iowa,IA
5e768b429395,Zia elite fc,,Iowa,IA
60518b7b47a9,2015 Black SEFPL,South Miami United FC,Iowa,IA
7f803ec95197,15B LA FIRE MAYES,Louisiana Fire SC,Iowa,IA
9bd8b61c9542,15B LA FIRE ST LOUIS,Louisiana Fire SC,Iowa,IA
8c18fecab82e,FPFC PRE ECNL I B15,Florida Premier FC,Florida,FL
5ec98f8a9f2d,FHFC 2015 B Blue,Florida Hawks Futbol Club,Florida,FL
7e862ec3b784,SWFL B15 PRE-ECNL,Florida Premier FC,Florida,FL
e5a9312a393b,2015 Boys (FL),Naples United FC,Florida,FL
58ed8819ab31,2015B Pre-MLS Navy,West Florida Flames,Florida,FL
59250f6582bd,Strikers FC - Irvine - 2015 Flight One,,Florida,FL
bd084613c527,2015B Pre-MLS White,West Florida Flames,Florida,FL
0bba4f4bdfa1,Pflugerville Rayados 2015,Mortega SC,Florida,FL
70a928d6e39a,15B FPFC PRE-ECNL II,Florida Premier FC,Florida,FL
c733bf8013de,Florida Fire West Pines United 2015 Black,West Pines United FC,Florida,FL
39794ac17cf2,FPFC 16B PRE ECNL I,Florida Premier FC,Florida,FL
3242071445df,Florida Fire West Pines United 2015 Gold,West Pines United FC,Florida,FL
c7a55fd286eb,15B FPFC TRP ELITE,Florida Premier FC,Florida,FL
a9f63d84248e,FHFC 2015 B White,Florida Hawks Futbol Club,Florida,FL
4e1a457f8381,SWFL B15 BLACK,Florida Premier FC,Florida,FL
f40537aef456,FPFC 15B TRY ELITE,Florida Premier FC,Florida,FL
90ab3b6d4aef,2015 Boys Black,SFL Club,Florida,FL
0ae0081ef935,2015B White Brandon,West Florida Flames,Florida,FL
56b6c201a77a,LCPFC 15B ELITE,Florida Premier FC,Florida,FL
93f2b87e4f7e,2015B Blue Brandon,West Florida Flames,Florida,FL
284646acff5f,FPFC 15B CP GOLD,Florida Premier FC,Florida,FL
725c4b88eef1,Cupertino FC Flames 15B Blue,Cupertino FC,Florida,FL
bd2cb4f5b7c2,Cupertino FC Flames 15B,Cupertino FC,Florida,FL
c35f16d561da,SWFL B15 WHITE,Florida Premier FC,Florida,FL
d094168aae13,Florida Evolution FC U10 Green,Boynton United FC,Florida,FL
1fefeb75d039,FPFC 15B WC RED,Florida Premier FC,Florida,FL
636147a08a0d,Flagstaff Revolution 2015 Boys,FBSL,Florida,FL
e0835cb9fd50,15B FPFC ZEPH ECNLRL,Florida Premier FC,Florida,FL
e7606e7daa2e,Florida Keys SC 2015,Florida Keys SC,Florida,FL
e6ee3b3d5c5d,2015 Premier,Westchester Flames,Florida,FL
edc3b8f2a79f,SWFL B15 GOLD,Florida Premier FC,Florida,FL
2a44cc574bdd,15B FPFC CP RED,Florida Premier FC,Florida,FL
ecb1f600dd7d,Flyers SC 2015 Thomure,Flyers Soccer Club,Florida,FL
d57d81d720d4,FC Cleveland Flames U11 Boys II,FC Cleveland Flames,Florida,FL
3f0824b246e6,FPFC 15B WC ELITE,Florida Premier FC,Florida,FL
2343e1270d45,Flight School DMV Black,Flight School Soccer Club,Florida,FL
9d2b780a32f8,Florida Evolution FC U11 Boys Green,Naples City UDAG FC,Florida,FL
15e501564ea1,Cupertino FC Flames 15B Red,Cupertino FC,Florida,FL
343285fb4b9b,FPFC 15B HERNANDO ELITE,Florida Premier FC,Florida,FL
cc40c652219c,FPFC 15B WC BLACK,Florida Premier FC,Florida,FL
202d73500dbd,2015 Elite,Westchester Flames,Florida,FL
211b0b7ab429,WNY Flash Rochester 2015B Premier II,Western New York Flash,Florida,FL
e90d6b1c8ee2,Kaos 2015B White Flores,Atwater Kaos Futbol Club,Florida,FL
7c61f7866fad,Prime 2015 Boys Pink,Florida Prime Soccer,Florida,FL
1934f3783ec8,Cupertino FC Flames 15B White,Cupertino FC,Florida,FL
1be1339e9686,WNY Flash Rochester 2015B Premier I,Western New York Flash,Florida,FL
7ca08740870a,Pflugerville FC STXCL WC B15 Green,Pflugerville AYSL,Florida,FL
8c4eb2342d34,WNY Flash 15B Premier,Western New York Flash,Florida,FL
3fabe1ee7ecd,Flyers SC - Winter 2015,Flyers Soccer Club,Florida,FL
3fabe1ee7ecd,Flyers SC - Winter 2015,Flyers Soccer Club,Florida,FL
0e3a54aed964,Florida Evolution FC U10 White,Boynton United FC,Florida,FL
1ebc9ac33160,EGSA Flyers 2015,East Greenwich SA,Florida,FL
d6ec8182d611,15B FPFC TRY RED,Florida Premier FC,Florida,FL
f18fc0035811,Flash Binghamton 15B Premier,Western New York Flash,Florida,FL
ffb92433a115,15B FPFC TRY GOLD,Florida Premier FC,Florida,FL
2231ff216183,LPFC 15B ELITE,Florida Premier FC,Florida,FL
3396373a1805,FHFC 2015 B Silver,Florida Hawks Futbol Club,Florida,FL
32f09afe868a,Pflugerville FC 15B Grey,Pflugerville AYSL,Florida,FL
01d69a149286,BLMFLD-B11GB-Budko,Bloomfield SC,Florida,FL
2241bafd0fc3,2015B Hooligans FC,Pflugerville AYSL,Florida,FL
4c80df7f5906,Sol SC Osceola 2015B - OSSA,Sol SC Florida ,Florida,FL
9204535437a2,15B FPFC TT SPIRIT ELITE,Florida Premier FC,Florida,FL
ef18a0d48683,15B FPFC CP ELITE,Florida Premier FC,Florida,FL
274360186df6,Sol SC Florida 2015B Navy 2,Sol SC Florida ,Florida,FL
6a499c5568fc,Flatirons Rush 2015B Bronze,Flatirons Rush,Florida,FL
2c4e273d3848,2014 Flames White,Cleveland Futbol Club,Florida,FL
4ff1a5eef20c,Pflugerville FC 15B Blue,Pflugerville AYSL,Florida,FL
158a3c03681c,Flatirons Rush 2015B Gold,Flatirons Rush,Florida,FL
2130bbd85c21,Atomic Fleas,Atomic Fleas ,Florida,FL
bfb11c3669d8,Pflugerville FC 15B White,Pflugerville AYSL,Florida,FL
ef0a3c3abd61,Flyte SC IE B15 EA,FLYTE SC IE,Florida,FL
644bc8b0d6eb,FPFC 15B WC GOLD,Florida Premier FC,Florida,FL
27f042fb4de3,FC Cleveland Flames U11 Boys 1,FC Cleveland Flames,Florida,FL
a6fb159282e6,WFF 2014B Premier Brandon,West Florida Flames,Florida,FL
a511c5b369d2,Flyte sc IE B2015 mando,Rebels Soccer Club,Florida,FL
476467621f6a,WFSC 2015 Boys,West Florida Soccer Club,Florida,FL
d4b6a7a8a769,FPFC 15B CP BLACK,Florida Premier FC,Florida,FL
7c926e2038e1,MORTEGA Rayados Pflugerville 2015/16,Mortega SC,Florida,FL
a9d6b0ef74e5,Sunflower 15 Black,,Florida,FL
a63ad8873dc4,2015B Wolves,Pflugerville AYSL,Florida,FL
cf04a8845fed,Pflugerville FC 15B Black,Pflugerville AYSL,Florida,FL
e68e7428b037,TUFC Houston Flash 15B,Texas United FC ,Florida,FL
ebd68e991106,Black Widows,Mifflin FC,Florida,FL
93df2dac24b4,FRDS B2015-AC,Flathead Rapids,Florida,FL
8a94e9fcc0d1,Pflugerville FC 15/16B Green,Pflugerville AYSL,Florida,FL
4b15fc46052e,LCPFC 15B RED,Florida Premier FC,Florida,FL
5dbee23ef50b,Florida Evolution FC U11 Boys White,Naples City UDAG FC,Florida,FL
5a728e15eb62,FTK 2015B,Flo Town Kicks,Florida,FL
66e258ca7e94,2015/16,Bay Lions Florida Soccer Club,Florida,FL
5add8d7d449b,2015 GOLD,Florida Fire Soccer Club,Florida,FL
d7793adc0f96,MUSA Flyers 2015 Boys Orange,Madison United,Florida,FL
313d9d73ec9b,2015 BLACK,Florida Fire Soccer Club,Florida,FL
5447d718bc41,LKF 2014B (Kolokoski),Let Kids Fly,Florida,FL
836e172b1c78,WNY Flash North 15B Premier,Western New York Flash,Florida,FL
721a183ad6c3,Spring 25 U10 Boys,Fairfax Fletcher SC,Florida,FL
e4c633bce0ad,MUSA Flyers 2015 Boys Blue,Madison United,Florida,FL
9324d0c1753f,Flushing 2015B-1,Flushing AYSO,Florida,FL
adabe3cb71b1,ASG FL 2015B Red,ASG,Florida,FL
b15502f7a82a,Florida Roots 15B Elite,Rip City Surf Soccer Club,Florida,FL
34584e7fab8d,Sol SC Florida 2015B Navy 1,Sol SC Florida ,Florida,FL
f1184ffdc047,Flames,Rockport Fulton Youth Soccer League,Florida,FL
74966e432540,Florida Fire West Pines United 2015 White,West Pines United FC,Florida,FL
196a37f5b617,FSA 2015 Boys Blue,Florence SA,Florida,FL
aaac2e94726a,Southeast 2015 Boys Red,Next Level Soccer (AZ),Arizona,AZ
608beb796e56,Southeast 2015 Boys Black,Next Level Soccer (AZ),Arizona,AZ
0b8ca9595b4f,Northwest 2015 Boys Black,Next Level Soccer (AZ),Arizona,AZ
4abfa40f51b5,BRAZAS FC 2015 Boys Black,Brazas Futebol Club,Arizona,AZ
5369576645e6,15B AChacon Pre-MLS Next,RSL-AZ North,Arizona,AZ
d9018ac919f7,Azzurri Storm 2015 Boys Select,"Azzurri Storm Soccer, Inc.",Arizona,AZ
58b401a3ff93,FCDA 2015B Pre - Academy,FC Deportivo Arizona,Arizona,AZ
21f487e5fdcd,Southeast 2015 Boys Green,Next Level Soccer (AZ),Arizona,AZ
78d2b979c069,Northwest 2015 Boys Red,Next Level Soccer (AZ),Arizona,AZ
c534310d576a,Southeast 2015 Boys Blue,Next Level Soccer (AZ),Arizona,AZ
fe04f8663487,15B Garza Pre MLS Next,RSL-AZ Southern AZ,Arizona,AZ
3f474ac92e7f,AZSC 2015B Navy,Arizona Soccer Club,Arizona,AZ
dbeeb8e47436,15 Kraze Pre ECNL,Florida Kraze Krush,Arizona,AZ
c8f6fb7ba469,15B OMolina,RSL-AZ South,Arizona,AZ
ab5852545f84,2015 Boys Blue,Arizona Storm F.C.,Arizona,AZ
db57d6f0e6d1,B2015 LB Diaz,Beach Futbol Club,Arizona,AZ
ef24a50d2fec,15B DGerman,RSL-AZ North,Arizona,AZ
645ae8db129c,15B Rayados Blue,RSL-AZ Southern AZ,Arizona,AZ
6bc65f3f799b,15B Jason Pre MLS Next,RSL-AZ Southern AZ,Arizona,AZ
ae65a7ba4fc6,AZSC 2015B White,Arizona Soccer Club,Arizona,AZ
958d56600101,15B NJMarkette,RSL-AZ South,Arizona,AZ
f6122f4a80fd,Synergy FC 15/16B Montone,Synergy FC AZ,Arizona,AZ
c3ef6c35c093,Forza Azzurri 2015’s,Tournament Team,Arizona,AZ
ab7dbf85a94f,15B NMarkette Pre-MLS Next,RSL-AZ South,Arizona,AZ
e7caef4d3eed,15B Blue,Azzurri FC,Arizona,AZ
c0c9a90eec59,AZ Thundercats 2015,FBSL,Arizona,AZ
7304a2ee2e6b,Select 15B Red,AZFC ,Arizona,AZ
9b1f9bb1c8c0,FC Lazio,Gold Coast FC,Arizona,AZ
4551721644d4,Brazas 2015 Boys Gold Diego Rangel,Brazas Futebol Club,Arizona,AZ
e89bc910e388,15B Echanove,RSL-AZ Southern AZ,Arizona,AZ
61bf5b779bb1,NSC U10 McGrenahan,Nazareth Soccer Club,Arizona,AZ
1ea0495f6314,15B Hinds,RSL-AZ Southern AZ,Arizona,AZ
e4bc27d63270,B2015 Premier - Suazo,City SC - San Marcos,Arizona,AZ
53c795f341bc,2015 Rush Boys,Phoenix Rush,Arizona,AZ
bba22f0f81c1,FC Arizona 15B Black GFC Zazueta U11,FC Arizona,Arizona,AZ
668b577eb25a,15B Overlin,RSL-AZ South,Arizona,AZ
60a51100ae55,15 Kraze Pre ECNL RL,Florida Kraze Krush,Arizona,AZ
348527fed937,RSL-AZ Yuma 15 Boys Guzman,RSL-AZ Yuma,Arizona,AZ
c1f0667fd4df,La Roca 15B A Vazquez,La Roca FC,Arizona,AZ
9bd7982e08a7,Azzurri Storm 2015 Boys Premier,"Azzurri Storm Soccer, Inc.",Arizona,AZ
7c3e114d513b,DKSC 15B DIAZ,DKSC,Arizona,AZ
656823ab7ebd,15B Rayados White,RSL-AZ Southern AZ,Arizona,AZ
b27624e4b81a,LFA Red Star Gazelle 2015B,Lou Fusz Athletic,Arizona,AZ
04ffc0afc52d,Irvine B2015 Diaz,Strikers FC,Arizona,AZ
2cfde095d382,MO Rush 2015B Azul,Missouri Rush,Arizona,AZ
64e4a71affd8,15B Laroussi,RSL-AZ South,Arizona,AZ
83e064b4e135,BUSA '15 Green,Brazilian United Soccer Academy,Arizona,AZ
8852feb24cfd,Hazlet Knights,Hazlet United,Arizona,AZ
5a0984f0fbc6,Tiburones Azul 2015,Brownsville Opportunity Youth Soccer Association (BOYSA),Arizona,AZ
b636061e6e1d,Quad Cities Rush 2015 Boys Azul,Quad Cities Rush,Arizona,AZ
f83e5daf91db,Aztecas,,Arizona,AZ
8aca010d0946,BYSA Madrid,Brazosport Youth Soccer Assn.,Arizona,AZ
dd591a285cc0,RSL-AZ Yuma 15 Boys Patino,RSL-AZ Yuma,Arizona,AZ
9393ce464cb4,AZSC 15B Gold,Arizona Soccer Club,Arizona,AZ
0b10169417f4,CE 2015B Azzurri,Columbus Force SC,Arizona,AZ
02af0d9b3698,Syosset Lazio,Syosset Soccer Club,Arizona,AZ
9f621a70d5da,15B IGerman,RSL-AZ North,Arizona,AZ
f171f9a6069a,RSL-AZ Yuma 15 Boys Patino WHITE,,Arizona,AZ
4a0195a5dad3,Lazers SC B2015,,Arizona,AZ
02caf77bacb9,15 Kraze Blue,Florida Kraze Krush,Arizona,AZ
e44a2bf626c8,Tazmanian Devils FC Coed U10,Tazmanian Devils Futbol Club,Arizona,AZ
7be3efbf338f,BUSA '15 Blue,Brazilian United Soccer Academy,Arizona,AZ
88d22cb9572f,AZTECA JR ACADEMY 15B,AZTECA,Arizona,AZ
bf08b68bf61b,Sun Warriors 15/16 Boys,Sun Warriors AZFC,Arizona,AZ
6f0e7d8da513,FC Elite Arizona 2015 Boys (ARCHIVED),FC Elite Arizona,Arizona,AZ
f818cf52e9c2,AYSO 1079 2015 Boys,AYSO United (AZ),Arizona,AZ
aa3d07d5fe0a,Northwest 2015 Boys Blue,Next Level Soccer (AZ),Arizona,AZ
9674c6406176,Azzurri FC,,Arizona,AZ
c5464481584c,FC Columbus Brazil 2015 Boys,FC Columbus,Arizona,AZ
71f839b8a837,Brazas 2015 Boys White Diego Lopez,Brazas Futebol Club,Arizona,AZ
c6d9557e5bde,DKSC 15B Yazzan,DKSC,Arizona,AZ
c245568d8775,Azzurri White 15,CLUB AZZURRI,Arizona,AZ
f4bf9a56529a,B2015 TO Zazzi,Ventura Surf Soccer Club,Arizona,AZ
