Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
BSC Boys U10 Blue,CT,10,2,6,0,0.2,19,34,-15,0.12,0,0.0,5,0.5,2025-06-15,0.3564699792960663,10,0,0.2,0.5670498084291188,0.4455874741200828,0.42076244615787345,0.7071067811865476,0.29752397894687194,6333,Active,67
Ole Select 2015 Boys Orange,CT,6,2,4,0,0.3333333333333333,30,27,3,0.19999999999999998,2,0.3333333333333333,2,0.3333333333333333,2025-07-13,0.4607142857142857,6,2,0.3333333333333333,0.6015325670498084,0.5758928571428571,0.5325088943623426,0.5477225575051661,0.2916671335143906,6397,Active,68
ERU B2015 Gold (U11),CT,6,4,2,0,0.6666666666666666,10,12,-2,0.39999999999999997,2,0.3333333333333333,3,0.5,2025-08-30,0.35802469135802467,6,2,0.6666666666666666,0.5919540229885057,0.4475308641975308,0.520242656449553,0.5477225575051661,0.28494863831383066,6477,Active,69
SAFC BU11 Blue F25,CT,7,3,4,0,0.42857142857142855,27,18,9,0.2571428571428571,2,0.2857142857142857,7,1.0,2025-10-12,0.35000000000000003,7,2,0.42857142857142855,0.6130268199233716,0.4375,0.47081964969896006,0.5916079783099616,0.2785406611070061,6540,Active,70
Inter Connecticut FC 2015 Boys RL,CT,4,2,1,0,0.5,8,6,2,0.3,0,0.0,0,0.0,2025-10-11,0.536231884057971,4,0,0.5,0.5996168582375478,0.6702898550724636,0.6220972846909878,0.4472135954999579,0.27821036343741756,6546,Provisional,71
Inter Connecticut 2015 SL Boys,CT,5,3,2,0,0.6,13,13,0,0.36,0,0.0,0,0.0,2025-10-11,0.3548148148148148,5,0,0.6,0.5957854406130269,0.4435185185185185,0.5052681992337165,0.5,0.25263409961685823,6779,Active,72
Westport U10 B2015 White,CT,6,0,4,0,0.0,6,18,-12,0.0,0,0.0,2,0.3333333333333333,2024-11-24,0.39094202898550723,6,0,0.0,0.5727969348659003,0.48867753623188404,0.4077659087123105,0.5477225575051661,0.2233425863833248,6967,Inactive,73
Wilton B2015 White,CT,10,0,8,0,0.0,12,50,-38,0.0,2,0.2,6,0.6,2025-10-12,0.21952380952380954,10,2,0.0,0.5229885057471264,0.27440476190476193,0.26924055829228244,0.7071067811865476,0.19038182453892485,7164,Active,74
OGRCC Thunder Boys 2015 Blue,CT,2,1,0,0,0.5,3,2,1,0.3,0,0.0,0,0.0,2025-10-12,0.5057971014492754,2,0,0.5,0.5977011494252874,0.6322463768115941,0.598888055972014,0.31622776601683794,0.189385032034197,7171,Provisional,75
Stamford FC Boys 2015 Gold,CT,4,0,4,0,0.0,5,36,-31,0.0,1,0.25,3,0.75,2025-05-24,0.4083333333333333,4,1,0.0,0.5363984674329502,0.5104166666666666,0.41352969348659,0.4472135954999579,0.18493610107013345,7192,Provisional,76
Rocky Hill Sharks,CT,3,1,1,0,0.3333333333333333,6,7,-1,0.19999999999999998,0,0.0,0,0.0,2025-10-12,0.3240740740740741,3,0,0.3333333333333333,0.5938697318007663,0.4050925925925926,0.4284961685823755,0.3872983346207417,0.16595585248332262,7261,Provisional,77
TUSC 2015 Boys U11 Gold,CT,2,0,0,0,0.0,2,2,0,0.0,0,0.0,0,0.0,2025-10-12,0.5,2,0,0.0,0.5957854406130269,0.625,0.4941570881226054,0.31622776601683794,0.15626619203839723,7278,Provisional,78
Ginga FC Coastal Academy Boys 2015,CT,2,1,1,0,0.5,8,9,-1,0.3,0,0.0,0,0.0,2025-10-12,0.3333333333333333,2,0,0.5,0.5938697318007663,0.41666666666666663,0.46877394636015324,0.31622776601683794,0.14823933782436827,7303,Provisional,79
Ridgefield B2015 Orange (U11),CT,7,1,2,0,0.14285714285714285,19,22,-3,0.0857142857142857,0,0.0,3,0.42857142857142855,2025-10-12,0.1238095238095238,7,0,0.14285714285714285,0.5900383141762452,0.15476190476190474,0.2394362342638205,0.5916079783099616,0.1416523864869692,7339,Active,80
ESA Jaguars Power,CT,1,0,1,0,0.0,0,2,-2,0.0,0,0.0,0,0.0,2025-05-24,0.43333333333333335,1,0,0.0,0.5919540229885057,0.5416666666666666,0.4433908045977011,0.22360679774997896,0.09914519796787859,7362,Provisional,81
