Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
Gold Dtown '16 (B),PA,30,47,19,9,0,0.6333333333333333,111,53,42,0.6366666666666667,0,0.0,16,0.5333333333333333,2025-09-27,-0.14405983893265184,30,0,3.7,1.7666666666666666,3.6240347333599137,2.111941133036158,0.5470465651876089,0.6973556865333592,0.5157357383635792,0.5583218933623412,1.0,0.5583218933623412,643,Active
16 Lightning Blue,MI,25,27,14,11,0,0.56,84,50,28,0.48,0,0.0,2,0.08,2025-10-11,-0.11186720881264277,25,0,3.36,2.0,3.3549490868992944,2.3410231228901215,0.49914175770704167,0.6644231061490085,0.5419650553287773,0.5578920059684763,1.0,0.5578920059684763,644,Active
Anarchy,NJ,30,33,18,6,0,0.6,109,65,44,0.6016666666666666,2,0.06666666666666667,14,0.4666666666666667,2025-10-05,-0.11683169748211324,30,2,3.6333333333333333,2.1666666666666665,3.571403154412545,2.4277306067203686,0.5377171612377663,0.6515050084751982,0.5332833794419486,0.557814461607762,1.0,0.557814461607762,645,Active
Panthers Green,NJ,29,30,2,26,0,0.06896551724137931,53,169,-110,0.06833333333333333,22,0.7586206896551724,5,0.1724137931034483,2025-10-05,0.04812979910043409,29,22,1.8275862068965518,5.827586206896552,2.154414050477749,5.304155758253351,0.2971638874350572,0.2177637085452543,0.7580231807055787,0.5577994276194096,1.0,0.5577994276194096,646,Active
WUFC 16B CHEETAHS ACADEMY,KS,27,29,14,9,0,0.5185185185185185,76,55,21,0.5583333333333333,0,0.0,14,0.5185185185185185,2025-10-05,-0.08854179390897375,27,0,2.814814814814815,2.037037037037037,2.9346662819336204,2.3501075158678293,0.42467922217411286,0.6630807495948445,0.566945901663266,0.5577195353517511,1.0,0.5577195353517511,647,Active
Great Teays Black 2016,WV,18,18,10,7,0,0.5555555555555556,104,47,31,0.41666666666666663,2,0.1111111111111111,11,0.6111111111111112,2025-09-21,-0.14832848780404326,18,2,5.777777777777778,2.611111111111111,5.027435379526027,2.855913963668231,0.7669262342883909,0.5847180256446802,0.5291845184245185,0.5878395630413253,0.9486832980505138,0.5576735753906175,648,Active
Solar 16B Molano PreECNL,TX,14,14,14,0,0,1.0,96,13,51,0.5,0,0.0,4,0.2857142857142857,2025-10-05,-0.014449385666998424,14,0,6.857142857142857,0.9285714285714286,5.577878175803487,1.8297165025170004,0.8297921521177017,0.7352824041112188,0.5891764554141758,0.6665207844942896,0.8366600265340756,0.5576512972405052,649,Active
San Ramon FC 16B Pre ECNL-RL,CA,30,49,13,17,0,0.43333333333333335,121,114,-8,0.44333333333333336,0,0.0,5,0.16666666666666666,2025-10-11,-0.09196220684980658,30,0,4.033333333333333,3.8,3.8871926280967557,3.717204290930895,0.5930741971808283,0.4432292817289687,0.5835684814181585,0.5574017846328545,1.0,0.5574017846328545,650,Active
Almaden FC Mercury B16 White,CA,30,62,18,10,0,0.6,119,72,39,0.6,0,0.0,5,0.16666666666666666,2025-10-12,-0.13255403562716309,30,0,3.966666666666667,2.4,3.834561049149387,2.611941133036158,0.5839718461063022,0.6233284849372778,0.5261128838332815,0.5571277965086848,1.0,0.5571277965086848,651,Active
Faultline-FC 2016B Red,CA,30,33,18,12,0,0.6,155,140,25,0.5983333333333333,1,0.03333333333333333,19,0.6333333333333333,2025-08-17,-0.05805402470742495,30,1,5.166666666666667,4.666666666666667,4.7819294702020185,4.4014148172466845,0.734133854665439,0.33602373552474785,0.571524449181576,0.556946187546983,1.0,0.556946187546983,652,Active
2016 Lobos Rush HERNANDO Blue,MS,30,31,20,10,0,0.6666666666666666,150,95,42,0.6666666666666666,0,0.0,16,0.5333333333333333,2025-09-07,-0.12432944739405666,30,0,5.0,3.1666666666666665,4.650350522833598,3.217204290930895,0.7153937374553605,0.5257200017088294,0.5144929086651299,0.5569184930319159,1.0,0.5569184930319159,653,Active
JSC 16B White,CA,30,95,13,15,0,0.43333333333333335,69,69,0,0.425,2,0.06666666666666667,10,0.3333333333333333,2025-10-11,-0.06824180929018912,30,2,2.3,2.3,2.518771575465177,2.5329937646151053,0.35420176950853133,0.6355193746292995,0.5982186211053816,0.5568754014907951,1.0,0.5568754014907951,654,Active
FC Bucks 2016 United,PA,30,76,20,6,0,0.6666666666666666,138,71,65,0.6616666666666666,0,0.0,11,0.36666666666666664,2025-10-11,-0.13261078420396458,30,0,4.6,2.3666666666666667,4.334561049149388,2.585625343562474,0.6673432883613991,0.6274103609772617,0.4961524480915287,0.5566421987226493,1.0,0.5566421987226493,655,Active
JFC 2016 Pre MLS Academy I,FL,30,93,17,10,0,0.5666666666666667,110,83,26,0.5666666666666667,17,0.5666666666666667,14,0.4666666666666667,2025-09-20,-0.10542942811139197,30,17,3.6666666666666665,2.7666666666666666,3.5977189438862296,2.9014148172466845,0.5423855790596002,0.5773848382923354,0.553658782910422,0.5561493532166404,1.0,0.5561493532166404,656,Active
Summer Select Black '16 (B),PA,11,11,7,4,0,0.6363636363636364,46,33,13,0.3181818181818182,8,0.7272727272727273,3,0.2727272727272727,2025-07-20,0.4333910442171532,11,8,4.181818181818182,3.0,3.82701683514088,3.1712506871249477,0.582662253281811,0.5332995357731698,0.8777384117468389,0.7498354048590994,0.7416198487095663,0.5560928195086817,657,Active
Atletico Soledad 2016 Green,IL,29,30,13,12,0,0.4482758620689655,116,65,31,0.46249999999999997,0,0.0,11,0.3793103448275862,2025-10-04,-0.16463726394573108,29,0,4.0,2.2413793103448274,3.8571167531804518,2.493344947442541,0.5878801357013886,0.6415779874528604,0.5167196612479409,0.5559234213796144,1.0,0.5559234213796144,658,Active
B2016 Arriaga,CA,30,38,18,8,0,0.6,208,96,74,0.5983333333333333,0,0.0,6,0.2,2025-10-05,-0.17737497755681406,30,0,6.933333333333334,3.2,6.176666312307282,3.243520080404579,0.8820306389465344,0.5213739369715802,0.45863767694232355,0.5558635213490171,1.0,0.5558635213490171,659,Active
Sporting Palm Coast 2016 Boys Elite,FL,30,52,19,5,0,0.6333333333333333,98,62,35,0.6333333333333333,1,0.03333333333333333,14,0.4666666666666667,2025-10-05,-0.11067334540424023,30,1,3.2666666666666666,2.066666666666667,3.281929470202019,2.3487832382993163,0.48610791108350604,0.6632765961587932,0.5432027921623324,0.5557985767458593,1.0,0.5557985767458593,660,Active
B2016 DANI OLMO,FL,30,59,17,8,0,0.5666666666666667,116,87,21,0.5616666666666666,0,0.0,7,0.23333333333333334,2025-10-12,-0.1101730271558,30,0,3.8666666666666667,2.9,3.7556136807283345,3.006677975141421,0.5702121141107013,0.5602939157737783,0.5494228805570888,0.5557549343111492,1.0,0.5557549343111492,661,Active
Imperial SC 16B Black,TX,24,24,11,6,0,0.4583333333333333,94,70,22,0.3833333333333333,4,0.16666666666666666,11,0.4583333333333333,2025-08-30,-0.0868999511630274,24,4,3.9166666666666665,2.9166666666666665,3.7722912458648974,3.0391800954804378,0.5731286495071397,0.5549857564794513,0.5498640963854998,0.5555413390286181,1.0,0.5555413390286181,662,Active
Bordentown FC Revolution 2016,NJ,30,47,20,4,0,0.6666666666666666,126,63,62,0.6583333333333333,4,0.13333333333333333,18,0.6,2025-10-05,-0.13732073201404266,30,4,4.2,2.1,4.018771575465177,2.3750990277730004,0.6155401162362442,0.6593743253992184,0.5001511183568524,0.555073559341204,1.0,0.555073559341204,663,Active
Long Beach B16 Verdin,CA,30,41,18,7,0,0.6,101,73,28,0.6016666666666666,0,0.0,6,0.2,2025-10-11,-0.0963998142080623,30,0,3.3666666666666667,2.433333333333333,3.3608768386230716,2.6382569225098425,0.5002001382190667,0.6192290296772606,0.5519453218826383,0.5550530267088485,1.0,0.5550530267088485,664,Active
Corte Madera FC Boys White 2016,CA,30,39,17,9,0,0.5666666666666667,135,74,49,0.5766666666666667,0,0.0,1,0.03333333333333333,2025-10-12,-0.14453692624571696,30,0,4.5,2.466666666666667,4.2556136807283345,2.6645727119835265,0.654710580203802,0.6151125075633612,0.5015419313123591,0.5548897763408482,1.0,0.5548897763408482,665,Active
16B TS Copa,OR,29,29,9,18,0,0.3103448275862069,92,102,-12,0.31,0,0.0,7,0.2413793103448276,2025-08-24,-0.06834179996576156,29,0,3.1724137931034484,3.5172413793103448,3.208468104531803,3.493344947442541,0.47301428792385525,0.4800469091301912,0.6070798285787208,0.5548601365580417,1.0,0.5548601365580417,666,Active
Hollister Tremors 2016B Team A,CA,30,59,7,20,0,0.23333333333333334,76,106,-27,0.235,0,0.0,12,0.4,2025-10-11,-0.03319944492781285,30,0,2.533333333333333,3.533333333333333,2.7029821017809663,3.506677975141421,0.38483885625722875,0.47784396174453037,0.6372002101447305,0.5548566896871902,1.0,0.5548566896871902,667,Active
NEU 2016 Raptors,PA,30,72,16,8,0,0.5333333333333333,125,69,38,0.5333333333333333,0,0.0,6,0.2,2025-10-12,-0.14321697348432402,30,0,4.166666666666667,2.3,3.9924557859914933,2.5329937646151053,0.6110828635595581,0.6355193746292995,0.5090726097895291,0.554764013511489,1.0,0.554764013511489,668,Active
DUSC Panthers 2016 Boys,OH,30,92,14,5,0,0.4666666666666667,106,78,26,0.4583333333333333,0,0.0,8,0.26666666666666666,2025-10-12,-0.0941571692829781,30,0,3.533333333333333,2.6,3.4924557859914924,2.7698358698782632,0.5236754260016445,0.5984863246318898,0.55031748208892,0.5546228393800589,1.0,0.5546228393800589,669,Active
JSC 16B Blue,CA,30,52,20,6,0,0.6666666666666666,131,52,68,0.6683333333333332,0,0.0,17,0.5666666666666667,2025-10-11,-0.16557106533538307,30,0,4.366666666666666,1.7333333333333334,4.150350522833598,2.085625343562474,0.6375237771049828,0.7010201327800369,0.47803178158057136,0.5545278509253468,1.0,0.5545278509253468,670,Active
ATL Xpress 2016,GA,16,16,4,12,0,0.25,60,67,-12,0.44999999999999996,3,0.1875,9,0.5625,2025-01-19,0.045748434250856715,16,3,3.75,4.1875,3.61305499448653,3.9272401273072504,0.5451028167453426,0.409235742997051,0.7150338158591011,0.6198880014639394,0.8944271909999159,0.5544446838839431,671,Inactive
2016 Blue,IL,27,27,13,12,0,0.48148148148148145,118,125,7,0.48333333333333334,1,0.037037037037037035,2,0.07407407407407407,2025-10-12,-0.06679580479501178,27,1,4.37037037037037,4.62962962962963,4.134666281933621,4.350107515867829,0.6349312902009551,0.3436443913423526,0.5977866730294167,0.5543871401263115,1.0,0.5543871401263115,672,Active
Players 16 Boys Junior Academy,NV,30,75,22,7,0,0.7333333333333333,107,58,48,0.7433333333333334,0,0.0,12,0.4,2025-10-04,-0.11855973364873389,30,0,3.566666666666667,1.9333333333333333,3.518771575465177,2.243520080404579,0.5283612694559454,0.6786603903211782,0.5213198677362174,0.5541962525971552,1.0,0.5541962525971552,673,Active
Lakota FC B16 Red,OH,30,58,9,14,0,0.3,72,76,-4,0.30500000000000005,0,0.0,8,0.26666666666666666,2025-10-12,-0.06652966674309965,30,0,2.4,2.533333333333333,2.5977189438862296,2.717204290930895,0.3672024571634763,0.6068303593895324,0.5989091590520964,0.5541520587418596,1.0,0.5541520587418596,674,Active
16 Boys Inferno United,ID,30,69,14,16,0,0.4666666666666667,133,93,19,0.4683333333333333,0,0.0,7,0.23333333333333334,2025-10-10,-0.1330525030477862,30,0,4.433333333333334,3.1,4.202982101780966,3.1645727119835265,0.6461643864925285,0.5343997985044738,0.5298260382550023,0.5540084599524019,1.0,0.5540084599524019,675,Active
Royal Palm Beach Strikers RPB U10B (2016) Black,FL,30,53,18,9,0,0.6,94,64,28,0.5966666666666666,9,0.3,10,0.3333333333333333,2025-10-05,-0.07950425537350685,30,9,3.1333333333333333,2.1333333333333333,3.176666312307282,2.4014148172466845,0.46735642910272357,0.6554503233465948,0.5486460878238005,0.553749003184144,1.0,0.553749003184144,676,Active
Cincinnati Elite FC B16 Gold-East,OH,30,31,18,10,0,0.6,119,59,47,0.6083333333333333,0,0.0,10,0.3333333333333333,2025-10-04,-0.13552358126476446,30,0,3.966666666666667,1.9666666666666666,3.834561049149387,2.2698358698782632,0.5839718461063022,0.6748490042949576,0.5026557865880059,0.5533576420330555,1.0,0.5533576420330555,677,Active
Vipers 2016 Boys Black,MA,30,38,17,9,0,0.5666666666666667,98,86,15,0.5683333333333332,0,0.0,10,0.3333333333333333,2025-10-05,-0.08824144569019778,30,0,3.2666666666666666,2.8666666666666667,3.281929470202019,2.980362185667737,0.48610791108350604,0.5645817168764471,0.5718949938557771,0.5532749219054569,1.0,0.5532749219054569,678,Active
2016 Boys NEAL White,NJ,30,30,18,8,0,0.6,139,74,58,0.5966666666666667,1,0.03333333333333333,24,0.8,2025-10-05,-0.14360841200905688,30,1,4.633333333333334,2.466666666666667,4.360876838623072,2.6645727119835265,0.6715023720000476,0.6151125075633612,0.4932386699423668,0.5532661778781018,1.0,0.5532661778781018,679,Active
Carlsbad B16 Pre MLS Next II - Conteville,CA,30,48,11,17,0,0.36666666666666664,89,124,-35,0.365,0,0.0,6,0.2,2025-10-11,-0.03945200144010919,30,0,2.966666666666667,4.133333333333334,3.045087364938861,3.980362185667738,0.4440521946917153,0.4007607239376195,0.6403745263402737,0.5531872995300312,1.0,0.5531872995300312,680,Active
WCU 16B Blue,MD,30,47,24,4,0,0.8,171,62,74,0.7966666666666666,2,0.06666666666666667,7,0.23333333333333334,2025-10-11,-0.2007920787136555,30,2,5.7,2.066666666666667,5.202982101780966,2.3487832382993163,0.7885836174782521,0.6632765961587932,0.43709229714596026,0.5526274210149853,1.0,0.5526274210149853,681,Active
BVB 16B PreECNL Puma,TX,30,50,16,13,0,0.5333333333333333,93,85,2,0.53,4,0.13333333333333333,15,0.5,2025-09-28,-0.09831415310430609,30,4,3.1,2.8333333333333335,3.1503505228335977,2.954046396194053,0.46268086146502463,0.568859879732039,0.5766579262686616,0.5523029040006098,1.0,0.5523029040006098,682,Active
ENCO '16 (u10) Boys Red,PA,26,27,14,11,0,0.5384615384615384,105,76,19,0.4733333333333333,1,0.038461538461538464,13,0.5,2025-10-12,-0.11903364850409813,26,1,4.038461538461538,2.923076923076923,3.873921172578727,3.0368753839815885,0.590784726805457,0.5553625839935437,0.53841041012012,0.5522757082318721,1.0,0.5522757082318721,683,Active
Bloomingdale Lightning Yellow 16b,IL,19,19,13,6,0,0.6842105263157895,97,54,23,0.5958333333333332,0,0.0,2,0.10526315789473684,2025-10-12,-0.13940968064098005,19,0,5.105263157894737,2.8421052631578947,4.581974809913953,3.009398631680519,0.705347379106657,0.559850096701232,0.5225798227635768,0.5665873888197239,0.9746794344808963,0.5522410757188162,684,Active
2016/17 Teton FC Boys - Kitchin,ID,25,25,15,4,0,0.6,103,40,58,0.5133333333333333,0,0.0,9,0.36,2025-10-11,-0.15038546184977167,25,0,4.12,1.6,3.93070666265687,2.0379928198598183,0.6005520438370064,0.7075876706250935,0.4838972510111267,0.5519662934990961,1.0,0.5519662934990961,685,Active
16B Clay,AZ,23,23,12,5,0,0.5217391304347826,85,40,31,0.45208333333333334,3,0.13043478260869565,10,0.43478260869565216,2025-09-14,-0.1570517626025628,23,3,3.6956521739130435,1.7391304347826086,3.603655479602475,2.16947622759271,0.5434377211697593,0.6892563236233604,0.5089495794688341,0.5519085566399244,1.0,0.5519085566399244,686,Active
ANWSC Wellington SC 2016B Elite,FL,30,46,16,7,0,0.5333333333333333,105,60,35,0.5366666666666666,0,0.0,12,0.4,2025-09-21,-0.10248162966065084,30,0,3.5,2.0,3.4661399965178084,2.2961516593519478,0.5189854107361288,0.6710143259169061,0.5230226955713454,0.5518135646734142,1.0,0.5518135646734142,687,Active
B2016-DeLaTorre,CA,15,15,11,4,0,0.7333333333333333,93,35,35,0.36666666666666664,1,0.06666666666666667,8,0.5333333333333333,2025-08-17,-0.03438688706132851,15,1,6.2,2.3333333333333335,5.204926950768553,2.7066853502336525,0.7888150958009831,0.6084907158708992,0.5958367113686321,0.6369631891555557,0.8660254037844386,0.5516263030842639,688,Active
Rangers Blue 2016,MD,28,28,19,6,0,0.6785714285714286,171,84,55,0.6633333333333333,0,0.0,13,0.4642857142857143,2025-10-04,-0.18311662084336322,28,0,6.107142857142857,3.0,5.49203666299102,3.0903823070937224,0.8209574803517593,0.5465985006044527,0.46346821338058286,0.5515921242195921,1.0,0.5515921242195921,689,Active
SLSG MO B 2016 Premier Blue,MO,22,22,6,16,0,0.2727272727272727,95,128,-46,0.2,4,0.18181818181818182,4,0.18181818181818182,2025-10-12,-0.07256163996418917,22,4,4.318181818181818,5.818181818181818,4.057110662255891,5.175125435179134,0.6219990748027625,0.232665930066285,0.6343570541073875,0.551547233438242,1.0,0.551547233438242,690,Active
FC Charles '16 Boys - Red,MD,22,22,13,9,0,0.5909090909090909,92,42,24,0.55,0,0.0,12,0.5454545454545454,2025-08-31,-0.16666086102417904,22,0,4.181818181818182,1.9090909090909092,3.9571106622558907,2.308458768512467,0.6050670379449252,0.6692130724508485,0.49425463569718414,0.5514088034974652,1.0,0.5514088034974652,691,Active
16 USA Rangers Pre MLS,FL,20,20,10,8,0,0.5,86,47,27,0.3333333333333333,0,0.0,8,0.4,2025-10-12,-0.15738463494220642,20,0,4.3,2.35,4.025475709559883,2.6519201091205002,0.6166725719778959,0.6170938243494821,0.5074608641854726,0.5512297977767593,1.0,0.5512297977767593,692,Active
Riptide,NJ,30,60,17,13,0,0.5666666666666667,111,86,25,0.565,15,0.5,10,0.3333333333333333,2025-10-05,-0.07919503625570845,30,15,3.7,2.8666666666666667,3.6240347333599137,2.980362185667737,0.5470465651876089,0.5645817168764471,0.548065368575566,0.5511648775581508,1.0,0.5511648775581508,693,Active
Alma PAL Strikers Boys U10,MI,30,37,8,18,0,0.26666666666666666,65,116,-43,0.26,19,0.6333333333333333,5,0.16666666666666666,2025-10-12,-0.04445994925000024,30,19,2.1666666666666665,3.8666666666666667,2.4135084175704398,3.7698358698782632,0.3371997862246777,0.434647926180858,0.6606291593724627,0.5507470381045848,1.0,0.5507470381045848,694,Active
DERBY UNITED 16B COBRAS,KS,30,30,21,5,0,0.7,108,50,52,0.7033333333333334,0,0.0,5,0.16666666666666666,2025-10-05,-0.1364346241438238,30,0,3.6,1.6666666666666667,3.545087364938861,2.0329937646151053,0.5330421202984004,0.7082720107443605,0.5041353781524639,0.5507440531000305,1.0,0.5507440531000305,695,Active
CASA 2017M Premier,PA,25,25,19,4,0,0.76,129,53,71,0.645,0,0.0,17,0.68,2025-10-12,-0.17852982744304058,25,0,5.16,2.12,4.718585450535658,2.4319322137992123,0.7252109582111688,0.6508731506945452,0.4592109930916239,0.5507434176361171,1.0,0.5507434176361171,696,Active
Eclipse East Prime Time Ballers,OH,18,18,16,2,0,0.8888888888888888,140,16,92,0.7833333333333333,0,0.0,1,0.05555555555555555,2025-10-12,-0.17947543669297372,18,0,7.777777777777778,0.8888888888888888,6.412050764141412,1.6636062713605388,0.8984309015535634,0.7561282259393732,0.41601005541231045,0.5805178587459736,0.9486832980505138,0.5507275968123525,697,Active
Tecos Legends 2016,CA,30,43,18,7,0,0.6,127,54,57,0.605,0,0.0,8,0.26666666666666666,2025-10-12,-0.1551535903399246,30,0,4.233333333333333,1.8,4.045087364938861,2.1382569225098425,0.6199780535080033,0.6936659533575178,0.4797662644973009,0.5505885600714848,1.0,0.5505885600714848,698,Active
1974 NFC 2016B Orange,CA,30,51,13,14,0,0.43333333333333335,55,84,-27,0.42499999999999993,0,0.0,8,0.26666666666666666,2025-09-27,-0.04976569786028765,30,0,1.8333333333333333,2.8,2.1503505228335977,2.9277306067203686,0.296558114857765,0.5731277897264655,0.627705700532892,0.5505606012365813,1.0,0.5505606012365813,699,Active
NCSC 2016B Havoc,MD,19,19,14,5,0,0.7368421052631579,102,37,53,0.575,0,0.0,12,0.631578947368421,2025-10-11,-0.1534111830239519,19,0,5.368421052631579,1.9473684210526316,4.767159995099138,2.3797690020508893,0.7320699701961948,0.6586795500177727,0.47783197618238726,0.5648490897522258,0.9746794344808963,0.5505467913667486,700,Active
Irvine 2016 Kim*,CA,30,34,19,6,0,0.6333333333333333,120,90,32,0.6366666666666667,0,0.0,12,0.4,2025-10-11,-0.09938463468468073,30,0,4.0,3.0,3.8608768386230716,3.085625343562474,0.5885305940297632,0.5473789125841155,0.5386889969393251,0.5503952994863708,1.0,0.5503952994863708,701,Active
Niles Strikers FC 2016 Black,IL,29,31,17,9,0,0.5862068965517241,126,75,40,0.5825,0,0.0,6,0.20689655172413793,2025-10-11,-0.1459706317315956,29,0,4.344827586206897,2.586206896551724,4.127387023450722,2.763615217712811,0.6337254092695773,0.5994756076717096,0.5059599984787627,0.5502162024755151,1.0,0.5502162024755151,702,Active
Vale Middletown 2016 Boys Red,CT,30,43,23,6,0,0.7666666666666667,157,67,80,0.7683333333333333,0,0.0,20,0.6666666666666666,2025-10-12,-0.17493192894805712,30,0,5.233333333333333,2.2333333333333334,4.834561049149388,2.480362185667737,0.7414056350174179,0.6435521693522868,0.45497554980205024,0.5499768907551711,1.0,0.5499768907551711,703,Active
FORCE BOYS 2016 BLACK,FL,30,60,20,6,0,0.6666666666666666,129,62,55,0.6583333333333333,0,0.0,15,0.5,2025-10-05,-0.1772226025175124,30,0,4.3,2.066666666666667,4.097718943886229,2.3487832382993163,0.6287933813961231,0.6632765961587932,0.485682759124376,0.5498236509856088,1.0,0.5498236509856088,704,Active
B2017,CA,30,70,18,10,0,0.6,130,88,38,0.6016666666666666,2,0.06666666666666667,8,0.26666666666666666,2025-08-31,-0.1302456787091435,30,2,4.333333333333333,2.933333333333333,4.124034733359913,3.0329937646151053,0.6331695043275598,0.5559970967423802,0.5193191716491843,0.5494248232034986,1.0,0.5494248232034986,705,Active
SOUTHLANDERS FC 2016,IL,16,16,14,2,0,0.875,106,32,44,0.4666666666666667,0,0.0,4,0.25,2025-10-11,-0.09124711566539026,16,0,6.625,2.0,5.5297216611531965,2.468906793973917,0.824879376325438,0.6452900575279373,0.5335563884265858,0.6141677198266267,0.8944271909999159,0.549328308447353,706,Active
The FA 2016 Boys Gold,NJ,26,26,19,6,0,0.7307692307692307,148,79,58,0.7583333333333334,0,0.0,13,0.5,2025-10-11,-0.1502438359330064,26,0,5.6923076923076925,3.0384615384615383,5.138627054931668,3.1251106780992357,0.7808193119410444,0.5408943757735907,0.47466113323830567,0.5491394174859104,1.0,0.5491394174859104,707,Active
Impact JD 16,UT,15,15,9,4,0,0.6,49,42,7,0.3,2,0.13333333333333333,3,0.2,2025-09-01,0.07611834336000364,15,2,3.2666666666666666,2.8,3.2918834725076835,3.011033176320609,0.4878839627361664,0.5595834083475304,0.7076432063007435,0.6340793979971855,0.8660254037844386,0.5491288666819063,708,Active
CITY SC SW B16 White MUR,CA,30,34,20,8,0,0.6666666666666666,124,51,56,0.6683333333333334,0,0.0,6,0.2,2025-10-11,-0.17038651461738674,30,0,4.133333333333334,1.7,3.9661399965178092,2.05930955408879,0.6066069613601965,0.7046590007214567,0.4778931291178136,0.5489890698870188,1.0,0.5489890698870188,709,Active
ADF Deportivo rose city B2016 eagles,OR,25,25,19,5,0,0.76,134,69,69,0.6466666666666666,0,0.0,10,0.4,2025-08-10,-0.1419018225929532,25,0,5.36,2.76,4.87010060205081,2.916780698647697,0.7462420432235035,0.574900486890662,0.4743945177247606,0.5488652166576895,1.0,0.5488652166576895,710,Active
PACHUCA WDA 16B,KS,30,41,19,5,0,0.6333333333333333,102,46,52,0.645,0,0.0,6,0.2,2025-10-05,-0.1314145760161859,30,0,3.4,1.5333333333333334,3.3871926280967557,1.9277306067203686,0.5048985826640426,0.7224602902293251,0.5053444425367508,0.5486784401007241,1.0,0.5486784401007241,711,Active
Evolution 2016 Boys Mercurial East,IL,14,14,2,10,0,0.14285714285714285,26,58,-32,0.07142857142857142,2,0.14285714285714285,1,0.07142857142857142,2025-09-21,0.22886081868893537,14,2,1.8571428571428572,4.142857142857143,2.3960599939853053,3.8751710479715467,0.3344203768600938,0.41759547509348227,0.8423038675834175,0.6557854909407657,0.8366600265340756,0.5486695062511627,712,Active
Mustang SC 16B Elite I,CA,30,78,12,16,0,0.4,98,111,-13,0.4,0,0.0,1,0.03333333333333333,2025-10-12,-0.07249056937184147,30,0,3.2666666666666666,3.7,3.281929470202019,3.6382569225098425,0.48610791108350604,0.4561635171934625,0.6003278078987601,0.5486509703946497,1.0,0.5486509703946497,713,Active
2016 Boys Blue,WI,30,262,12,16,0,0.4,104,140,-32,0.4016666666666666,2,0.06666666666666667,7,0.23333333333333334,2025-10-11,-0.05319662089237988,30,2,3.466666666666667,4.666666666666667,3.4398242070441243,4.4014148172466845,0.5142920473967733,0.33602373552474785,0.6309091370899744,0.5486086388382889,1.0,0.5486086388382889,714,Active
CITY SC SW B16 Gold MUR,CA,30,36,15,13,0,0.5,93,70,19,0.49999999999999994,2,0.06666666666666667,10,0.3333333333333333,2025-10-11,-0.11209311785101485,30,2,3.1,2.3333333333333335,3.1503505228335977,2.55930955408879,0.46268086146502463,0.6314741551284355,0.5493268263856775,0.5484270991500986,1.0,0.5484270991500986,715,Active
B2016 (Chefs),NY,30,63,15,11,0,0.5,82,71,13,0.5016666666666667,11,0.36666666666666664,3,0.1,2025-10-05,-0.10840371504395135,30,10,2.7333333333333334,2.3666666666666667,2.8608768386230716,2.585625343562474,0.41185718838092605,0.6274103609772617,0.567473956508487,0.5483378837767298,1.0,0.5483378837767298,716,Active
Hibernian Heat,NJ,30,53,14,11,0,0.4666666666666667,95,103,-8,0.46499999999999997,2,0.06666666666666667,14,0.4666666666666667,2025-10-12,-0.0843833206817613,30,2,3.1666666666666665,3.433333333333333,3.2029821017809663,3.4277306067203686,0.4720377371689137,0.4908977070778454,0.5925373818683849,0.5481095179703828,1.0,0.5481095179703828,717,Active
FCE 2016 Boys Pre ECNL,PA,30,31,14,11,0,0.4666666666666667,93,69,22,0.4733333333333334,1,0.03333333333333333,11,0.36666666666666664,2025-10-05,-0.10713641025596173,30,1,3.1,2.3,3.1503505228335977,2.5329937646151053,0.46268086146502463,0.6355193746292995,0.5473565597282047,0.5480539830557877,1.0,0.5480539830557877,718,Active
USAI 2016B Red,IN,19,19,12,4,0,0.631578947368421,63,26,37,0.5625,1,0.05263157894736842,6,0.3157894736842105,2025-10-11,-0.09777140887884064,19,1,3.3157894736842106,1.368421052631579,3.322715550654693,1.9723615946434818,0.4933869463262029,0.7164966028963574,0.5328938373254608,0.5617130122397885,0.9746794344808963,0.5474901211104379,719,Active
U10 Black 2016,FL,25,25,20,4,0,0.8,104,55,43,0.6783333333333333,0,0.0,14,0.56,2025-08-31,-0.16773525364301248,25,0,4.16,2.2,3.9610096929599004,2.4925382744052733,0.6057322626626226,0.6417007923345917,0.49616322188509215,0.5471845441304981,1.0,0.5471845441304981,720,Active
Chelsea 16B,AZ,24,24,16,8,0,0.6666666666666666,116,60,46,0.5722222222222222,2,0.08333333333333333,2,0.08333333333333333,2025-10-11,-0.16183567000151722,24,2,4.833333333333333,2.5,4.459791245864897,2.7266800954804378,0.6868925283549078,0.6053325383595008,0.4808115038997471,0.5469319156827299,1.0,0.5469319156827299,721,Active
Boca United Boys 2016 Pre Academy,FL,30,63,11,14,0,0.36666666666666664,88,105,-19,0.365,4,0.13333333333333333,12,0.4,2025-05-25,-0.08415905901525954,30,4,2.933333333333333,3.5,3.018771575465177,3.480362185667737,0.4394174328606215,0.4821927304498854,0.6033610417473549,0.5463386577105144,1.0,0.5463386577105144,722,Active
