Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Adj,Defense_Adj,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
OCLN 2015 Boys White,FL,30,46,15,11,0,0.5,81,56,25,0.4883333333333333,0,0.0,4,0.13333333333333333,2025-10-12,0.4096858015710778,30,0,2.7,1.8666666666666667,2.7525673241621305,2.137896802639594,0.45581834450877645,0.6666707894573726,0.5532050921362482,0.5564208820749788,1.0,0.5564208820749788,1788,Active
TFA-SD B2015 Navy,CA,30,37,17,11,0,0.5666666666666667,70,48,10,0.5666666666666667,0,0.0,9,0.3,2025-05-17,0.44516199595457884,30,0,2.3333333333333335,1.6,2.4630936399516044,1.92737048685012,0.3970095722404767,0.6987216993226073,0.5620365993650822,0.5563682139316661,1.0,0.5563682139316661,1789,Active
Houston Futsal SC 15B TX2,TX,24,24,10,11,0,0.4166666666666667,76,118,-19,0.35,0,0.0,1,0.041666666666666664,2025-10-05,0.9046830428036913,24,0,3.1666666666666665,4.916666666666667,3.11242369744253,4.476252453134517,0.5304871219303442,0.2786274952707152,0.6574903529867507,0.5563171352322622,1.0,0.5563171352322622,1790,Active
BVB 15B PreECNL White (DeSousa),TX,30,46,16,13,0,0.5333333333333333,72,60,12,0.5333333333333332,0,0.0,7,0.23333333333333334,2025-09-20,0.4595924565042493,30,0,2.4,2.0,2.515725218898973,2.2431599605343306,0.40753431756120007,0.6500228276295759,0.5744663220974685,0.5561912222966363,1.0,0.5561912222966363,1791,Active
Henderson LVSA '15B Black,NV,30,76,14,13,0,0.4666666666666667,81,71,8,0.46166666666666667,4,0.13333333333333333,9,0.3,2025-10-12,0.4780520482945096,30,4,2.7,2.3666666666666667,2.7525673241621305,2.5326336447448567,0.45581834450877645,0.6024221186577708,0.5738590317394396,0.5559635116769732,1.0,0.5559635116769732,1792,Active
Ann Arbor United SC 2015B Gold,MI,27,27,15,10,0,0.5555555555555556,81,56,25,0.5499999999999999,0,0.0,0,0.0,2025-10-05,0.37625662578416597,27,0,3.0,2.074074074074074,2.9885016662331703,2.321145100008702,0.5047586870106325,0.6374461067865521,0.5458234702141367,0.5559350408879189,1.0,0.5559350408879189,1793,Active
HV 2015 Boys,NY,30,44,13,16,0,0.43333333333333335,91,90,2,0.4383333333333333,3,0.1,8,0.26666666666666666,2025-10-11,0.46182900405065674,30,3,3.033333333333333,3.0,3.015725218898973,3.0326336447448567,0.5104177074333491,0.5159803519044166,0.5844027301803364,0.555921249975755,1.0,0.555921249975755,1794,Active
Tampa Dynamo FC 2015B White,FL,30,46,16,11,0,0.5333333333333333,79,49,30,0.5366666666666666,0,0.0,3,0.1,2025-10-12,0.3859763813042484,30,0,2.6333333333333333,1.6333333333333333,2.6999357452147623,1.9536862763238043,0.4449831945878204,0.6948116239344935,0.5465539579277894,0.5558913384611364,1.0,0.5558913384611364,1795,Active
Neptune Avalanche,NJ,30,45,11,13,0,0.36666666666666664,89,85,4,0.3733333333333333,1,0.03333333333333333,2,0.06666666666666667,2025-10-05,0.49883629215906267,30,1,2.966666666666667,2.8333333333333335,2.9630936399516044,2.901054697376436,0.49947593475639784,0.5390393552388151,0.5802996417175983,0.5558828430296016,1.0,0.5558828430296016,1796,Active
Juventus,NY,30,194,16,6,0,0.5333333333333333,85,44,36,0.54,2,0.06666666666666667,1,0.03333333333333333,2025-10-12,0.35719830475241043,30,2,2.8333333333333335,1.4666666666666666,2.8578304820568676,1.8221073289553833,0.47760436824369423,0.7140721046485444,0.529227518631989,0.5558718057576412,1.0,0.5558718057576412,1797,Active
Seattle Celtic B15 Green,WA,30,48,9,18,0,0.3,74,104,-25,0.2833333333333333,0,0.0,12,0.4,2025-10-12,0.6591702484772284,30,0,2.466666666666667,3.466666666666667,2.568356797846341,3.4010546973764355,0.4181445934709067,0.4513671294656242,0.6365591319053417,0.5558378237305113,1.0,0.5558378237305113,1798,Active
Southern New England Elite 2015,CT,14,14,7,6,0,0.5,55,44,8,0.25,3,0.21428571428571427,7,0.5,2025-08-10,1.5351787224914855,14,3,3.9285714285714284,3.142857142857143,3.5726162871891347,3.147276295468389,0.6235954217987251,0.4958303185334899,0.7338944629136055,0.6642218258146062,0.8366600265340756,0.5557278504105605,1799,Active
Elite Plainfield Jaguars,NJ,28,32,9,11,0,0.32142857142857145,61,93,-19,0.3283333333333333,3,0.10714285714285714,8,0.2857142857142857,2025-09-20,0.8674987229256629,28,3,2.1785714285714284,3.3214285714285716,2.3499321755044713,3.28444662500846,0.37471164829053855,0.47174414370357076,0.6439544318086521,0.5556638174840132,1.0,0.5556638174840132,1800,Active
2015 Boys Select Blue,WI,18,18,12,4,0,0.6666666666666666,63,24,37,0.4833333333333333,0,0.0,2,0.1111111111111111,2025-10-05,0.4579455560598693,18,0,3.5,1.3333333333333333,3.330675319929268,1.893849173088637,0.5753266062197799,0.703660850223173,0.5498371422489721,0.5856997766379739,0.9486832980505138,0.5556435957683623,1801,Active
Vardar 2015 Pre MLS Next,MI,30,33,14,15,0,0.4666666666666667,109,84,16,0.46499999999999997,4,0.13333333333333333,9,0.3,2025-10-11,0.25011564282807586,30,4,3.6333333333333333,2.8,3.4894094294252884,2.8747389079027514,0.607218441018728,0.5436343353791273,0.5424542250875785,0.5556430903321181,1.0,0.5556430903321181,1802,Active
2015 LPDA,MA,23,23,7,11,0,0.30434782608695654,69,69,-4,0.23333333333333334,1,0.043478260869565216,4,0.17391304347826086,2025-10-05,0.41105380928658425,23,1,3.0,3.0,2.987018010263257,3.040002532267889,0.5044502279686256,0.5146860307949122,0.5863118753472554,0.5556143769610608,1.0,0.5556143769610608,1803,Active
SWMO Rush Pre ECNL B15,MO,30,30,15,10,0,0.5,81,66,14,0.49666666666666665,2,0.06666666666666667,20,0.6666666666666666,2025-10-12,0.47079952562707456,30,2,2.7,2.2,2.7525673241621305,2.401054697376436,0.45581834450877645,0.6243610298283211,0.5659338096302249,0.5555961606455544,1.0,0.5555961606455544,1804,Active
AZTECA ACADEMY 15B,KS,30,36,14,14,0,0.4666666666666667,114,118,0,0.46333333333333326,0,0.0,3,0.1,2025-09-07,0.44179999300295447,30,0,3.8,3.933333333333333,3.6209883767937097,3.7694757500080143,0.6329905220972781,0.3883531212852167,0.5855280906625003,0.5555855830739992,1.0,0.5555855830739992,1805,Active
Terra Bella FC 2015 Boys,CA,24,24,19,3,0,0.7916666666666666,83,33,48,0.6777777777777777,0,0.0,3,0.125,2025-10-11,0.21609855568015443,24,0,3.4583333333333335,1.375,3.33117369744253,1.8200024531345176,0.5754278749858166,0.7143742363898061,0.4960371098125586,0.5555826881626598,1.0,0.5555826881626598,1806,Active
Gio’s Lions sc 2015 premier boys,IL,26,26,10,11,0,0.38461538461538464,52,77,-24,0.45166666666666666,0,0.0,4,0.15384615384615385,2025-09-28,0.7604136033895438,26,0,2.0,2.9615384615384617,2.2234575975929696,3.007061132361899,0.3504085945437314,0.5204703071818941,0.6355883722911464,0.555528803719813,1.0,0.555528803719813,1807,Active
EGSA Black Knights 2015,NJ,30,33,10,17,0,0.3333333333333333,99,75,22,0.33,0,0.0,3,0.1,2025-05-18,0.18825193304284554,30,0,3.3,2.5,3.2262515346884464,2.637896802639594,0.553981127304457,0.584564891125075,0.5463556265914772,0.5555225796407928,1.0,0.5555225796407928,1808,Active
Copperheads,NY,30,54,12,14,0,0.4,43,74,-31,0.395,6,0.2,4,0.13333333333333333,2025-10-12,0.6982759884049791,30,6,1.4333333333333333,2.466666666666667,1.7525673241621307,2.6115810131659094,0.26719946752265755,0.5890520326472599,0.6404533686206055,0.5555223212063468,1.0,0.5555223212063468,1809,Active
2015B Pre-MLS White,FL,30,47,11,14,0,0.36666666666666664,82,67,11,0.36833333333333335,1,0.03333333333333333,10,0.3333333333333333,2025-10-11,0.3392134946518679,30,1,2.7333333333333334,2.2333333333333334,2.778883113635815,2.42737048685012,0.4612522995459735,0.6200107214552711,0.5653486907165776,0.5554618186301954,1.0,0.5554618186301954,1810,Active
Rocklin FC 15B Navy,CA,30,85,9,20,0,0.3,73,94,-21,0.30166666666666664,0,0.0,9,0.3,2025-10-11,0.5475184285955724,30,0,2.433333333333333,3.1333333333333333,2.542041008372657,3.137896802639594,0.41282933442702924,0.49747927232878253,0.6221103957754067,0.5553279588164064,1.0,0.5553279588164064,1811,Active
McLean Youth Soccer 2015 Boys White,VA,30,47,15,13,0,0.5,90,89,-3,0.49166666666666664,3,0.1,12,0.4,2025-10-11,0.4765242766958399,30,3,3.0,2.966666666666667,2.9894094294252884,3.0063178552711727,0.5049474134690259,0.520600763917995,0.5835521041150047,0.555240897946407,1.0,0.555240897946407,1812,Active
WP Academy National 2015,NY,30,61,13,11,0,0.43333333333333335,56,75,-13,0.435,0,0.0,2,0.06666666666666667,2025-10-12,0.7403375072064766,30,0,1.8666666666666667,2.5,2.094672587320025,2.637896802639594,0.3264351896861644,0.584564891125075,0.6216317646741709,0.5551790749667505,1.0,0.5551790749667505,1813,Active
PSG ACADEMY FL2 U10 RONALDINHO,FL,30,60,18,8,0,0.6,101,64,37,0.6066666666666667,5,0.16666666666666666,10,0.3333333333333333,2025-05-26,0.36938865346277394,30,5,3.3666666666666667,2.1333333333333333,3.278883113635815,2.3484231184290674,0.5647696398293854,0.6330011139365477,0.5257007729816215,0.5549746145421596,1.0,0.5549746145421596,1814,Active
KidsUnited Knights Black 2015,NY,21,21,7,11,0,0.3333333333333333,44,56,-12,0.25833333333333336,1,0.047619047619047616,8,0.38095238095238093,2025-10-05,0.6389621766893463,21,1,2.0952380952380953,2.6666666666666665,2.330950286833137,2.8013820172518815,0.37102007980814206,0.5564015782904312,0.615798241781986,0.5549632766889063,1.0,0.5549632766889063,1815,Active
BH Rapids U11 Boys Burgundy,SD,22,22,12,10,0,0.5454545454545454,87,67,16,0.44999999999999996,6,0.2727272727272727,7,0.3181818181818182,2025-05-25,0.2945873069309301,22,6,3.9545454545454546,3.0454545454545454,3.686585277272032,3.074669283343485,0.6455702829110703,0.5085945725027283,0.5399860117424404,0.5548245781282239,1.0,0.5548245781282239,1816,Active
LSC 2015B - Gold (Rangers),CA,30,40,10,16,0,0.3333333333333333,68,102,-30,0.3383333333333333,2,0.06666666666666667,4,0.13333333333333333,2025-10-12,0.7205377988839465,30,2,2.2666666666666666,3.4,2.4104620610042358,3.3484231184290674,0.3865792815967997,0.4605483390036639,0.6422248573580704,0.554760438534935,1.0,0.554760438534935,1817,Active
Bandits 15B,TX,30,52,15,13,0,0.5,90,73,17,0.5033333333333334,1,0.03333333333333333,7,0.23333333333333334,2025-10-12,0.4085311316300625,30,1,3.0,2.433333333333333,2.9894094294252884,2.5852652236922253,0.5049474134690259,0.5935244088979575,0.5584226803241965,0.5547479726679146,1.0,0.5547479726679146,1818,Active
SCV B15 GOLD,CA,30,52,14,10,0,0.4666666666666667,88,50,36,0.4633333333333333,0,0.0,6,0.2,2025-10-12,0.27151689254022027,30,0,2.933333333333333,1.6666666666666667,2.9367778504779203,1.9800020657974884,0.4940045815528907,0.6908732534290087,0.5295577054121878,0.5547101902436926,1.0,0.5547101902436926,1819,Active
VALUSC 2015 Boys,CA,30,77,21,7,0,0.7,132,62,59,0.71,2,0.06666666666666667,6,0.2,2025-10-11,0.13738624915398,30,2,4.4,2.066666666666667,4.094672587320026,2.2957915394816992,0.7189028483582985,0.6415565578657538,0.4708386900282973,0.5545950952617889,1.0,0.5545950952617889,1820,Active
APYSL U10 Boys Warriors,NY,17,17,12,5,0,0.7058823529411765,62,45,14,0.6833333333333333,1,0.058823529411764705,10,0.5882352941176471,2025-06-15,0.7963620321186141,17,1,3.6470588235294117,2.6470588235294117,3.4239023327264384,2.8096031400121824,0.5941512623590102,0.5549741349953874,0.6195153201964411,0.6015342715887442,0.9219544457292888,0.5545871959497721,1821,Active
Logan Armada Blue 2015,NJ,30,39,18,10,0,0.6,108,56,52,0.5933333333333333,0,0.0,3,0.1,2025-10-05,0.18371870557607586,30,0,3.6,1.8666666666666667,3.4630936399516044,2.137896802639594,0.6019863350171426,0.6666707894573726,0.501318078805108,0.5545222721779679,1.0,0.5545222721779679,1822,Active
SANTA CRUZ SHARKS 15 WHITE,CA,30,53,12,8,0,0.4,88,70,18,0.4083333333333333,0,0.0,7,0.23333333333333334,2025-10-05,0.42406728135980454,30,0,2.933333333333333,2.3333333333333335,2.9367778504779203,2.5063178552711727,0.4940045815528907,0.6068461041595481,0.557224593421793,0.5545048931955635,1.0,0.5545048931955635,1823,Active
Elite Black B15,VA,15,15,10,4,0,0.6666666666666666,67,18,38,0.3333333333333333,0,0.0,7,0.4666666666666667,2025-03-16,0.7443325736600112,15,0,4.466666666666667,1.2,3.9390242747026507,1.88000341305672,0.6920188981291179,0.7056871998328687,0.6010019016909588,0.6401423606069725,0.8660254037844386,0.5543795463241771,1824,Inactive
2015 Boys Elite,FL,30,79,17,9,0,0.5666666666666667,105,67,32,0.5633333333333332,0,0.0,0,0.0,2025-10-12,0.29601103123280514,30,0,3.5,2.2333333333333334,3.3841462715305517,2.42737048685012,0.5861540224763099,0.6200107214552711,0.5217944167619417,0.5543095988434812,1.0,0.5543095988434812,1825,Active
Hereford FC 15B,TX,22,22,12,10,0,0.5454545454545454,65,50,15,0.4666666666666667,4,0.18181818181818182,8,0.36363636363636365,2025-05-10,0.3911185024040948,22,4,2.9545454545454546,2.272727272727273,2.9532519439386986,2.5080026166768192,0.4974296487981325,0.6065633926797322,0.5557853508495414,0.5542698188052978,1.0,0.5542698188052978,1826,Active
Players 15 Boys Academy,NV,30,60,13,14,0,0.43333333333333335,71,82,-8,0.42666666666666664,4,0.13333333333333333,11,0.36666666666666664,2025-10-12,0.5956932446560432,30,4,2.3666666666666667,2.7333333333333334,2.4894094294252884,2.8221073289553833,0.40226068820120653,0.5528012853466215,0.6053123252326957,0.554199789849183,1.0,0.554199789849183,1827,Active
STAR Rush B2015 White,OH,30,39,17,13,0,0.5666666666666667,106,82,24,0.575,0,0.0,5,0.16666666666666666,2025-09-26,0.29482622973689976,30,0,3.533333333333333,2.7333333333333334,3.4104620610042358,2.8221073289553833,0.591453006139139,0.5528012853466215,0.5421068980019171,0.5541149970983024,1.0,0.5541149970983024,1828,Active
United FC 15B Blue,TX,30,48,17,10,0,0.5666666666666667,89,35,40,0.5666666666666667,1,0.03333333333333333,8,0.26666666666666666,2025-05-26,0.2018641786292448,30,1,2.966666666666667,1.1666666666666667,2.9630936399516044,1.5852652236922253,0.49947593475639784,0.7468350683875565,0.5080666474740321,0.5541021891132101,1.0,0.5541021891132101,1829,Active
Legacy United FC 15B - Phillips,TX,30,37,17,8,0,0.5666666666666667,111,59,37,0.5766666666666667,0,0.0,6,0.2,2025-10-11,0.13511485393187295,30,0,3.7,1.9666666666666666,3.542041008372657,2.2168441710606466,0.6176080944458142,0.6542211638818405,0.49936499171774523,0.5539848466961781,1.0,0.5539848466961781,1830,Active
CES - Real Betis Academy Miami Elite 2015 A,FL,30,32,12,11,0,0.4,64,61,3,0.3933333333333333,1,0.03333333333333333,9,0.3,2025-05-25,0.5190117359254309,30,1,2.1333333333333333,2.033333333333333,2.305198903109499,2.2694757500080147,0.3660360421905292,0.6458011145835388,0.5858755003441184,0.5538927315612847,1.0,0.5538927315612847,1831,Active
Sporting Palm Coast 2015 Boys Elite,FL,30,43,12,14,0,0.4,51,49,2,0.39999999999999997,1,0.03333333333333333,7,0.23333333333333334,2025-10-05,0.4822036710337867,30,1,1.7,1.6333333333333333,1.9630936399516044,1.9536862763238043,0.30284522065970565,0.6948116239344935,0.5903892067169411,0.5537648929490044,1.0,0.5537648929490044,1832,Active
KH Classic B15 McIver,KY,30,36,16,8,0,0.5333333333333333,80,53,27,0.54,3,0.1,20,0.6666666666666666,2025-06-01,0.4478003363593552,30,3,2.6666666666666665,1.7666666666666666,2.7262515346884464,2.0589494342185413,0.4503948880013935,0.6788921803646222,0.5464720819444322,0.5537406628398625,1.0,0.5537406628398625,1833,Active
Inter Academy Metrowest Boston 2016 Blue Boys,MA,30,78,12,17,0,0.4,68,87,-17,0.3933333333333333,1,0.03333333333333333,3,0.1,2025-10-05,0.5625083839251233,30,1,2.2666666666666666,2.9,2.4104620610042358,2.953686276323804,0.3865792815967997,0.529830237526522,0.6172767934379191,0.5536479798874159,1.0,0.5536479798874159,1834,Active
Green Warriors 2015 EDP Boys,CT,26,27,14,10,0,0.5384615384615384,55,49,6,0.4783333333333333,0,0.0,17,0.6538461538461539,2025-10-12,0.5189765483187319,26,0,2.1153846153846154,1.8846153846153846,2.3116928917106168,2.183531720597193,0.36729026403290443,0.6595013896962927,0.5804083898261487,0.5536033646415286,1.0,0.5536033646415286,1835,Active
JaguaresEP 2015,TX,16,16,6,7,0,0.375,34,37,-3,0.2,2,0.125,7,0.4375,2025-06-01,1.2823654205854917,16,2,2.125,2.3125,2.399898263256707,2.5933366041793566,0.3844979423184156,0.5921542867801953,0.7059810852205997,0.6189190969520819,0.8944271909999159,0.5535780693430552,1836,Active
15 Elite,NY,30,40,11,14,0,0.36666666666666664,34,63,-29,0.37,2,0.06666666666666667,3,0.1,2025-10-04,0.6640157218825794,30,2,1.1333333333333333,2.1,1.5157252188989727,2.3221073289553833,0.230434902186645,0.637289704247944,0.6333247397291886,0.5535397651244309,1.0,0.5535397651244309,1837,Active
BEST FC 2015 Boys Pre-National,MA,30,44,10,15,0,0.3333333333333333,80,87,-7,0.33999999999999997,0,0.0,4,0.13333333333333333,2025-10-12,0.5346806621200902,30,0,2.6666666666666665,2.9,2.7262515346884464,2.953686276323804,0.4503948880013935,0.529830237526522,0.5957989877072511,0.5535244177299339,1.0,0.5535244177299339,1838,Active
ONE FC B2015 BLACK,FL,30,67,16,9,0,0.5333333333333333,70,73,-3,0.5266666666666666,3,0.1,9,0.3,2025-10-17,0.6435867531887183,30,3,2.3333333333333335,2.433333333333333,2.4630936399516044,2.5852652236922253,0.3970095722404767,0.5935244088979575,0.5922578677800744,0.5534615168957315,1.0,0.5534615168957315,1839,Active
2015 Boys Green,MN,30,50,15,9,0,0.5,89,61,28,0.4983333333333333,1,0.03333333333333333,9,0.3,2025-10-12,0.36176699298982995,30,1,2.966666666666667,2.033333333333333,2.9630936399516044,2.2694757500080147,0.49947593475639784,0.6458011145835388,0.5406455174042432,0.5534427203105332,1.0,0.5534427203105332,1840,Active
EV B15 - Rodriguez,CA,24,26,12,10,0,0.5,86,68,12,0.42222222222222217,0,0.0,10,0.4166666666666667,2025-10-12,0.29342237200127363,24,0,3.5833333333333335,2.8333333333333335,3.42492369744253,2.9137524531345176,0.5943560805139009,0.5368197855449082,0.5449478064557155,0.5532038570851912,1.0,0.5532038570851912,1841,Active
Little Warriors B15 Bravo White,WA,30,34,11,19,0,0.36666666666666664,81,122,-41,0.365,0,0.0,5,0.16666666666666666,2025-10-11,0.6265500218966275,30,0,2.7,4.066666666666666,2.7525673241621305,3.8747389079027514,0.45581834450877645,0.37092134364980667,0.6463646311395449,0.5531667163154436,1.0,0.5531667163154436,1842,Active
Ole Boys 2015 Gold,TN,17,17,13,4,0,0.7647058823529411,52,34,18,0.43333333333333335,5,0.29411764705882354,8,0.47058823529411764,2025-04-13,0.8425470856320543,17,5,3.0588235294117645,2.0,3.0239023327264385,2.3696031400121824,0.512117046998869,0.629534082874852,0.6192233939899562,0.5998642623687179,0.9219544457292888,0.55304752352496,1843,Inactive
CFYSC 2015B Select Red,IL,17,17,8,8,0,0.47058823529411764,72,59,1,0.4083333333333333,0,0.0,8,0.47058823529411764,2025-09-28,0.7568030992319458,17,0,4.235294117647059,3.4705882352941178,3.8239023327264388,3.3696031400121824,0.6712467091296251,0.4568500575683003,0.6237195974503544,0.5998511118097978,0.9219544457292888,0.5530353993086997,1844,Active
Bay Era FC,CA,30,39,20,6,0,0.6666666666666666,152,72,62,0.6716666666666666,0,0.0,0,0.0,2025-10-11,0.03305743299264302,30,0,5.066666666666666,2.4,4.62098837679371,2.5589494342185413,0.798469673417331,0.5979813306381843,0.4562049399026468,0.5530131647526911,1.0,0.5530131647526911,1845,Active
FSA FC BOYS 2015 ELITE,CT,10,10,6,2,0,0.6,41,16,25,0.3,0,0.0,0,0.0,2025-10-05,3.07320373433431,10,0,4.1,1.6,3.5887532398978315,2.2911154722391425,0.6267403748835174,0.6423124203376747,0.8802697231778309,0.781972392950937,0.7071067811865476,0.5529379817562792,1846,Active
CVU 2015 Boys Black,VA,18,18,15,3,0,0.8333333333333334,88,43,43,0.75,0,0.0,3,0.16666666666666666,2025-10-11,0.37002446957732865,18,0,4.888888888888889,2.388888888888889,4.292213781467729,2.624618403857868,0.7508814298822117,0.5868308113796097,0.5254374097538865,0.5828048941046962,0.9486832980505138,0.5528972690592235,1847,Active
White,PA,30,435,19,6,0,0.6333333333333333,104,54,40,0.6333333333333333,0,0.0,0,0.0,2025-10-12,0.16891117469670397,30,0,3.466666666666667,1.8,3.3578304820568676,2.0852652236922253,0.5808350181719726,0.6748445130932719,0.5029356020630878,0.5528972674909016,1.0,0.5528972674909016,1848,Active
2015 Boys Pre-ECNL,OH,30,59,14,13,0,0.4666666666666667,83,96,-10,0.46499999999999997,10,0.3333333333333333,17,0.5666666666666667,2025-10-05,0.5822596743928521,30,10,2.7666666666666666,3.2,2.805198903109499,3.190528381586962,0.46669547861127947,0.48822815400861064,0.6031776797749823,0.5528913343889674,1.0,0.5528913343889674,1849,Active
SLSG MO B 2015 Manchester United,MO,30,36,17,13,0,0.5666666666666667,134,98,21,0.5616666666666666,1,0.03333333333333333,4,0.13333333333333333,2025-05-21,0.20976287147407752,30,1,4.466666666666667,3.2666666666666666,4.147304166267394,3.2431599605343306,0.7276632471582848,0.47898509291204505,0.5191936160161853,0.5528458376237771,1.0,0.5528458376237771,1850,Active
BSA Celtic 15B Blue,OH,30,34,18,11,0,0.6,100,44,46,0.6,1,0.03333333333333333,6,0.2,2025-10-11,0.14158781727267475,30,1,3.3333333333333335,1.4666666666666666,3.2525673241621305,1.8221073289553833,0.5593823940747449,0.7140721046485444,0.496681241482065,0.5526996446338969,1.0,0.5526996446338969,1851,Active
2015B Wolves,TX,30,38,18,11,0,0.6,137,82,43,0.5966666666666667,3,0.1,12,0.4,2025-10-12,0.12379795883269396,30,3,4.566666666666666,2.7333333333333334,4.226251534688447,2.8221073289553833,0.7404788156646465,0.5528012853466215,0.4900718741185061,0.5526991446733573,1.0,0.5526991446733573,1852,Active
Bandits 2015B,TX,20,22,10,8,0,0.5,38,34,4,0.48,0,0.0,5,0.25,2025-05-04,0.48779128593099574,20,0,1.9,1.7,2.1999127970771775,2.1157170892965915,0.3459644618682587,0.6701279005055002,0.5821748776828324,0.5525233990844511,1.0,0.5525233990844511,1853,Active
Upper Township SA Super Sonics 2015,NJ,30,46,14,14,0,0.4666666666666667,96,84,12,0.47000000000000003,0,0.0,6,0.2,2025-10-05,0.3475803080975872,30,0,3.2,2.8,3.1473041662673937,2.8747389079027514,0.5377056964239719,0.5436343353791273,0.5603991059106959,0.5525074699070374,1.0,0.5525074699070374,1854,Active
Nationals Macomb 15 Boys Navy,MI,30,31,14,14,0,0.4666666666666667,77,102,-16,0.4666666666666667,2,0.06666666666666667,11,0.36666666666666664,2025-10-12,0.6478303656708633,30,2,2.566666666666667,3.4,2.6473041662673937,3.3484231184290674,0.434200098655831,0.4605483390036639,0.6224251690519121,0.5524047889630463,1.0,0.5524047889630463,1855,Active
Golden Cats,NY,30,33,17,9,0,0.5666666666666667,116,93,26,0.5783333333333333,4,0.13333333333333333,2,0.06666666666666667,2025-10-04,0.3774778698835086,30,4,3.8666666666666667,3.1,3.673619955741078,3.1115810131659094,0.6430991499278873,0.5021058748974426,0.5389258912562924,0.5523965397188415,1.0,0.5523965397188415,1856,Active
Springfield B15 Blue,NJ,22,22,12,8,0,0.5454545454545454,70,60,10,0.44999999999999996,1,0.045454545454545456,6,0.2727272727272727,2025-03-23,0.4162658339911228,22,1,3.1818181818181817,2.727272727272727,3.1199186106053656,2.841335950010152,0.5320393879912633,0.5494560223662748,0.5601607517632714,0.5523955331294704,1.0,0.5523955331294704,1857,Inactive
STLDA 2015B Select Navy,MO,30,46,11,12,0,0.36666666666666664,94,68,13,0.37166666666666665,0,0.0,5,0.16666666666666666,2025-10-12,0.15580154221175457,30,0,3.1333333333333333,2.2666666666666666,3.094672587320025,2.453686276323804,0.5268084027909601,0.6156410466929944,0.5398235595277924,0.5523840256134663,1.0,0.5523840256134663,1858,Active
Revolution 15B Yellow,CA,30,89,17,11,0,0.5666666666666667,86,67,21,0.56,0,0.0,2,0.06666666666666667,2025-10-12,0.42738180208454846,30,0,2.8666666666666667,2.2333333333333334,2.8841462715305517,2.42737048685012,0.48306749084733663,0.6200107214552711,0.552882259231595,0.5523449979994786,1.0,0.5523449979994786,1859,Active
FCFC 2015 BOYS WHITE,FL,30,44,12,12,0,0.4,106,63,37,0.4116666666666666,0,0.0,7,0.23333333333333334,2025-10-16,0.11500985134943467,30,0,3.533333333333333,2.1,3.4104620610042358,2.3221073289553833,0.591453006139139,0.637289704247944,0.510949028366335,0.5523179590972176,1.0,0.5523179590972176,1860,Active
Boys Lions 2015,NY,30,60,16,11,0,0.5333333333333333,78,56,22,0.5316666666666666,5,0.16666666666666666,4,0.13333333333333333,2025-10-12,0.44301920554815966,30,5,2.6,1.8666666666666667,2.673619955741078,2.137896802639594,0.43958451773170265,0.6666707894573726,0.5515688343615407,0.5521923620547394,1.0,0.5521923620547394,1861,Active
Bay Oaks 2015B Premier,CA,30,47,12,18,0,0.4,75,110,-35,0.41000000000000003,0,0.0,4,0.13333333333333333,2025-10-11,0.6570878036844313,30,0,2.5,3.6666666666666665,2.594672587320025,3.558949434218541,0.4234789308608112,0.4240455438383388,0.6378119607950565,0.552192071416864,1.0,0.552192071416864,1862,Active
Sporting CA West B15 - Lopez,CA,14,15,9,5,0,0.6428571428571429,54,55,6,0.32142857142857145,0,0.0,5,0.35714285714285715,2025-02-08,1.7658066000035064,14,0,3.857142857142857,3.9285714285714284,3.5271617417345893,3.647276295468389,0.614681306156882,0.4089510248141556,0.7587419540461653,0.6599716386219067,0.8366600265340756,0.5521718886811418,1863,Inactive
Kaos 2015B Blue Rivera,CA,30,39,14,14,0,0.4666666666666667,84,106,-14,0.45999999999999996,8,0.26666666666666666,11,0.36666666666666664,2025-10-11,0.6477080089991515,30,8,2.8,3.533333333333333,2.831514692583183,3.453686276323804,0.4721465984478212,0.44221891010235614,0.6154483406680651,0.5521421061108746,1.0,0.5521421061108746,1864,Active
FVU B2015 White-AC,MT,30,34,13,17,0,0.43333333333333335,75,101,-26,0.42666666666666664,0,0.0,9,0.3,2025-06-15,0.6092313530346339,30,0,2.5,3.3666666666666667,2.594672587320025,3.3221073289553833,0.4234789308608112,0.46514939915216535,0.6240260306980872,0.5521412844214476,1.0,0.5521412844214476,1865,Active
LAKE FC 2015,IL,24,25,10,9,0,0.4166666666666667,81,62,10,0.3555555555555555,0,0.0,10,0.4166666666666667,2025-08-24,0.2859005361161332,24,0,3.375,2.5833333333333335,3.26867369744253,2.7262524531345176,0.5626813591615035,0.5694004363492523,0.5427722142758725,0.5520796876676747,1.0,0.5520796876676747,1866,Active
