Team,State,Games_Played,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Win_Pct_Norm,Goal_Diff_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status,State_Rank
CWSC B16 Academy Red,OH,15,0,13,0,0.0,20,108,-88,0.0,0,0.0,15,1.0,2025-10-12,0.35107376283846875,14,0,0.0,0.332,0.35107376283846875,0.2770442577030812,0.8660254037844386,0.239927365143471,2930,Active,215
STREETSBORO BOYS - U10 5 EAST,OH,6,4,2,0,0.6666666666666666,20,22,-2,0.6666666666666666,0,0.0,6,1.0,2025-10-05,0.3333333333333333,5,0,0.6666666666666666,0.504,0.3333333333333333,0.4341333333333333,0.5477225575051661,0.2377846196315761,2935,Active,216
B16-6W - Sweeney (U10),OH,4,2,2,0,0.5,11,25,-14,0.5,0,0.0,4,1.0,2025-10-05,0.5555555555555555,3,0,0.5,0.48,0.5555555555555555,0.5293333333333332,0.4472135954999579,0.23672506321797768,2936,Provisional,217
B16-4W - Kubinski (U10),OH,4,4,0,0,1.0,34,6,28,1.0,0,0.0,4,1.0,2025-10-05,0.3583333333333333,4,0,1.0,0.564,0.3583333333333333,0.5278,0.4472135954999579,0.2360393357048778,2942,Provisional,218
Olmsted Falls- Boys 2016 3rd Grade Blue,OH,6,3,2,0,0.5,29,15,14,0.5,0,0.0,6,1.0,2025-10-05,0.3611111111111111,3,0,0.5,0.536,0.3611111111111111,0.42386666666666667,0.5477225575051661,0.23216133470785638,2953,Active,219
Mercury B15 west,OH,7,1,4,0,0.14285714285714285,10,22,-12,0.14285714285714285,7,1.0,7,1.0,2025-09-21,0.43954248366013066,7,7,0.14285714285714285,0.484,0.43954248366013066,0.38909691876750696,0.5916079783099616,0.23019284147868013,2961,Active,220
U10 Boys Royal - 2 - Rohde,OH,4,3,1,0,0.75,14,6,8,0.75,0,0.0,4,1.0,2025-10-05,0.41565656565656567,4,0,0.75,0.524,0.41565656565656567,0.5041939393939394,0.4472135954999579,0.22548238446565153,2979,Provisional,221
Strongsville Mustangs,OH,6,2,4,0,0.3333333333333333,14,22,-8,0.3333333333333333,0,0.0,6,1.0,2025-10-05,0.4,5,0,0.3333333333333333,0.492,0.4,0.4050666666666667,0.5477225575051661,0.2218641506267593,2996,Active,222
SVPSG,OH,6,2,4,0,0.3333333333333333,14,42,-28,0.3333333333333333,0,0.0,6,1.0,2025-08-31,0.41111111111111115,6,0,0.3333333333333333,0.452,0.41111111111111115,0.4037333333333334,0.5477225575051661,0.22113385388341908,2998,Active,223
Shawnee Select B2016,OH,6,2,4,0,0.3333333333333333,18,30,-12,0.3333333333333333,0,0.0,6,1.0,2025-09-28,0.4000000000000001,6,0,0.3333333333333333,0.484,0.4000000000000001,0.4034666666666667,0.5477225575051661,0.220987794534751,2999,Active,224
Boys U10 3 South,OH,6,0,6,0,0.0,8,54,-46,0.0,0,0.0,6,1.0,2025-10-05,0.5333333333333334,5,0,0.0,0.416,0.5333333333333334,0.40320000000000006,0.5477225575051661,0.220841735186083,3001,Active,225
NRASL Boys U10 Navy 25/26 - West 6,OH,3,2,1,0,0.6666666666666666,9,9,0,0.6666666666666666,0,0.0,3,1.0,2025-10-05,0.5428571428571428,3,0,0.6666666666666666,0.508,0.5428571428571428,0.5606476190476191,0.3872983346207417,0.2171378891662269,3018,Provisional,226
2016 Cloverleaf U10 Boys South 5 V,OH,5,2,3,0,0.4,13,24,-11,0.4,0,0.0,5,1.0,2025-10-05,0.4119047619047619,5,0,0.4,0.486,0.4119047619047619,0.42434285714285713,0.5,0.21217142857142857,3037,Active,227
2016 Boys U10 D1,OH,5,0,5,0,0.0,7,25,-18,0.0,0,0.0,5,1.0,2025-10-05,0.5181818181818182,4,0,0.0,0.472,0.5181818181818182,0.4053090909090909,0.5,0.20265454545454545,3059,Active,228
Vermilion Boys- U10 D1,OH,5,2,3,0,0.4,12,9,3,0.4,0,0.0,5,1.0,2025-10-05,0.3277777777777778,5,0,0.4,0.514,0.3277777777777778,0.3794666666666667,0.5,0.18973333333333334,3094,Active,229
NP Aurora Wild Boys U10 Div 1,OH,5,2,3,0,0.4,22,17,5,0.4,0,0.0,5,1.0,2025-10-05,0.3181818181818182,4,0,0.4,0.518,0.3181818181818182,0.3745090909090909,0.5,0.18725454545454545,3102,Active,230
