Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength
La Academia 14B,2025-04-26,Tuzos Royals 2014,1,8,-7,1.6433436532507741,-8.643343653250774,weak,0.195
La Academia 14B,2025-04-13,AZ Arsenal 14 Boys Teal 2 AP,6,1,5,0.5626134301270418,4.437386569872958,good,0.226
La Academia 14B,2025-04-12,AZEV B2014 (WHITE),6,7,-1,0.587134502923977,-1.587134502923977,weak,0.306
La Academia 14B,2025-04-12,El Paso Football Club U11 BLUE,2,6,-4,0.6315789473684212,-4.631578947368421,weak,0.32
La Academia 14B,2025-03-01,Select 14B,2,2,0,0.19040247678018574,-0.19040247678018574,neutral,0.247
La Academia 14B,2025-02-15,AZSC 14B Azanger,2,4,-2,2.4128289473684212,-4.412828947368421,weak,0.193
La Academia 14B,2025-02-08,2014 Boys Blue,2,2,0,0.8565789473684213,-0.8565789473684213,neutral,0.205
La Academia 14B,2025-01-25,Tuzos Academy Mesa 2014,3,7,-4,0.4451382694023196,-4.445138269402319,weak,0.263
La Academia 14B,2025-01-11,PRFC Scottsdale 14B Copa,9,3,6,-1.7273954116059373,7.727395411605937,good,0.314
La Academia 14B,2024-11-16,Amore 2014 Boys,0,3,-3,0.3557168784029039,-3.355716878402904,weak,0.273
La Academia 14B,2024-11-16,East Valley NSFC 14 Boys Tiggs,4,3,1,-2.9891107078039925,3.9891107078039925,good,0.35
La Academia 14B,2024-11-14,NOS Santos 14 Boys White,6,3,3,0.25657894736842124,2.7434210526315788,good,0.241
La Academia 14B,2024-11-02,PRFC West Valley 14B Pre-Academy,0,8,-8,0.5019493177387915,-8.501949317738791,weak,0.226
La Academia 14B,2024-10-19,Scottsdale 14 Sandsharks,0,12,-12,3.1982456140350877,-15.198245614035088,weak,0.187
La Academia 14B,2024-10-12,PRFC North Valley 14B Copa,6,1,5,-2.3451652386780903,7.34516523867809,good,0.343
La Academia 14B,2024-10-05,14 Cityzens,3,8,-5,0.7865085248332098,-5.786508524833209,weak,0.22
Las Vegas Elite FC B14 Gold,2025-06-13,U-12 (2014) Boys Yuma Pre Academy,0,2,-2,0.050000000000000044,-2.05,weak,0.176
Las Vegas Elite FC B14 Gold,2025-03-01,PRFC Southeast Valley 14B Predator,4,1,3,-1.7627118644067798,4.76271186440678,good,0.259
Las Vegas Sports Academy U11 Boys Black 2014,2025-04-12,Tuzos Royals 14 Pre-Academy,4,7,-3,1.0526315789473684,-4.052631578947368,weak,0.21
Las Vegas Sports Academy U11 Boys Black 2014,2025-04-12,Phoenix United 2014 Premier,2,5,-3,0.7192982456140351,-3.719298245614035,weak,0.227
Las Vegas Sports Academy U12 Boys Black 2014,2025-09-14,Playmaker Futbol Academy 14B Black,0,4,-4,1.390845070422535,-5.390845070422535,weak,0.233
Las Vegas Sports Academy U12 Boys Black 2014,2025-09-14,14B Laroussi,8,0,8,-1.1029411764705879,9.102941176470587,good,0.317
Las Vegas Sports Academy U12 Boys Black 2014,2025-09-13,AZSC 2014B Pre-NL Premier 2,3,1,2,2.8289473684210527,-0.8289473684210527,neutral,0.202
Las Vegas Sports Academy U12 Boys Black 2014,2025-09-13,14B Midhaan,6,1,5,-0.6018518518518521,5.601851851851852,good,0.313
Las Vegas Sports Academy U12 Boys Pre MLS Next 2014,2025-09-14,Southeast 2014 Boys Black,2,3,-1,4.266666666666667,-5.266666666666667,weak,0.225
Las Vegas Sports Academy U12 Boys Pre MLS Next 2014,2025-09-13,14B Antunez Pre-MLS Next,14,1,13,2.90625,10.09375,good,0.208
Las Vegas Sports Academy U12 Boys Pre MLS Next 2014,2025-09-13,Southeast 2014 Boys Blue,2,3,-1,3.7,-4.7,weak,0.239
Legends FC AZ 14B Black,2025-04-13,AZ Arsenal 14 Boys Teal 2 SC,5,1,4,0.5280665280665282,3.471933471933472,good,0.217
Legends FC AZ 14B Black,2025-04-13,AZ Arsenal 14 Boys Teal SC,5,1,4,0.6726296958855098,3.32737030411449,good,0.214
Legends FC AZ 14B Black,2025-04-12,PRFC Southeast Valley 14B Predator,9,1,8,-0.531942633637549,8.531942633637549,good,0.259
Legends FC AZ 14B Black,2025-04-11,AZ Arsenal 14 Boys Teal 1,1,5,-4,0.43766578249336874,-4.437665782493369,weak,0.218
Legends FC AZ 14B Black,2025-03-29,PRFC Scottsdale 14B Pre-Academy,1,8,-7,1.4341590612777053,-8.434159061277706,weak,0.251
Legends FC AZ 14B Black,2025-03-22,Phoenix United 2014 Premier,2,3,-1,0.9500674763832659,-1.950067476383266,weak,0.227
Legends FC AZ 14B Black,2025-03-22,Phoenix United FC 2014 Premier,2,3,-1,0.4580419580419579,-1.458041958041958,weak,0.228
Legends FC AZ 14B Black,2025-03-01,Scottsdale 14 Sandsharks,0,1,-1,2.7974358974358973,-3.7974358974358973,weak,0.187
Legends FC AZ 14B Black,2025-03-01,Scottsdale 14 Sandsharks Select,0,1,-1,2.7146401985111663,-3.7146401985111663,weak,0.184
Legends FC AZ 14B Black,2025-02-23,PRFC Scottsdale 14B Predator,10,1,9,0.13774597495527718,8.862254025044724,good,0.25
Legends FC AZ 14B Black,2025-02-23,PRFC Southeast Valley 14B Pre-Academy,6,3,3,-0.25760286225402496,3.257602862254025,good,0.239
Legends FC AZ 14B Black,2025-02-22,PRFC West Valley 15B Predator,6,3,3,0.008547008547008517,2.9914529914529915,good,0.281
Legends FC AZ 14B Black,2025-02-21,AZ Arsenal 14 Boys Teal 2 AP,9,1,8,0.1618037135278514,7.838196286472149,good,0.226
Legends FC AZ 14B Black,2025-02-21,AZ Arsenal 14 Boys Teal CB,9,1,8,-0.32186234817813775,8.321862348178138,good,0.25
Legends FC AZ 14B Black,2025-02-15,14B Rueda,3,0,3,-0.7347480106100797,3.7347480106100797,good,0.253
Legends FC AZ 14B Black,2025-02-08,2014 Boys Yellow,1,2,-1,1.2733224222585926,-2.273322422258593,weak,0.181
Legends FC AZ 14B Black,2025-02-01,CCV STARS 14 Boys Navy PEO,1,2,-1,0.8974358974358974,-1.8974358974358974,weak,0.198
Legends FC AZ 14B Black,2025-02-01,CCV Stars 14 Boys North Orange,1,2,-1,0.7807692307692307,-1.7807692307692307,weak,0.2
Legends FC AZ 14B Black,2025-01-25,U-12 (2014) Boys Pre Academy Blue,3,2,1,0.1255060728744941,0.8744939271255059,neutral,0.235
Legends FC AZ 14B Black,2025-01-25,U-11 (2014) Boys Pre Academy,3,2,1,0.6425339366515836,0.35746606334841635,neutral,0.223
Legends FC AZ 14B Black,2025-01-12,PRFC West Valley 15B Predator,3,4,-1,0.008547008547008517,-1.0085470085470085,weak,0.281
Legends FC AZ 14B Black,2025-01-11,14 Boys Navy,4,0,4,1.0307692307692307,2.9692307692307693,good,0.202
Legends FC AZ 14B Black,2025-01-10,15B NMarkette,3,3,0,-0.6263736263736264,0.6263736263736264,neutral,0.265
Legends FC AZ 14B Black,2025-01-04,14B Rueda,5,1,4,-0.7347480106100797,4.73474801061008,good,0.253
Legends FC AZ 14B Black,2024-12-06,Southeast 2014 Boys Red,0,6,-6,0.9967266775777417,-6.996726677577742,weak,0.205
Legends FC AZ 14B Black,2024-12-06,Next Level Soccer Southeast 2014 Boys Red,0,6,-6,1.0085470085470085,-7.0085470085470085,weak,0.208
Legends FC AZ 14B Black,2024-12-01,14 Cityzens,3,4,-1,0.38569880823401936,-1.3856988082340194,weak,0.22
Legends FC AZ 14B Black,2024-11-09,AZEV B2014 (NAVY),0,8,-8,1.8233618233618234,-9.823361823361823,weak,0.211
Legends FC AZ 14B Black,2024-11-02,PRFC North Valley 14B Predator,1,3,-2,0.30219780219780246,-2.3021978021978025,weak,0.221
Legends FC AZ 14B Black,2024-10-19,Tuzos Halcones 2014,2,6,-4,-0.2216117216117217,-3.7783882783882783,weak,0.278
Legends FC AZ 14B Black,2024-10-13,14B Bratcher,5,3,2,-1.6858974358974361,3.685897435897436,good,0.319
Legends FC AZ 14B Black,2024-10-13,14B Midhaan,5,3,2,-1.6210826210826212,3.6210826210826212,good,0.313
Legends FC AZ 14B Black,2024-10-12,14B Hermanson AL,1,2,-1,0.8893058161350846,-1.8893058161350846,weak,0.197
Legends FC AZ 14B Black,2024-10-12,CCV STARS 14 Boys White PEO,6,2,4,0.5107692307692306,3.4892307692307694,good,0.225
Legends FC AZ 14B Black,2024-10-12,CCV Stars 14 Boys North Navy,6,2,4,0.19373219373219364,3.8062678062678064,good,0.233
Legends FC AZ 14B Black,2024-10-05,Phoenix Premier FC 14B Black,0,6,-6,-0.3273703041144902,-5.67262969588551,weak,0.267
Legends FC AZ 14B Black,2024-09-28,Tuzos Royals 14 Pre-Academy,3,4,-1,1.2834008097165992,-2.283400809716599,weak,0.21
Legends FC AZ 14B Black,2024-09-27,FC Elite Arizona 2014 Boys (ARCHIVED),0,2,-2,1.8265139116202946,-3.8265139116202946,weak,0.201
Legends FC AZ 14B Black,2024-09-14,14,2,8,-6,0.8436724565756824,-6.843672456575682,weak,0.318
Legends FC AZ 14B FC,2025-05-04,Excel Soccer Academy 14B Red,3,2,1,1.1157894736842104,-0.11578947368421044,neutral,0.199
Legends FC AZ 14B FC,2025-05-03,AZ Arsenal Pre-ECNL B14,3,1,2,0.9372549019607841,1.062745098039216,good,0.229
Legends FC AZ 14B FC,2025-04-27,Excel Soccer Academy 14B Red,3,1,2,1.1157894736842104,0.8842105263157896,neutral,0.199
Legends FC AZ 14B FC,2025-04-26,14 Pre-MLSN #1,5,1,4,0.928205128205128,3.071794871794872,good,0.233
Legends FC AZ 14B FC,2025-04-11,CCV Stars 14 Boys North Pre-ECNL,5,1,4,1.0857142857142856,2.9142857142857146,good,0.155
Legends FC AZ 14B FC,2025-03-30,CCV Stars 14 Boys South Pre-ECNL,2,0,2,0.19393939393939386,1.8060606060606061,good,0.219
Legends FC AZ 14B FC,2025-03-29,Northwest 2014 Boys,2,0,2,-0.37391304347826093,2.373913043478261,good,0.209
Legends FC AZ 14B FC,2025-03-23,2014 Elite,0,1,-1,1.8624999999999998,-2.8625,weak,0.237
Legends FC AZ 14B FC,2025-03-22,14B Antunez Pre-MLS Next,4,0,4,-0.2937500000000002,4.29375,good,0.208
Legends FC AZ 14B FC,2025-03-21,PRFC North Valley 14B PreAcademy,0,0,0,0.45384615384615357,-0.45384615384615357,neutral,0.204
Legends FC AZ 14B FC,2025-03-02,14 Pre-MLSN #1,4,1,3,0.928205128205128,2.071794871794872,good,0.233
Legends FC AZ 14B FC,2025-02-28,CCV Stars 14 Boys West Pre-ECNL,2,0,2,-0.40000000000000036,2.4000000000000004,good,0.25
Legends FC AZ 14B FC,2025-02-20,14B Velasco,5,0,5,1.0894736842105261,3.9105263157894736,good,0.177
Legends FC AZ 14B FC,2025-02-08,Southeast 2014 Boys Red,2,1,1,0.5659574468085107,0.4340425531914893,neutral,0.205
Legends FC AZ 14B FC,2025-02-08,Southeast 2014 Boys Blue,2,4,-2,0.5,-2.5,weak,0.239
Legends FC AZ 14B FC,2025-02-07,PRFC North Valley 14B PreAcademy,0,1,-1,0.45384615384615357,-1.4538461538461536,weak,0.204
Legends FC AZ 14B FC,2025-02-01,PRFC North Valley 14B PreAcademy,3,2,1,0.45384615384615357,0.5461538461538464,neutral,0.204
Legends FC AZ 14B FC,2025-01-31,Playmaker Futbol Academy PRE-ECNL B14,3,0,3,-0.062068965517241725,3.0620689655172417,good,0.225
Legends FC AZ 14B FC,2025-01-12,2014B West,2,1,1,0.8454545454545452,0.15454545454545476,neutral,0.256
Legends FC AZ 14B FC,2025-01-11,Southeast 2014 Boys Red,4,2,2,0.5659574468085107,1.4340425531914893,good,0.205
Legends FC AZ 14B FC,2025-01-10,CCV Stars 14 Boys North Pre-ECNL,0,5,-5,1.0857142857142856,-6.085714285714285,weak,0.155
Legends FC AZ 14B FC,2024-12-06,AZ Arsenal Pre-ECNL B14,3,2,1,0.9372549019607841,0.06274509803921591,neutral,0.229
Legends FC AZ 14B FC,2024-12-01,Southeast 2014 Boys Black,1,3,-2,1.0666666666666664,-3.0666666666666664,weak,0.225
Legends FC AZ 14B FC,2024-11-29,14B GSA,0,0,0,1.320833333333333,-1.320833333333333,weak,0.195
Legends FC AZ 14B FC,2024-11-09,14 Pre-MLSN #2,6,0,6,0.613953488372093,5.386046511627907,good,0.238
Legends FC AZ 14B FC,2024-11-09,CCV Stars 14 Boys South Pre-ECNL,2,1,1,0.19393939393939386,0.8060606060606061,neutral,0.219
Legends FC AZ 14B FC,2024-10-20,14B JDeutsch Pre-MLS Next,1,2,-1,0.7999999999999998,-1.7999999999999998,weak,0.192
Legends FC AZ 14B FC,2024-10-19,14B Negrete Pre MLS Next,6,1,5,0.040000000000000036,4.96,good,0.25
Legends FC AZ 14B FC,2024-10-12,U-12 (2014) Boys Yuma Pre Academy,3,2,1,0.8499999999999999,0.15000000000000013,neutral,0.176
Legends FC AZ 14B FC,2024-10-12,14 Pre-MLSN #1,2,3,-1,0.928205128205128,-1.928205128205128,weak,0.233
Legends FC AZ 14B FC,2024-10-05,Excel Soccer Academy 14B Red,2,2,0,1.1157894736842104,-1.1157894736842104,weak,0.199
Legends FC AZ 14B FC,2024-09-29,14B GSA,2,3,-1,1.320833333333333,-2.320833333333333,weak,0.195
Legends FC AZ 14B FC,2024-09-27,AZ Arsenal Pre-ECNL B15,5,0,5,0.33846153846153815,4.661538461538462,good,0.288
Legends FC AZ 14B FC,2024-09-22,14B Antunez Pre-MLS Next,5,1,4,-0.2937500000000002,4.29375,good,0.208
Legends FC AZ 14B FC,2024-09-21,14B Rayados Blue AL,6,2,4,-0.7714285714285718,4.771428571428572,good,0.256
Legends FC AZ 14B Gold,2025-04-26,14B Engilman,0,5,-5,-0.2785547785547786,-4.721445221445221,weak,0.235
Legends FC AZ 14B Gold,2025-04-13,PRFC North Valley 14B Predator,2,2,0,-0.3225108225108224,0.3225108225108224,neutral,0.221
Legends FC AZ 14B Gold,2025-03-30,SFC XOLOS ARIZONA 2014,1,4,-3,0.35606060606060597,-3.356060606060606,weak,0.262
Legends FC AZ 14B Gold,2025-03-29,AZ Inferno 14 Boys Black,7,2,5,-0.4475108225108224,5.447510822510822,good,0.253
Legends FC AZ 14B Gold,2025-03-01,14B Velasco,1,3,-2,0.8955342902711323,-2.895534290271132,weak,0.177
Legends FC AZ 14B Gold,2025-02-23,U-12 (2014) Boys Pre Academy Blue,2,1,1,-0.49920255183413076,1.4992025518341308,good,0.235
Legends FC AZ 14B Gold,2025-02-22,CCV Stars 14 Boys South Pre-ECNL,2,8,-6,0.0,-6.0,weak,0.219
Legends FC AZ 14B Gold,2025-02-15,14,1,9,-8,0.21896383186705748,-8.218963831867057,weak,0.318
Legends FC AZ 14B Gold,2025-02-09,PRFC Scottsdale 14B Pre-Academy,5,1,4,0.8094504365690804,3.1905495634309196,good,0.251
Legends FC AZ 14B Gold,2025-02-08,Northwest 2014 Boys,4,1,3,-0.5678524374176548,3.567852437417655,good,0.209
Legends FC AZ 14B Gold,2025-02-01,14B Engilman,2,2,0,-0.2785547785547786,0.2785547785547786,neutral,0.235
Legends FC AZ 14B Gold,2025-01-25,AZEV B2014 (NAVY),2,4,-2,1.1986531986531985,-3.1986531986531985,weak,0.211
Legends FC AZ 14B Gold,2025-01-18,Tuzos Titanes 2014,9,2,7,-1.393939393939394,8.393939393939394,good,0.251
Legends FC AZ 14B Gold,2025-01-11,East Valley NSFC 14 Boys Aguirre,0,3,-3,-0.12275295326142777,-2.8772470467385722,weak,0.233
Legends FC AZ 14B Gold,2024-12-14,Brazas 2014 Boys Black Marcos,3,5,-2,0.5203463203463201,-2.52034632034632,weak,0.218
Legends FC AZ 14B Gold,2024-12-07,Northwest 2014 Boys,0,2,-2,-0.5678524374176548,-1.4321475625823452,weak,0.209
Legends FC AZ 14B Gold,2024-12-06,Southeast 2014 Boys Green,6,1,5,0.4949494949494948,4.505050505050505,good,0.22
Legends FC AZ 14B Gold,2024-11-24,Northwest 2014 Boys,3,1,2,-0.5678524374176548,2.567852437417655,good,0.209
Legends FC AZ 14B Gold,2024-11-23,14 Pre-MLSN #2,3,7,-4,0.4200140944326991,-4.420014094432699,weak,0.238
Legends FC AZ 14B Gold,2024-11-23,AZSC 14B Perez,1,7,-6,0.6239177489177488,-6.623917748917749,weak,0.247
Legends FC AZ 14B Gold,2024-11-17,AZSC 14B Perez,3,5,-2,0.6239177489177488,-2.6239177489177488,weak,0.247
Legends FC AZ 14B Gold,2024-11-16,Tuzos Royals 2014,0,6,-6,0.6178253119429589,-6.617825311942958,weak,0.195
Legends FC AZ 14B Gold,2024-11-03,14,2,5,-3,0.21896383186705748,-3.2189638318670575,weak,0.318
Legends FC AZ 14B Gold,2024-11-02,PRFC Desert Foothills 14B Pre-Academy,1,2,-1,0.3796455117209834,-1.3796455117209834,weak,0.237
Legends FC AZ 14B Gold,2024-11-02,Playmaker Futbol Academy 14B Black,4,4,0,-0.253094323516859,0.253094323516859,neutral,0.233
Legends FC AZ 14B Gold,2024-10-20,Southeast 2014 Boys Red,0,2,-2,0.3720180528691168,-2.372018052869117,weak,0.205
Legends FC AZ 14B Gold,2024-10-19,Northwest 2014 Boys,3,1,2,-0.5678524374176548,2.567852437417655,good,0.209
Legends FC AZ 14B Gold,2024-10-05,PRFC Desert Foothills 14B Pre-Academy,3,9,-6,0.3796455117209834,-6.379645511720984,weak,0.237
Legends FC AZ 14B Gold,2024-09-29,Southeast 2014 Boys Blue,4,2,2,0.30606060606060614,1.6939393939393939,good,0.239
Legends FC AZ 14B Gold,2024-09-29,Tuzos Royals 14 Pre-Academy,3,2,1,0.6586921850079743,0.34130781499202567,neutral,0.21
Legends FC AZ 14B Gold,2024-09-27,FC Elite Arizona 2014 Boys (ARCHIVED),3,0,3,1.2018052869116698,1.7981947130883302,good,0.201
Legends FC AZ 14B Gold,2024-09-15,Northwest 2014 Boys,3,2,1,-0.5678524374176548,1.5678524374176548,good,0.209
Legends FC AZ 14B Gold,2024-09-14,14B Engilman,3,5,-2,-0.2785547785547786,-1.7214452214452214,weak,0.235
Los Alamos Soccer League,2025-05-11,FSC United 14 Boys,1,6,-5,-3.188888888888889,-1.811111111111111,weak,0.336
Los Alamos Soccer League,2025-05-10,FSC United 14 Boys,4,2,2,-3.188888888888889,5.188888888888889,good,0.336
Madison FC 14 Blue Boys,2025-09-20,PRFC Scottsdale 14B Predator,3,5,-2,-0.42635658914728713,-1.5736434108527129,weak,0.25
Madison FC 14 Blue Boys,2025-09-13,PRFC North Valley 14B Predator,1,2,-1,-0.26190476190476186,-0.7380952380952381,neutral,0.221
Madison FC 14 Blue Boys,2025-09-07,Playmaker Futbol Academy 14B Black,1,6,-5,-0.19248826291079846,-4.807511737089202,weak,0.233
Madison FC 14 Blue Boys,2025-09-06,14 Cityzens,7,2,5,-0.17840375586854496,5.178403755868545,good,0.22
Madison FC 14 Blue Boys,2025-09-06,Excel Soccer Academy 14B Black,2,0,2,0.47619047619047583,1.5238095238095242,good,0.251
Madison FC 14 Blue Boys,2025-04-26,CCV STARS 14 Boys Orange LAV,3,4,-1,0.05952380952380931,-1.0595238095238093,weak,0.216
Madison FC 14 Blue Boys,2025-04-26,CCV Stars 14 Boys South Pre-ECNL,3,4,-1,0.06060606060606055,-1.0606060606060606,weak,0.219
Madison FC 14 Blue Boys,2025-04-13,15B NMarkette,2,1,1,-1.1904761904761907,2.1904761904761907,good,0.265
Madison FC 14 Blue Boys,2025-04-12,Playmaker Futbol Academy 14B Black,3,4,-1,-0.19248826291079846,-0.8075117370892015,neutral,0.233
Madison FC 14 Blue Boys,2025-04-12,Playmaker Futbol Academy 14B Gold,3,4,-1,-1.0570175438596494,0.05701754385964941,neutral,0.258
Madison FC 14 Blue Boys,2025-03-22,AZ Arsenal Pre-ECNL B15,1,3,-2,0.20512820512820484,-2.205128205128205,weak,0.288
Madison FC 14 Blue Boys,2025-03-22,Madison FC 2015 Boys Gold,3,1,2,0.04166666666666652,1.9583333333333335,good,0.168
Madison FC 14 Blue Boys,2025-03-22,AZ Arsenal 15 Boys Teal 1 JZ,1,3,-2,0.10666666666666647,-2.1066666666666665,weak,0.271
Madison FC 14 Blue Boys,2025-03-21,Phoenix Premier FC 14B X-Factor,1,2,-1,1.21505376344086,-2.21505376344086,weak,0.248
Madison FC 14 Blue Boys,2025-03-21,Phoenix Premier FC 14B CG,1,2,-1,0.9393939393939392,-1.9393939393939392,weak,0.266
Madison FC 14 Blue Boys,2025-03-01,CCV Stars 14 Boys West Orange,1,0,1,0.06666666666666643,0.9333333333333336,neutral,0.196
Madison FC 14 Blue Boys,2025-02-22,AZ Arsenal 14 Boys Teal 2 SC,6,2,4,-0.03603603603603611,4.036036036036036,good,0.217
Madison FC 14 Blue Boys,2025-02-22,AZ Arsenal 14 Boys Teal SC,6,2,4,0.10852713178294549,3.8914728682170545,good,0.214
Madison FC 14 Blue Boys,2025-02-08,PRFC Southeast Valley 14B Predator,3,1,2,-1.0960451977401133,3.0960451977401133,good,0.259
Madison FC 14 Blue Boys,2025-02-01,State 48 FC Avondale 14 Black,2,1,1,0.25,0.75,neutral,0.181
Madison FC 14 Blue Boys,2025-02-01,State 48 FC 14 White,2,1,1,0.08045977011494232,0.9195402298850577,neutral,0.184
Madison FC 14 Blue Boys,2025-01-25,14 Cityzens,3,0,3,-0.17840375586854496,3.178403755868545,good,0.22
Madison FC 14 Blue Boys,2025-01-12,PRFC Scottsdale 15B Predator,2,4,-2,-0.44444444444444464,-1.5555555555555554,weak,0.244
Madison FC 14 Blue Boys,2025-01-11,14 Cityzens,3,8,-5,-0.17840375586854496,-4.821596244131455,weak,0.22
Madison FC 14 Blue Boys,2024-12-15,West Valley 2014 Boys Martinez Pre-Elite64,1,2,-1,0.6466666666666665,-1.6466666666666665,weak,0.225
Madison FC 14 Blue Boys,2024-12-14,Scottsdale 14 Sandsharks Select,0,2,-2,2.150537634408602,-4.150537634408602,weak,0.184
Madison FC 14 Blue Boys,2024-12-14,Scottsdale 14 Sandsharks,0,2,-2,2.2333333333333334,-4.233333333333333,weak,0.187
Madison FC 14 Blue Boys,2024-12-14,AZ Arsenal 14 Boys Teal 2 SC,4,1,3,-0.03603603603603611,3.036036036036036,good,0.217
Madison FC 14 Blue Boys,2024-12-14,AZ Arsenal 14 Boys Teal SC,4,1,3,0.10852713178294549,2.8914728682170545,good,0.214
Madison FC 14 Blue Boys,2024-12-07,2014 Rush Boys,1,0,1,-0.30952380952380976,1.3095238095238098,good,0.24
Madison FC 14 Blue Boys,2024-11-16,PRFC Desert Foothills 14B Predator,4,0,4,-1.5277777777777781,5.527777777777779,good,0.26
Madison FC 14 Blue Boys,2024-11-10,FC Deportivo AZ 2014B (Gallegos),3,6,-3,-0.125,-2.875,weak,0.314
Madison FC 14 Blue Boys,2024-11-10,14 Cityzens,3,2,1,-0.17840375586854496,1.178403755868545,good,0.22
Madison FC 14 Blue Boys,2024-11-09,Amore 2014 Boys,7,3,4,-0.6091954022988508,4.609195402298851,good,0.273
Madison FC 14 Blue Boys,2024-11-09,Playmaker Futbol Academy 14B White,3,1,2,-1.4712643678160924,3.4712643678160924,good,0.266
Madison FC 14 Blue Boys,2024-11-09,Playmaker Futbol Academy 14B Gold,3,1,2,-1.0570175438596494,3.0570175438596494,good,0.258
Madison FC 14 Blue Boys,2024-11-02,AZEV B2014 (WHITE),4,2,2,-0.37777777777777777,2.3777777777777778,good,0.306
Madison FC 14 Blue Boys,2024-10-25,PRFC North Valley 14B Copa,4,0,4,-3.310077519379845,7.3100775193798455,good,0.343
Madison FC 14 Blue Boys,2024-10-19,Tuzos 2014 Nava,4,3,1,-1.596491228070176,2.596491228070176,good,0.326
Madison FC 14 Blue Boys,2024-09-21,NOS Santos 14 Boys White,1,2,-1,-0.7083333333333335,-0.2916666666666665,neutral,0.241
Madison FC 14 Blue Boys,2024-09-14,PRFC Southeast Valley 14B Predator,1,2,-1,-1.0960451977401133,0.09604519774011333,neutral,0.259
Madison FC 14 Blue Boys,2024-09-13,AZ Arsenal 14 Boys Teal 2 SC,1,5,-4,-0.03603603603603611,-3.963963963963964,weak,0.217
Madison FC 14 Blue Boys,2024-09-13,AZ Arsenal 14 Boys Teal SC,1,5,-4,0.10852713178294549,-4.108527131782946,weak,0.214
Madison FC 14 Blue Boys,2024-09-08,FSC United 14 Boys,7,1,6,-3.0222222222222226,9.022222222222222,good,0.336
Madison FC 14 Blue Boys,2024-09-08,Amore 2014 Boys,3,2,1,-0.6091954022988508,1.6091954022988508,good,0.273
Madison FC 14 Blue Boys,2024-09-07,Excel Soccer Academy 14B Black,2,2,0,0.47619047619047583,-0.47619047619047583,neutral,0.251
Madison FC 14 Blue Boys,2024-09-07,CCV Stars 14 Boys West Orange,5,2,3,0.06666666666666643,2.9333333333333336,good,0.196
Madison FC 14 Blue Boys,2024-09-01,14,0,9,-9,0.27956989247311803,-9.279569892473118,weak,0.318
Madison FC 14 Blue Boys,2024-08-31,Phoenix United 2015 Academy,1,2,-1,0.7982456140350875,-1.7982456140350875,weak,0.216
Madison FC 14 Blue Boys,2024-08-31,State 48 FC Avondale 14 Black,3,2,1,0.25,0.75,neutral,0.181
Madison FC 14 Blue Boys,2024-08-31,State 48 FC 14 White,3,2,1,0.08045977011494232,0.9195402298850577,neutral,0.184
Madison FC 14 Gold Boys,2025-10-04,14B Hermanson,6,2,4,-0.06122448979591821,4.061224489795919,good,0.239
Madison FC 14 Gold Boys,2025-10-04,14B Hermanson AL,6,2,4,1.5973120955699356,2.4026879044300644,good,0.197
Madison FC 14 Gold Boys,2025-10-03,PRFC Desert Foothills 14B Pre-Academy,3,4,-1,1.7123604158644592,-2.712360415864459,weak,0.237
Madison FC 14 Gold Boys,2025-09-28,CCV Stars 14 Boys South Pre-ECNL,3,0,3,1.3327149041434758,1.6672850958565242,good,0.219
Madison FC 14 Gold Boys,2025-09-21,14B Rayados Blue,2,2,0,0.27210884353741527,-0.27210884353741527,neutral,0.259
Madison FC 14 Gold Boys,2025-09-21,14B Rayados Blue AL,2,2,0,0.36734693877551017,-0.36734693877551017,neutral,0.256
Madison FC 14 Gold Boys,2025-09-20,PRFC Desert Foothills 14B Pre-Academy,4,1,3,1.7123604158644592,1.2876395841355408,good,0.237
Madison FC 14 Gold Boys,2025-09-07,AZEV B2014 (NAVY),4,2,2,2.5313681027966743,-0.5313681027966743,neutral,0.211
Madison FC 14 Gold Boys,2025-09-06,PRFC Desert Foothills 14B Pre-Academy,4,1,3,1.7123604158644592,1.2876395841355408,good,0.237
Madison FC 14 Gold Boys,2025-09-06,Southeast 2014 Boys Red,3,4,-1,1.7047329570125926,-2.7047329570125926,weak,0.205
Madison FC 14 Gold Boys,2025-06-01,SWSC B2014 ELITE,5,6,-1,-1.0612244897959182,0.06122448979591821,neutral,0.471
Madison FC 14 Gold Boys,2025-05-31,South County Fury B2014,9,4,5,-5.061224489795919,10.061224489795919,good,0.564
Madison FC 14 Gold Boys,2025-05-31,Cimarron FC,5,0,5,-1.0612244897959182,6.061224489795919,good,0.221
Madison FC 14 Gold Boys,2025-04-26,CCV STARS 14 Boys Navy PEO,4,0,4,1.6054421768707483,2.3945578231292517,good,0.198
Madison FC 14 Gold Boys,2025-04-13,Phoenix Valley Soccer Club boys 2014,3,0,3,0.5387755102040819,2.461224489795918,good,0.242
Madison FC 14 Gold Boys,2025-04-12,14B OMolina,5,3,2,1.4772370486656201,0.5227629513343799,neutral,0.171
Madison FC 14 Gold Boys,2025-04-06,PRFC Desert Foothills 14B Pre-Academy,4,2,2,1.7123604158644592,0.2876395841355408,neutral,0.237
Madison FC 14 Gold Boys,2025-04-05,Tuzos Halcones 2014,8,4,4,0.48639455782312924,3.5136054421768708,good,0.278
