Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Team A Normalized,Team B Normalized,Team A Match,Team A Match Type,Team B Match,Team B Match Type
8/8/2025,B14 EA,Tuzos Royals 2014,4,0,W,L,2025 Los Angeles Cup,Tournaments Powered by Rated Sports ,U12B U12 - Super Pro,Lancaster National Soccer Center,"43000 30th St E, Lancaster, CA 93535",21614322,365177,b14 ea,tuzos royals 2014,,NO_MATCH,Tuzos Royals 2014,EXACT
4/27/2025,Tuzos Royals 2014,Phoenix Premier FC 14B SW,3,0,W,L,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473577,365177,tuzos royals 2014,phoenix premier fc 14b sw,Tuzos Royals 2014,EXACT,Phoenix Premier FC 14B SW Black,FUZZY
4/27/2025,Tuzos Royals 2014,AZ Inferno 14 Boys Black,4,1,W,L,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473575,365177,tuzos royals 2014,az inferno 14 boys black,Tuzos Royals 2014,EXACT,AZ Inferno 14 Boys Black,EXACT
4/26/2025,ESC - Boys Chandler 15/16,Tuzos Royals 2014,0,12,L,W,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473571,365177,esc boys chandler 1516,tuzos royals 2014,ESC - Boys Chandler 15/16,EXACT,Tuzos Royals 2014,EXACT
4/26/2025,Tuzos Royals 2014,LAFC 14 BOYS,8,1,W,L,Schools Out For Summer 2025,Schools Out,U11B U11 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473570,365177,tuzos royals 2014,lafc 14 boys,Tuzos Royals 2014,EXACT,,NO_MATCH
4/13/2025,Phoenix United 14 Elite,Tuzos Royals 2014,9,0,W,L,Rivalries Cup 2025,Rivalries Cup,U11B 11U 2014 Boys Gold 9v9,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",20286524,365177,phoenix united 14 elite,tuzos royals 2014,,NO_MATCH,Tuzos Royals 2014,EXACT
4/13/2025,Next Level Soccer Southeast 2014 Boys Red,Tuzos Royals 2014,0,2,L,W,Rivalries Cup 2025,Rivalries Cup,U11B 11U 2014 Boys Gold 9v9,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",20286517,365177,next level soccer southeast 2014 boys red,tuzos royals 2014,Southeast 2014 Boys Red,FUZZY,Tuzos Royals 2014,EXACT
4/12/2025,Tuzos Royals 2014,AZ Arsenal Pre-ECNL B14,3,2,W,L,Rivalries Cup 2025,Rivalries Cup,U11B 11U 2014 Boys Gold 9v9,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",20286520,365177,tuzos royals 2014,az arsenal preecnl b14,Tuzos Royals 2014,EXACT,AZ Arsenal Pre-ECNL B14,EXACT
4/12/2025,Next Level Soccer Southeast 2014 Boys Blue,Tuzos Royals 2014,1,3,L,W,Rivalries Cup 2025,Rivalries Cup,U11B 11U 2014 Boys Gold 9v9,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",20286522,365177,next level soccer southeast 2014 boys blue,tuzos royals 2014,Southeast 2014 Boys Blue,FUZZY,Tuzos Royals 2014,EXACT
3/30/2025,Tuzos Royals 2014,2014 Tuzos Academy FV,0,0,T,T,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950208,365177,tuzos royals 2014,2014 tuzos academy fv,Tuzos Royals 2014,EXACT,2014 Tuzos Academy FV,EXACT
3/29/2025,Tuzos Academy Mesa 2014,Tuzos Royals 2014,2,8,L,W,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950205,365177,tuzos academy mesa 2014,tuzos royals 2014,Tuzos Academy Mesa 2014,EXACT,Tuzos Royals 2014,EXACT
3/29/2025,Tuzos Royals 2014,Excel Soccer Academy 14 Red,1,3,L,W,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950202,365177,tuzos royals 2014,excel soccer academy 14 red,Tuzos Royals 2014,EXACT,Excel Soccer Academy 14B Red,FUZZY
3/22/2025,Phoenix United 14 Elite,Tuzos Royals 2014,4,0,W,L,2025 Phoenix Cup - Boys Weekend,Tournaments Powered by Rated Sports ,U11B BU11 Super Pro,Bell94 Sports Complex,"9390 E Bell Road , Scottsdale, AZ 85260",19917326,365177,phoenix united 14 elite,tuzos royals 2014,,NO_MATCH,Tuzos Royals 2014,EXACT
3/16/2025,2014 Tuzos Academy FV,Tuzos Royals 2014,7,8,L,W,INFERNO CUP 2025,INFERNO CUP,U11B U11 Boys Bracket Black,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",19826509,365177,2014 tuzos academy fv,tuzos royals 2014,2014 Tuzos Academy FV,EXACT,Tuzos Royals 2014,EXACT
3/15/2025,Tuzos Royals 2014,Next Level Soccer Southeast 2014 Boys Red,3,2,W,L,INFERNO CUP 2025,INFERNO CUP,U11B U11 Boys Bracket Black,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",19826506,365177,tuzos royals 2014,next level soccer southeast 2014 boys red,Tuzos Royals 2014,EXACT,Southeast 2014 Boys Red,FUZZY
3/1/2025,Tuzos Royals 2014,PRFC Desert Foothills 14B Pre-Academy,1,2,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,Phoenix Events Complex (ASA),"2209 N. 99th Ave, Phoenix, AZ 85305",18566311,365177,tuzos royals 2014,prfc desert foothills 14b preacademy,Tuzos Royals 2014,EXACT,PRFC Desert Foothills 14B Pre-Academy,EXACT
2/23/2025,Excel Soccer Academy 14 Red,Tuzos Royals 2014,2,0,W,L,AZFC Select Invitational 2025,AZFC Select Invitational ,U11B B2014 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19118008,365177,excel soccer academy 14 red,tuzos royals 2014,Excel Soccer Academy 14B Red,FUZZY,Tuzos Royals 2014,EXACT
2/23/2025,Playmaker Futbol Academy 14B Gold,Tuzos Royals 2014,1,2,L,W,AZFC Select Invitational 2025,AZFC Select Invitational ,U11B B2014 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19118006,365177,playmaker futbol academy 14b gold,tuzos royals 2014,Playmaker Futbol Academy 14B Gold,EXACT,Tuzos Royals 2014,EXACT
2/22/2025,Tuzos Royals 2014,Excel Soccer Academy 14 Red,1,1,T,T,AZFC Select Invitational 2025,AZFC Select Invitational ,U11B B2014 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19118003,365177,tuzos royals 2014,excel soccer academy 14 red,Tuzos Royals 2014,EXACT,Excel Soccer Academy 14B Red,FUZZY
2/22/2025,Phoenix Premier FC 14B CG,Tuzos Royals 2014,0,0,T,T,AZFC Select Invitational 2025,AZFC Select Invitational ,U11B B2014 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19118004,365177,phoenix premier fc 14b cg,tuzos royals 2014,Phoenix Premier FC 14B Black,FUZZY,Tuzos Royals 2014,EXACT
2/15/2025,Tuzos Royals 2014,AZ Arsenal 14 Boys Teal 1,3,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18566327,365177,tuzos royals 2014,az arsenal 14 boys teal 1,Tuzos Royals 2014,EXACT,AZ Arsenal 14 Boys Teal SC,FUZZY
2/15/2025,Tuzos Royals 2014,Brazas 2014 Boys Black Marcos,5,0,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18566315,365177,tuzos royals 2014,brazas 2014 boys black marcos,Tuzos Royals 2014,EXACT,Brazas 2014 Boys Black Marcos,EXACT
2/8/2025,Tuzos Royals 2014,Next Level Soccer Southeast 2014 Boys Blue,3,2,W,L,Desert Classic 2025,Desert Classic,U11B U11 Boys Gold 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969243,365177,tuzos royals 2014,next level soccer southeast 2014 boys blue,Tuzos Royals 2014,EXACT,Southeast 2014 Boys Blue,FUZZY
2/8/2025,Tuzos Royals 2014,PRFC North Valley 14B PreAcademy,2,3,L,W,Desert Classic 2025,Desert Classic,U11B U11 Boys Gold 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969237,365177,tuzos royals 2014,prfc north valley 14b preacademy,Tuzos Royals 2014,EXACT,PRFC North Valley 14B PreAcademy,EXACT
2/8/2025,NOS Santos 14 Boys Blue,Tuzos Royals 2014,2,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,EV- NOS Santos Soccer Complex (NOS),"12347 S. Sossaman , Mesa, AZ 85212",18566323,365177,nos santos 14 boys blue,tuzos royals 2014,NOS Santos 14 Boys Blue,EXACT,Tuzos Royals 2014,EXACT
2/7/2025,Next Level Soccer Southeast 2014 Boys Red,Tuzos Royals 2014,2,3,L,W,Desert Classic 2025,Desert Classic,U11B U11 Boys Gold 1,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18969239,365177,next level soccer southeast 2014 boys red,tuzos royals 2014,Southeast 2014 Boys Red,FUZZY,Tuzos Royals 2014,EXACT
2/1/2025,Tuzos Royals 2014,Phoenix United 2014B West,3,6,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18566319,365177,tuzos royals 2014,phoenix united 2014b west,Tuzos Royals 2014,EXACT,2014B West,FUZZY
1/19/2025,Tuzos Royals 2014,Madison FC 14 Gold Boys Storm,1,0,W,L,2025 Rated Cup,Tournaments Powered by Rated Sports ,U11B GOLD - U11,Reach 11 Sports Complex ,"2425 East Deer Valley Road , Phoenix, AZ 85050",18644606,365177,tuzos royals 2014,madison fc 14 gold boys storm,Tuzos Royals 2014,EXACT,Madison FC 14 Gold Boys,FUZZY
1/19/2025,Tuzos Royals 2014,Next Level Soccer Northwest 2014 Boys,3,0,W,L,2025 Rated Cup,Tournaments Powered by Rated Sports ,U11B GOLD - U11,Reach 11 Sports Complex ,"2425 East Deer Valley Road , Phoenix, AZ 85050",18644604,365177,tuzos royals 2014,next level soccer northwest 2014 boys,Tuzos Royals 2014,EXACT,Northwest 2014 Boys,FUZZY
1/18/2025,Tuzos Royals 2014,Madison FC 14 Gold Boys Storm,3,1,W,L,2025 Rated Cup,Tournaments Powered by Rated Sports ,U11B GOLD - U11,Reach 11 Sports Complex ,"2425 East Deer Valley Road , Phoenix, AZ 85050",18644600,365177,tuzos royals 2014,madison fc 14 gold boys storm,Tuzos Royals 2014,EXACT,Madison FC 14 Gold Boys,FUZZY
1/18/2025,West Valley 2014 Boys Martinez Pre-Elite64,Tuzos Royals 2014,0,3,L,W,2025 Rated Cup,Tournaments Powered by Rated Sports ,U11B GOLD - U11,Reach 11 Sports Complex ,"2425 East Deer Valley Road , Phoenix, AZ 85050",18644602,365177,west valley 2014 boys martinez preelite64,tuzos royals 2014,West Valley 2014 Boys Martinez Pre-Elite64,EXACT,Tuzos Royals 2014,EXACT
1/11/2025,AZSC 14B Perez,Tuzos Royals 2014,2,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",18566307,365177,azsc 14b perez,tuzos royals 2014,AZSC 14B Perez,EXACT,Tuzos Royals 2014,EXACT
12/14/2024,CCV STARS 14 Boys Orange PEO,Tuzos Royals 2014,1,1,T,T,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Qatar ,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18437970,365177,ccv stars 14 boys orange peo,tuzos royals 2014,,NO_MATCH,Tuzos Royals 2014,EXACT
12/14/2024,Tuzos Royals 2014,2014B West,2,2,T,T,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Qatar ,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18437966,365177,tuzos royals 2014,2014b west,Tuzos Royals 2014,EXACT,2014B West,EXACT
11/30/2024,Tuzos Royals 2014,Playmaker Futbol Academy 14B Gold,8,1,W,L,2024 Desert Super Cup,Tournaments Powered by Rated Sports ,U11B SUPER ELITE - U11B,Bell94 Sports Complex,"9390 E Bell Road , Scottsdale, AZ 85260",18327443,365177,tuzos royals 2014,playmaker futbol academy 14b gold,Tuzos Royals 2014,EXACT,Playmaker Futbol Academy 14B Gold,EXACT
11/16/2024,Tuzos Royals 2014,AZ Arsenal 14 Boys Teal 1,2,1,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",17045649,365177,tuzos royals 2014,az arsenal 14 boys teal 1,Tuzos Royals 2014,EXACT,AZ Arsenal 14 Boys Teal SC,FUZZY
11/16/2024,Legends FC AZ 14B Gold,Tuzos Royals 2014,0,6,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Jackrabbit Basin,"6101 E Paradise Ln., Scottsdale, AZ 85254",17045653,365177,legends fc az 14b gold,tuzos royals 2014,,NO_MATCH,Tuzos Royals 2014,EXACT
11/10/2024,Next Level Soccer Southeast 2014 Boys Red,Tuzos Royals 2014,4,3,W,L,Kick for the Cure 2024,Kick for the Cure,U11B U11 Boys Tessmann,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",18148315,365177,next level soccer southeast 2014 boys red,tuzos royals 2014,Southeast 2014 Boys Red,FUZZY,Tuzos Royals 2014,EXACT
11/9/2024,Tuzos Royals 2014,14B Velasco Pre-MLS Next,3,3,T,T,Kick for the Cure 2024,Kick for the Cure,U11B U11 Boys Tessmann,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",18148312,365177,tuzos royals 2014,14b velasco premls next,Tuzos Royals 2014,EXACT,14B Velasco,FUZZY
11/2/2024,Tuzos Royals 2014,15B NMarkette,9,0,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",17045641,365177,tuzos royals 2014,15b nmarkette,Tuzos Royals 2014,EXACT,,NO_MATCH
10/5/2024,Brazas 2014 Boys Black Marcos,Tuzos Royals 2014,5,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,S- Tempe Sports Complex (Brazas),"8401 S Hardy Dr  , Tempe , AZ 85284",17045645,365177,brazas 2014 boys black marcos,tuzos royals 2014,Brazas 2014 Boys Black Marcos,EXACT,Tuzos Royals 2014,EXACT
10/5/2024,AZSC 14B Perez,Tuzos Royals 2014,1,4,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Crossroads Park (AZSC),"2155 East Knox Rd.  , Gilbert, AZ 85296",17045629,365177,azsc 14b perez,tuzos royals 2014,AZSC 14B Perez,EXACT,Tuzos Royals 2014,EXACT
9/28/2024,Tuzos Royals 2014,AZ Arsenal Pre-ECNL B14,2,1,W,L,The Derby (2024),The Derby,U11B Gold U11 Male,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",17816286,365177,tuzos royals 2014,az arsenal preecnl b14,Tuzos Royals 2014,EXACT,AZ Arsenal Pre-ECNL B14,EXACT
9/27/2024,AZ Arsenal 14 Boys Teal 1,Tuzos Royals 2014,2,2,T,T,The Derby (2024),The Derby,U11B Gold U11 Male,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",17816281,365177,az arsenal 14 boys teal 1,tuzos royals 2014,AZ Arsenal 14 Boys Teal SC,FUZZY,Tuzos Royals 2014,EXACT
9/21/2024,PRFC Desert Foothills 14B Pre-Academy,Tuzos Royals 2014,2,4,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Champions 11U Boys,Horseshoe Trails Elementary (PRFC-DF),"5405 E Pinnacle Vista Dr , Phoenix, AZ 85054",17045637,365177,prfc desert foothills 14b preacademy,tuzos royals 2014,PRFC Desert Foothills 14B Pre-Academy,EXACT,Tuzos Royals 2014,EXACT
8/10/2024,Tuzos Royals 2014,B2014,1,1,T,T,2024 Los Angeles Cup,Tournaments Powered by Rated Sports ,U11B U11 - Super Pro,Lancaster National Soccer Center,"43000 30th St E, Lancaster, CA 93535",16578034,365177,tuzos royals 2014,b2014,Tuzos Royals 2014,EXACT,AZEV B2014 (NAVY),FUZZY
4/20/2024,Tuzos Royals 2014,Juventus,5,3,W,L,Schools Out For Summer 2024,Schools Out,U11B U11 Boys B,Bell94 Sports Complex,"9390 E Bell Road , Scottsdale, AZ 85260",15600185,365177,tuzos royals 2014,juventus,Tuzos Royals 2014,EXACT,,NO_MATCH
4/19/2024,Excel Soccer Academy 14 Red,Tuzos Royals 2014,2,2,T,T,2024 Arizona Presidents Cup,Arizona Presidents Cup ,U10B 10U Boys Gold,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",15550730,365177,excel soccer academy 14 red,tuzos royals 2014,Excel Soccer Academy 14B Red,FUZZY,Tuzos Royals 2014,EXACT
9/28/2025,Southeast 2013 Boys Green,2014B West,4,3,W,L,The Derby 2025,The Derby 2025,U13B Boys U13 Silver,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",22796352,499398,southeast 2013 boys green,2014b west,Southeast 2014 Boys Green,FUZZY,2014B West,EXACT
9/27/2025,2014B West,AZ Arsenal Pre-ECNL B14,2,6,L,W,The Derby 2025,The Derby 2025,U13B Boys U13 Silver,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",22796358,499398,2014b west,az arsenal preecnl b14,2014B West,EXACT,AZ Arsenal Pre-ECNL B14,EXACT
9/27/2025,State 48 FC Avondale 13 Copper,2014B West,3,0,W,L,The Derby 2025,The Derby 2025,U13B Boys U13 Silver,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",22796355,499398,state 48 fc avondale 13 copper,2014b west,,NO_MATCH,2014B West,EXACT
9/26/2025,2014B West,SCFC 2014,0,0,T,T,The Derby 2025,The Derby 2025,U13B Boys U13 Silver,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",22796350,499398,2014b west,scfc 2014,2014B West,EXACT,SCFC - 2014,EXACT
9/14/2025,Sun Warriors 13/14 Boys,2014B West,1,6,L,W,2025 Cactus Kick Off,Cactus Kick Off,U13B U13 Boys USA,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22606476,499398,sun warriors 1314 boys,2014b west,Sun Warriors 15/16 Boys,FUZZY,2014B West,EXACT
9/14/2025,2014B West,14B JDeutsch Pre-MLS Next,2,0,W,L,2025 Cactus Kick Off,Cactus Kick Off,U13B U13 Boys USA,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22606474,499398,2014b west,14b jdeutsch premls next,2014B West,EXACT,14B JDeutsch Pre-MLS Next,EXACT
9/13/2025,Rey Del Castillo FC Gold,2014B West,2,4,L,W,2025 Cactus Kick Off,Cactus Kick Off,U13B U13 Boys USA,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22606470,499398,rey del castillo fc gold,2014b west,,NO_MATCH,2014B West,EXACT
9/12/2025,2014B West,FCDA 13B Red NL (AZ),3,3,T,T,2025 Cactus Kick Off,Cactus Kick Off,U13B U13 Boys USA,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22606466,499398,2014b west,fcda 13b red nl az,2014B West,EXACT,,NO_MATCH
9/7/2025,2014B West,14,7,0,W,L,FSC Champions Cup (Boys - 2025),Flagstaff Soccer United Cup,U13B U13B United,F- NAU South Fields (FSC),"East Pine Knoll Drive and South Huffer Lane, Flagstaff, AZ 86011",22366827,499398,2014b west,14,2014B West,EXACT,14B GSA,FUZZY
9/6/2025,2014B West,AZ Arsenal 13 Boys Flagstaff,5,4,W,L,FSC Champions Cup (Boys - 2025),Flagstaff Soccer United Cup,U13B U13B United,F- NAU South Fields (FSC),"East Pine Knoll Drive and South Huffer Lane, Flagstaff, AZ 86011",22366825,499398,2014b west,az arsenal 13 boys flagstaff,2014B West,EXACT,,NO_MATCH
9/6/2025,PRFC North Valley 13B Predator,2014B West,2,4,L,W,FSC Champions Cup (Boys - 2025),Flagstaff Soccer United Cup,U13B U13B United,F- NAU South Fields (FSC),"East Pine Knoll Drive and South Huffer Lane, Flagstaff, AZ 86011",22366823,499398,prfc north valley 13b predator,2014b west,PRFC North Valley 14B Predator,FUZZY,2014B West,EXACT
8/31/2025,2014B West,PRFC North Valley 13B Predator,1,5,L,W,Phoenix Rising Cup 2025,Phoenix Rising Cup,U13B U13 Boys Silver - Agyemang,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",22382646,499398,2014b west,prfc north valley 13b predator,2014B West,EXACT,PRFC North Valley 14B Predator,FUZZY
8/30/2025,2014B West,PRFC WV 13B NL Premier 2 AZ,5,0,W,L,Phoenix Rising Cup 2025,Phoenix Rising Cup,U13B U13 Boys Silver - Agyemang,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22382643,499398,2014b west,prfc wv 13b nl premier 2 az,2014B West,EXACT,,NO_MATCH
8/30/2025,PSG 13B Blue E64RL,2014B West,0,10,L,W,Phoenix Rising Cup 2025,Phoenix Rising Cup,U13B U13 Boys Silver - Agyemang,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",22382644,499398,psg 13b blue e64rl,2014b west,,NO_MATCH,2014B West,EXACT
4/27/2025,CDO 13B Elite,2014B West,1,11,L,W,Schools Out For Summer 2025,Schools Out,U12B U12 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473584,499398,cdo 13b elite,2014b west,CDO 14B Elite,FUZZY,2014B West,EXACT
4/26/2025,Havasu Lions 13B Moran,2014B West,0,7,L,W,Schools Out For Summer 2025,Schools Out,U12B U12 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473581,499398,havasu lions 13b moran,2014b west,,NO_MATCH,2014B West,EXACT
4/26/2025,2014B West,Juventus,5,2,W,L,Schools Out For Summer 2025,Schools Out,U12B U12 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473579,499398,2014b west,juventus,2014B West,EXACT,,NO_MATCH
4/25/2025,2014B West,Scottsdale 13 Sandsharks Select,5,1,W,L,Schools Out For Summer 2025,Schools Out,U12B U12 Boys 1,Scottsdale Sports Complex (ASA),"8081 E. Princess Drive, Scottsdale, AZ 85225",20473587,499398,2014b west,scottsdale 13 sandsharks select,2014B West,EXACT,Scottsdale 14 Sandsharks Select,FUZZY
4/19/2025,2014B West,Brazas 2014 Boys Black Marcos,3,2,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Champions 11U Boys,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",18566329,499398,2014b west,brazas 2014 boys black marcos,2014B West,EXACT,Brazas 2014 Boys Black Marcos,EXACT
4/5/2025,AZ Thundercats 2013,2014B West,3,1,W,L,Yavapai All Boys Tournament 2025,Yavapai,U12B U12 Boys 1,Pioneer Park Prescott,"1200 Commerce Drive , Prescott, AZ 86305",20191642,499398,az thundercats 2013,2014b west,AZ Thundercats 2014,FUZZY,2014B West,EXACT
3/30/2025,2014B West,Tuzos Academy Mesa 2014,12,1,W,L,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950207,499398,2014b west,tuzos academy mesa 2014,2014B West,EXACT,Tuzos Academy Mesa 2014,EXACT
3/30/2025,2014B West,Excel Soccer Academy 14 Red,3,0,W,L,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950209,499398,2014b west,excel soccer academy 14 red,2014B West,EXACT,Excel Soccer Academy 14B Red,FUZZY
3/29/2025,Excel Soccer Academy 14 Red,2014B West,0,3,L,W,Tuzos Challenge 2025,Tuzos Challenge,U11B U11 Gold (9v9),West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",19950203,499398,excel soccer academy 14 red,2014b west,Excel Soccer Academy 14B Red,FUZZY,2014B West,EXACT
