team_id,opponent_team_id,date,goals_for,goals_against,result,display_name,opponent_display_name
367030.0,163451.0,2025-09-28,3.0,1.0,W,,
615532.0,163451.0,2025-09-27,4.0,2.0,W,,
57044.0,163451.0,2025-09-27,1.0,11.0,L,,
163451.0,80237.0,2025-08-31,0.0,0.0,D,,
129169.0,163451.0,2025-08-31,8.0,0.0,W,,
163451.0,d37e215eab1f,2025-08-30,2.0,8.0,L,,
163451.0,80237.0,2025-08-29,2.0,5.0,L,,
2f127addbccb,163451.0,2025-08-16,0.0,0.0,D,,
b7542b7d4e40,163451.0,2025-08-08,0.0,0.0,D,,
163451.0,26b460f79b37,2025-07-20,10.0,1.0,W,,
a3ed80502bb1,163451.0,2025-07-20,2.0,12.0,L,,
163451.0,aaf5150a2bff,2025-07-19,11.0,1.0,W,,
0dea047984fa,163451.0,2025-07-19,12.0,3.0,W,,
334055.0,541851.0,2025-09-28,7.0,0.0,W,,
326440.0,334055.0,2025-09-28,2.0,3.0,L,,
334055.0,541851.0,2025-09-27,9.0,2.0,W,,
419446.0,334055.0,2025-09-27,8.0,0.0,W,,
334055.0,0e2a52747d2d,2025-09-21,14.0,0.0,W,,
334055.0,304059.0,2025-09-21,0.0,3.0,L,,
259313.0,334055.0,2025-09-20,3.0,3.0,D,,
334055.0,275533.0,2025-09-19,1.0,16.0,L,,
501674.0,334055.0,2025-08-31,3.0,4.0,L,,
259313.0,334055.0,2025-08-30,5.0,2.0,W,,
bdc47d477da8,334055.0,2025-08-30,4.0,5.0,L,,
334055.0,12a5e77fb631,2025-08-01,0.0,0.0,D,,
1d91be1be8d7,334055.0,2025-03-30,5.0,3.0,W,,
385524.0,334055.0,2025-03-29,1.0,2.0,L,,
7322cb829e26,334055.0,2025-03-29,5.0,0.0,W,,
334055.0,c7ccdc12a244,2025-03-16,2.0,3.0,L,,
232674.0,334055.0,2025-03-16,2.0,8.0,L,,
583a5494a88c,334055.0,2025-03-15,0.0,7.0,L,,
334055.0,c7ccdc12a244,2025-03-15,5.0,4.0,W,,
334055.0,395681.0,2025-03-08,0.0,7.0,L,,
334055.0,395681.0,2025-03-01,6.0,2.0,W,,
334055.0,284382.0,2025-02-16,3.0,1.0,W,,
1f883f0684a7,334055.0,2025-02-16,3.0,0.0,W,,
334055.0,8f91955341d5,2025-02-15,1.0,4.0,L,,
1f883f0684a7,334055.0,2025-02-15,1.0,5.0,L,,
334055.0,862557d7ffad,2025-02-08,1.0,4.0,L,,
334055.0,f33bf97bf326,2025-02-01,4.0,2.0,W,,
57044.0,334055.0,2025-01-26,8.0,3.0,W,,
11388bfb1f13,334055.0,2025-01-25,6.0,2.0,W,,
3794284fb470,334055.0,2025-01-25,0.0,5.0,L,,
f667d8f5b876,334055.0,2025-01-24,5.0,1.0,W,,
334055.0,385774.0,2025-01-19,2.0,6.0,L,,
856384dc11ab,334055.0,2025-01-19,2.0,3.0,L,,
513843.0,334055.0,2025-01-18,5.0,2.0,W,,
151833.0,334055.0,2025-01-18,5.0,0.0,W,,
334055.0,862557d7ffad,2025-01-11,5.0,1.0,W,,
334055.0,f33bf97bf326,2024-12-28,0.0,0.0,D,,
334055.0,367902.0,2024-12-14,3.0,12.0,L,,
334055.0,506718.0,2024-12-14,3.0,12.0,L,,
334055.0,166516.0,2024-12-14,7.0,2.0,W,,
bcc1003b7940,334055.0,2024-12-13,1.0,8.0,L,,
334055.0,27658e95a8eb,2024-12-09,3.0,4.0,L,,
334055.0,395681.0,2024-11-23,3.0,2.0,W,,
334055.0,398193.0,2024-11-16,0.0,10.0,L,,
3960c82208ab,334055.0,2024-11-11,8.0,0.0,W,,
334055.0,91330136e9b1,2024-11-10,3.0,6.0,L,,
326440.0,334055.0,2024-11-09,2.0,2.0,D,,
431fb4449fb8,334055.0,2024-11-09,4.0,3.0,W,,
326440.0,334055.0,2024-11-02,1.0,5.0,L,,
385524.0,367030.0,2025-10-05,8.0,2.0,W,,
367030.0,57044.0,2025-09-28,6.0,0.0,W,,
367030.0,284382.0,2025-09-27,0.0,0.0,D,,
367030.0,615532.0,2025-09-27,8.0,3.0,W,,
367030.0,80237.0,2025-09-26,0.0,0.0,D,,
367030.0,120248.0,2025-09-21,1.0,4.0,L,,
367030.0,d204831d51c1,2025-09-07,4.0,3.0,W,,
367030.0,d49c5c86f65c,2025-09-06,5.0,1.0,W,,
16a2d5adfd0b,367030.0,2025-09-06,1.0,0.0,W,,
367030.0,71f5a3acae0d,2025-08-31,1.0,4.0,L,,
367030.0,d204831d51c1,2025-08-30,4.0,2.0,W,,
367030.0,1d94d7c5304a,2025-08-29,3.0,5.0,L,,
367030.0,018d1e1b8ce3,2025-05-24,9.0,0.0,W,,
ed092a0aa4e8,367030.0,2025-05-24,2.0,8.0,L,,
367030.0,467cec276607,2025-05-24,0.0,4.0,L,,
947f9f2fefd3,367030.0,2025-05-24,2.0,6.0,L,,
5bf6e8d9ff68,367030.0,2025-05-24,0.0,7.0,L,,
367030.0,360129acef75,2025-05-24,1.0,3.0,L,,
367030.0,61c49560a795,2025-03-30,1.0,2.0,L,,
367030.0,40a7cfa15a93,2025-03-29,3.0,0.0,W,,
dda2edccc8e5,367030.0,2025-03-29,1.0,0.0,W,,
367030.0,489d6d7ece85,2025-03-23,4.0,0.0,W,,
367030.0,50fd1fc3a90f,2025-03-22,3.0,3.0,D,,
367030.0,8b9f061ad359,2025-03-21,2.0,2.0,D,,
367030.0,b5dc7f004beb,2025-02-22,4.0,3.0,W,,
367030.0,13ca03bd20af,2025-02-22,2.0,0.0,W,,
367030.0,aa435bec6b52,2025-02-21,3.0,3.0,D,,
367030.0,f4ad4696e7f2,2025-02-09,0.0,9.0,L,,
367030.0,4ed0d6ee6a3c,2025-02-08,4.0,7.0,L,,
367030.0,8d0431f1f1dc,2025-02-08,0.0,5.0,L,,
367030.0,ebc0cb3c27af,2025-01-04,3.0,2.0,W,,
367030.0,5c8719d8b1e2,2025-01-04,8.0,1.0,W,,
367030.0,0462af897019,2025-01-03,0.0,1.0,L,,
367030.0,f3c935c7dac1,2024-12-07,2.0,2.0,D,,
1d976e61cd2e,367030.0,2024-12-07,5.0,1.0,W,,
dd8471343cf4,367030.0,2024-12-06,0.0,8.0,L,,
367030.0,13ca03bd20af,2024-10-13,0.0,4.0,L,,
a3b6081e47b3,367030.0,2024-10-13,2.0,0.0,W,,
288452.0,d204831d51c1,2025-09-28,1.0,2.0,L,,
288452.0,3881f0254c74,2025-09-28,1.0,2.0,L,,
16a2d5adfd0b,288452.0,2025-09-27,0.0,3.0,L,,
288452.0,c9a10ae0e1d7,2025-09-27,7.0,1.0,W,,
288452.0,494b1dcf903e,2025-09-14,0.0,3.0,L,,
288452.0,80237.0,2025-09-14,1.0,1.0,D,,
288452.0,f00948f71a70,2025-09-13,9.0,0.0,W,,
288452.0,59c621555d89,2025-09-12,2.0,4.0,L,,
288452.0,b40213a2d9b7,2025-04-05,1.0,7.0,L,,
288452.0,1fc32603ff12,2025-04-05,7.0,0.0,W,,
288452.0,d993fd45c2c5,2025-04-04,3.0,3.0,D,,
288452.0,97b3887a15a9,2025-03-30,0.0,1.0,L,,
288452.0,118237dc9880,2025-03-30,3.0,0.0,W,,
288452.0,97b3887a15a9,2025-03-29,1.0,0.0,W,,
288452.0,9e5c8b9db388,2025-03-29,2.0,0.0,W,,
288452.0,97b3887a15a9,2025-02-23,4.0,5.0,L,,
288452.0,239883be849b,2025-02-22,2.0,1.0,W,,
288452.0,8ed1e4be1ce6,2025-02-21,5.0,4.0,W,,
288452.0,8ed1e4be1ce6,2025-01-26,0.0,0.0,D,,
288452.0,54c287a49fcd,2025-01-25,2.0,3.0,L,,
288452.0,77958c891b23,2025-01-25,1.0,1.0,D,,
288452.0,29267cdecc91,2025-01-12,3.0,2.0,W,,
288452.0,0462af897019,2025-01-11,2.0,3.0,L,,
288452.0,77958c891b23,2025-01-10,2.0,3.0,L,,
270572fbcc43,288452.0,2024-12-15,5.0,3.0,W,,
288452.0,bdc47d477da8,2024-12-14,1.0,3.0,L,,
288452.0,259314.0,2024-12-14,6.0,0.0,W,,
288452.0,f667d8f5b876,2024-12-08,13.0,1.0,W,,
288452.0,13ca03bd20af,2024-12-08,1.0,2.0,L,,
b6c5d98bca20,288452.0,2024-12-07,5.0,0.0,W,,
288452.0,13ca03bd20af,2024-12-06,0.0,3.0,L,,
288452.0,b5dc7f004beb,2024-11-10,3.0,0.0,W,,
288452.0,e577a13eb80e,2024-11-10,5.0,10.0,L,,
288452.0,77958c891b23,2024-11-09,4.0,4.0,D,,
288452.0,8d097c22f114,2024-11-09,5.0,4.0,W,,
288452.0,b2358bc862b9,2024-10-20,4.0,1.0,W,,
288452.0,118237dc9880,2024-10-19,1.0,5.0,L,,
288452.0,fe54838dd4bb,2024-10-18,3.0,2.0,W,,
238249.0,4a9f1a2e02d9,2025-10-12,0.0,0.0,D,,
238249.0,365721752dcc,2025-10-11,2.0,3.0,L,,
9b88fa84e091,238249.0,2025-10-11,0.0,0.0,D,,
f9de181011cb,238249.0,2025-06-15,1.0,2.0,L,,
238249.0,cf5e37cda873,2025-06-15,0.0,2.0,L,,
270572fbcc43,238249.0,2025-06-14,1.0,2.0,L,,
43a352542bab,238249.0,2025-06-13,2.0,3.0,L,,
238249.0,329fe94138e3,2025-06-12,2.0,2.0,D,,
238249.0,0163475ccf5c,2025-06-12,2.0,4.0,L,,
238249.0,e35cd7d19c8a,2025-03-22,1.0,0.0,W,,
16a2d5adfd0b,238249.0,2025-03-22,2.0,3.0,L,,
238249.0,ed21a6b504a6,2025-03-21,2.0,3.0,L,,
5aa0b9e68933,238249.0,2025-02-08,2.0,0.0,W,,
238249.0,ebc0cb3c27af,2025-02-07,2.0,1.0,W,,
238249.0,78f625b1f803,2025-02-06,2.0,1.0,W,,
238249.0,cf5e37cda873,2025-01-20,2.0,0.0,W,,
238249.0,9bb2e893e61e,2025-01-19,0.0,1.0,L,,
4fcf3b4532c5,238249.0,2025-01-19,1.0,1.0,D,,
f348077f3e4c,238249.0,2025-01-18,0.0,3.0,L,,
238249.0,5c8719d8b1e2,2025-01-05,0.0,0.0,D,,
238249.0,b5dc7f004beb,2025-01-04,3.0,0.0,W,,
238249.0,239883be849b,2025-01-04,4.0,1.0,W,,
238249.0,8ed1e4be1ce6,2025-01-03,0.0,1.0,L,,
238249.0,489d6d7ece85,2024-12-15,3.0,1.0,W,,
16a2d5adfd0b,238249.0,2024-12-15,1.0,1.0,D,,
238249.0,29267cdecc91,2024-12-14,0.0,0.0,D,,
238249.0,77958c891b23,2024-12-14,2.0,5.0,L,,
238249.0,dd8471343cf4,2024-12-08,1.0,0.0,W,,
238249.0,deedb474022b,2024-12-07,4.0,3.0,W,,
385524.0,238249.0,2024-12-07,0.0,11.0,L,,
238249.0,bd137adae78f,2024-12-06,2.0,1.0,W,,
16a2d5adfd0b,238249.0,2024-11-30,1.0,2.0,L,,
238249.0,11c64b1cddaf,2024-11-30,3.0,2.0,W,,
238249.0,850cd697d9d6,2024-11-29,2.0,0.0,W,,
238249.0,e53da2db77e5,2024-11-24,3.0,2.0,W,,
238249.0,2f9d38541fda,2024-11-24,4.0,0.0,W,,
238249.0,7c3c74212edf,2024-11-23,1.0,16.0,L,,
238249.0,111744711a9a,2024-11-23,13.0,0.0,W,,
238249.0,0ea67b2831c7,2024-10-13,4.0,1.0,W,,
238249.0,302c65f3bf14,2024-10-13,6.0,2.0,W,,
aa4ed9e7790a,486579.0,2025-10-11,9.0,0.0,W,,
486579.0,615532.0,2025-10-11,2.0,4.0,L,,
486579.0,80237.0,2025-09-28,1.0,1.0,D,,
486579.0,615532.0,2025-09-28,5.0,3.0,W,,
57044.0,486579.0,2025-09-26,0.0,0.0,D,,
486579.0,5a0744754610,2025-09-14,1.0,2.0,L,,
486579.0,202919.0,2025-09-13,8.0,1.0,W,,
486579.0,82323.0,2025-09-12,0.0,6.0,L,,
486579.0,126695.0,2025-09-07,5.0,2.0,W,,
486579.0,306056.0,2025-09-07,4.0,3.0,W,,
486579.0,306056.0,2025-09-06,7.0,1.0,W,,
261196.0,486579.0,2025-09-06,7.0,2.0,W,,
486579.0,991b6c686f0f,2025-04-05,2.0,5.0,L,,
f294a0123e84,486579.0,2025-04-05,0.0,11.0,L,,
486579.0,cd90fd2f75ce,2025-04-04,0.0,14.0,L,,
486579.0,759b838f8c2a,2025-03-23,1.0,0.0,W,,
486579.0,b3f17ada6904,2025-03-22,1.0,1.0,D,,
486579.0,0009eb6b8e27,2025-03-22,1.0,2.0,L,,
486579.0,7d780284681d,2025-03-21,1.0,1.0,D,,
486579.0,82a9577c27a7,2025-03-08,2.0,1.0,W,,
486579.0,9e5c8b9db388,2025-03-08,2.0,0.0,W,,
259314.0,486579.0,2025-03-07,9.0,1.0,W,,
367030.0,486579.0,2025-02-22,3.0,4.0,L,,
aa435bec6b52,486579.0,2025-02-22,6.0,1.0,W,,
486579.0,13ca03bd20af,2025-02-21,3.0,2.0,W,,
486579.0,b44eb74908f1,2025-02-09,3.0,3.0,D,,
486579.0,b3f17ada6904,2025-02-08,5.0,2.0,W,,
486579.0,7d762e4acd5c,2025-02-08,3.0,4.0,L,,
58fa4952d351,486579.0,2025-01-19,4.0,0.0,W,,
486579.0,000d62dc4b95,2025-01-19,0.0,4.0,L,,
486579.0,bd137adae78f,2025-01-18,5.0,4.0,W,,
486579.0,8ed1e4be1ce6,2025-01-05,4.0,5.0,L,,
486579.0,596a61176229,2025-01-04,3.0,0.0,W,,
486579.0,239883be849b,2025-01-03,0.0,2.0,L,,
1d976e61cd2e,486579.0,2024-12-07,0.0,1.0,L,,
486579.0,4ed0d6ee6a3c,2024-12-07,0.0,7.0,L,,
486579.0,f3c935c7dac1,2024-12-06,1.0,3.0,L,,
486579.0,ebc0cb3c27af,2024-12-01,1.0,0.0,W,,
486579.0,bb8fe505ab35,2024-11-30,1.0,1.0,D,,
486579.0,77958c891b23,2024-11-29,1.0,0.0,W,,
486579.0,30b41f93d9ae,2024-11-10,3.0,0.0,W,,
486579.0,e577a13eb80e,2024-11-09,0.0,6.0,L,,
486579.0,77958c891b23,2024-11-09,3.0,3.0,D,,
486579.0,8d097c22f114,2024-11-08,1.0,4.0,L,,
486579.0,06b7c229d08c,2024-10-27,5.0,2.0,W,,
486579.0,118237dc9880,2024-10-26,7.0,1.0,W,,
f60b3b56d661,486579.0,2024-10-25,4.0,3.0,W,,
486579.0,aa18acacc48c,2024-10-13,0.0,5.0,L,,
aa4ed9e7790a,615532.0,2025-10-12,0.0,0.0,D,,
615532.0,558242.0,2025-10-04,6.0,0.0,W,,
260958.0,615532.0,2025-09-20,0.0,4.0,L,,
259054.0,615532.0,2025-09-07,2.0,4.0,L,,
129169.0,615532.0,2025-09-07,3.0,2.0,W,,
284382.0,615532.0,2025-09-06,6.0,1.0,W,,
260958.0,615532.0,2025-09-06,2.0,5.0,L,,
385524.0,615532.0,2025-08-31,5.0,0.0,W,,
255974.0,615532.0,2025-08-31,0.0,6.0,L,,
385524.0,615532.0,2025-08-30,4.0,1.0,W,,
260958.0,615532.0,2025-08-30,1.0,3.0,L,,
c62b2f0972a9,615532.0,2025-04-06,1.0,5.0,L,,
0bb2e41e17e3,615532.0,2025-04-06,2.0,2.0,D,,
78da735473c6,615532.0,2025-04-05,3.0,7.0,L,,
615532.0,260f1304e6d4,2025-04-05,1.0,3.0,L,,
cbdfe6bb317b,615532.0,2025-03-23,1.0,4.0,L,,
9dc8c94650a7,615532.0,2025-03-22,0.0,4.0,L,,
acb8d01956d5,615532.0,2025-03-22,1.0,1.0,D,,
77b99289db2d,615532.0,2025-03-21,1.0,2.0,L,,
1308fa53a4b1,615532.0,2025-03-01,0.0,0.0,D,,
57044.0,615532.0,2025-03-01,0.0,0.0,D,,
615532.0,9f6aeb24a12c,2025-02-09,0.0,0.0,D,,
615532.0,b40213a2d9b7,2025-02-09,0.0,7.0,L,,
589caf044939,615532.0,2025-02-08,0.0,7.0,L,,
d18209c7ce2b,615532.0,2025-02-08,11.0,0.0,W,,
615532.0,5cd59f701ef1,2025-01-26,4.0,1.0,W,,
367035.0,615532.0,2025-01-26,0.0,2.0,L,,
589caf044939,615532.0,2025-01-25,10.0,0.0,W,,
615532.0,0952dd32ca57,2025-01-24,5.0,3.0,W,,
259314.0,615532.0,2024-12-15,7.0,1.0,W,,
bdc47d477da8,615532.0,2024-12-14,3.0,5.0,L,,
270572fbcc43,615532.0,2024-12-14,2.0,4.0,L,,
1308fa53a4b1,615532.0,2024-12-01,0.0,4.0,L,,
e577a13eb80e,615532.0,2024-11-30,4.0,0.0,W,,
615532.0,2c37a636d9e3,2024-11-30,2.0,0.0,W,,
97644261313d,615532.0,2024-10-27,1.0,5.0,L,,
615532.0,f50acf4e1868,2024-10-26,5.0,0.0,W,,
615532.0,d8576512255c,2024-10-26,2.0,0.0,W,,
5c69a4071d3c,615532.0,2024-10-13,4.0,4.0,D,,
1d91be1be8d7,615532.0,2024-10-13,2.0,4.0,L,,
259031.0,80237.0,2025-10-05,6.0,1.0,W,,
129169.0,80237.0,2025-10-04,0.0,3.0,L,,
80006.0,80237.0,2025-09-27,0.0,0.0,D,,
383405.0,80237.0,2025-09-20,9.0,0.0,W,,
59c621555d89,80237.0,2025-09-14,6.0,2.0,W,,
80237.0,494b1dcf903e,2025-09-13,2.0,1.0,W,,
f00948f71a70,80237.0,2025-09-13,8.0,0.0,W,,
126695.0,80237.0,2025-08-31,0.0,6.0,L,,
80237.0,d37e215eab1f,2025-08-30,10.0,0.0,W,,
261196.0,128642.0,2025-09-28,1.0,1.0,D,,
383405.0,128642.0,2025-09-27,0.0,0.0,D,,
253825.0,128642.0,2025-09-21,2.0,6.0,L,,
bdc47d477da8,128642.0,2025-09-19,3.0,4.0,L,,
57044.0,120282.0,2025-10-11,0.0,0.0,D,,
57044.0,2d30c5f970f0,2025-09-13,0.0,5.0,L,,
57044.0,5cb17351b478,2025-09-06,4.0,4.0,D,,
57044.0,513843.0,2025-04-18,0.0,3.0,L,,
57044.0,8d2e8a885597,2025-04-17,1.0,7.0,L,,
207298.0,57044.0,2025-04-16,0.0,6.0,L,,
1b2f2ae85809,57044.0,2025-04-06,2.0,0.0,W,,
57044.0,9429d85339e3,2025-04-06,6.0,0.0,W,,
57044.0,9429d85339e3,2025-04-05,5.0,3.0,W,,
57044.0,395681.0,2025-04-05,3.0,0.0,W,,
57044.0,533848.0,2025-03-23,8.0,1.0,W,,
df1f941c716b,57044.0,2025-03-22,3.0,7.0,L,,
57044.0,533848.0,2025-03-22,1.0,5.0,L,,
57044.0,e1479d117749,2025-03-21,5.0,1.0,W,,
57044.0,178607.0,2025-03-01,0.0,0.0,D,,
57044.0,259314.0,2025-02-23,4.0,4.0,D,,
57044.0,1308fa53a4b1,2025-02-22,6.0,3.0,W,,
57044.0,bdc47d477da8,2025-02-21,7.0,5.0,W,,
57044.0,e1479d117749,2025-01-25,1.0,5.0,L,,
57044.0,370615.0,2025-01-25,0.0,5.0,L,,
b5dbbe86a501,57044.0,2025-01-24,1.0,5.0,L,,
57044.0,4ed0d6ee6a3c,2025-01-05,3.0,2.0,W,,
57044.0,9f6aeb24a12c,2025-01-04,5.0,0.0,W,,
57044.0,cf2acd61324d,2025-01-04,0.0,16.0,L,,
57044.0,4c7e59c92d25,2025-01-03,11.0,0.0,W,,
57044.0,1d91be1be8d7,2024-12-08,8.0,5.0,W,,
151833.0,57044.0,2024-12-08,3.0,1.0,W,,
57044.0,0bb2e41e17e3,2024-12-07,4.0,8.0,L,,
57044.0,178607.0,2024-12-06,5.0,5.0,D,,
57044.0,255974.0,2024-11-03,2.0,2.0,D,,
57044.0,5b14d2cf2b3b,2024-11-02,5.0,5.0,D,,
385524.0,57044.0,2024-11-02,3.0,4.0,L,,
57044.0,5bacace838ff,2024-10-13,3.0,6.0,L,,
469906.0,363435.0,2025-10-11,0.0,0.0,D,,
469906.0,260959.0,2025-09-28,3.0,0.0,W,,
521210.0,469906.0,2025-09-27,3.0,1.0,W,,
469906.0,501674.0,2025-09-27,2.0,3.0,L,,
469906.0,e37b405b3c60,2025-09-20,2.0,3.0,L,,
469906.0,370615.0,2025-09-06,0.0,4.0,L,,
261196.0,80006.0,2025-10-05,7.0,2.0,W,,
261196.0,bdc47d477da8,2025-10-04,0.0,4.0,L,,
383405.0,261196.0,2025-09-27,0.0,0.0,D,,
261196.0,82323.0,2025-09-21,2.0,5.0,L,,
261196.0,202919.0,2025-09-20,3.0,3.0,D,,
383405.0,261196.0,2025-09-07,2.0,1.0,W,,
261196.0,d9d1f9038f86,2025-09-06,4.0,1.0,W,,
305497.0,501668.0,2025-10-12,0.0,0.0,D,,
501668.0,254492.0,2025-10-11,2.0,5.0,L,,
501668.0,259054.0,2025-10-10,4.0,1.0,W,,
501668.0,4a99648144e3,2025-09-28,7.0,1.0,W,,
501668.0,151833.0,2025-09-27,1.0,3.0,L,,
501668.0,bd191ac6f2d7,2025-09-26,0.0,0.0,D,,
385524.0,501668.0,2025-08-31,4.0,2.0,W,,
501668.0,255974.0,2025-08-30,1.0,6.0,L,,
501668.0,152078.0,2025-08-29,4.0,4.0,D,,
501668.0,151833.0,2025-04-27,4.0,3.0,W,,
501668.0,1d91be1be8d7,2025-04-26,2.0,2.0,D,,
b6c5d98bca20,501668.0,2025-04-26,2.0,2.0,D,,
501668.0,250958.0,2025-04-05,4.0,2.0,W,,
501668.0,520380.0,2025-04-05,0.0,6.0,L,,
501668.0,178607.0,2025-04-04,1.0,6.0,L,,
501668.0,189718.0,2025-03-22,4.0,1.0,W,,
501668.0,370615.0,2025-03-22,6.0,3.0,W,,
501668.0,57044.0,2025-03-21,5.0,1.0,W,,
444284.0,501668.0,2025-03-09,4.0,2.0,W,,
501668.0,492965.0,2025-03-08,4.0,0.0,W,,
501668.0,9e354ef32238,2025-03-08,0.0,7.0,L,,
501668.0,384729.0,2025-02-22,2.0,7.0,L,,
501668.0,257261.0,2025-02-22,0.0,8.0,L,,
501668.0,570465.0,2025-02-20,8.0,2.0,W,,
ec425b8847e9,501668.0,2025-02-08,8.0,2.0,W,,
501668.0,367902.0,2025-02-08,0.0,1.0,L,,
501668.0,506718.0,2025-02-08,0.0,1.0,L,,
501668.0,8d2e8a885597,2025-02-07,2.0,0.0,W,,
b5dbbe86a501,501668.0,2025-01-25,7.0,3.0,W,,
501668.0,57044.0,2025-01-25,1.0,5.0,L,,
501668.0,370615.0,2025-01-24,3.0,2.0,W,,
305497.0,501668.0,2025-01-12,2.0,5.0,L,,
501668.0,492965.0,2025-01-11,1.0,6.0,L,,
501668.0,d6c210c4e158,2025-01-11,1.0,3.0,L,,
501668.0,c5f10dfef2d7,2024-12-08,3.0,1.0,W,,
501668.0,262802.0,2024-12-07,1.0,0.0,W,,
501668.0,583a5494a88c,2024-12-07,9.0,5.0,W,,
501668.0,513881.0,2024-11-24,4.0,2.0,W,,
501668.0,250958.0,2024-11-23,4.0,1.0,W,,
501668.0,a6c691aa44c2,2024-11-22,2.0,6.0,L,,
501668.0,494080.0,2024-11-10,8.0,2.0,W,,
501668.0,9e354ef32238,2024-11-09,7.0,0.0,W,,
501668.0,405999.0,2024-11-09,13.0,4.0,W,,
501668.0,9f7ccd26133f,2024-10-26,6.0,0.0,W,,
501668.0,557885.0,2024-10-26,1.0,2.0,L,,
df1f941c716b,501668.0,2024-10-25,4.0,1.0,W,,
444284.0,501668.0,2024-10-13,2.0,3.0,L,,
501668.0,367902.0,2024-10-13,0.0,1.0,L,,
501668.0,506718.0,2024-10-13,0.0,1.0,L,,
151833.0,326440.0,2025-10-04,0.0,0.0,D,,
151833.0,bd191ac6f2d7,2025-09-28,1.0,4.0,L,,
151833.0,4a99648144e3,2025-09-27,2.0,1.0,W,,
151833.0,513843.0,2025-09-20,5.0,1.0,W,,
151833.0,e37b405b3c60,2025-09-06,6.0,0.0,W,,
151833.0,e1479d117749,2025-04-27,4.0,3.0,W,,
151833.0,1d91be1be8d7,2025-04-26,2.0,4.0,L,,
b6c5d98bca20,151833.0,2025-04-26,8.0,2.0,W,,
151833.0,367902.0,2025-04-06,6.0,1.0,W,,
151833.0,506718.0,2025-04-06,6.0,1.0,W,,
220089.0,151833.0,2025-04-06,0.0,4.0,L,,
9403b864434d,151833.0,2025-04-05,0.0,6.0,L,,
220089.0,151833.0,2025-04-05,4.0,3.0,W,,
151833.0,8940d979d1b6,2025-03-22,3.0,1.0,W,,
151833.0,373024.0,2025-03-22,2.0,1.0,W,,
b6c5d98bca20,151833.0,2025-03-21,2.0,1.0,W,,
151833.0,385774.0,2025-01-19,7.0,3.0,W,,
151833.0,513843.0,2025-01-19,2.0,3.0,L,,
856384dc11ab,151833.0,2025-01-17,0.0,4.0,L,,
151833.0,260959.0,2025-01-12,6.0,1.0,W,,
151833.0,ca938fe7d0b7,2025-01-11,3.0,3.0,D,,
151833.0,1308fa53a4b1,2025-01-11,4.0,3.0,W,,
151833.0,1d91be1be8d7,2024-12-07,3.0,2.0,W,,
856384dc11ab,151833.0,2024-12-07,2.0,1.0,W,,
319586.0,151833.0,2024-11-10,1.0,3.0,L,,
151833.0,0bb2e41e17e3,2024-11-10,2.0,3.0,L,,
151833.0,0bb2e41e17e3,2024-11-09,4.0,2.0,W,,
647c5e261668,151833.0,2024-11-08,13.0,0.0,W,,
151833.0,f96b72a2c20a,2024-10-13,2.0,1.0,W,,
bf58c5c1e63b,151833.0,2024-10-13,1.0,3.0,L,,
521210.0,501674.0,2025-09-28,0.0,11.0,L,,
260959.0,501674.0,2025-09-27,9.0,0.0,W,,
259313.0,501674.0,2025-08-30,1.0,3.0,L,,
bdc47d477da8,501674.0,2025-08-29,3.0,2.0,W,,
9dc8c94650a7,501674.0,2025-04-27,5.0,2.0,W,,
7f606e418358,501674.0,2025-04-26,3.0,2.0,W,,
501674.0,3ecf8dc0f3eb,2025-04-26,8.0,5.0,W,,
501674.0,7e0154e405f4,2025-04-13,3.0,4.0,L,,
2165983665d7,501674.0,2025-04-12,1.0,9.0,L,,
f4666cc145f8,501674.0,2025-04-12,5.0,1.0,W,,
501674.0,1d91be1be8d7,2025-03-23,1.0,1.0,D,,
501674.0,135022.0,2025-03-22,0.0,0.0,D,,
501674.0,9704a8dc633a,2025-03-21,3.0,0.0,W,,
501674.0,e2399397aeb3,2025-03-16,2.0,0.0,W,,
f4666cc145f8,501674.0,2025-03-15,3.0,1.0,W,,
501674.0,dade010e6930,2025-03-15,2.0,1.0,W,,
501674.0,615532.0,2025-03-01,0.0,0.0,D,,
501674.0,178607.0,2025-03-01,0.0,0.0,D,,
79737.0,501674.0,2025-02-23,1.0,6.0,L,,
bdc47d477da8,501674.0,2025-02-22,4.0,0.0,W,,
57044.0,501674.0,2025-02-22,3.0,6.0,L,,
b5dbbe86a501,501674.0,2025-02-09,4.0,7.0,L,,
cb52801df60b,501674.0,2025-02-09,5.0,1.0,W,,
501674.0,d6c210c4e158,2025-02-08,3.0,1.0,W,,
501674.0,570465.0,2025-02-08,1.0,8.0,L,,
b6c5d98bca20,501674.0,2025-01-19,4.0,0.0,W,,
bf58c5c1e63b,501674.0,2025-01-18,1.0,2.0,L,,
373024.0,501674.0,2025-01-18,3.0,2.0,W,,
501674.0,ca938fe7d0b7,2025-01-12,1.0,7.0,L,,
260959.0,501674.0,2025-01-11,4.0,4.0,D,,
151833.0,501674.0,2025-01-11,3.0,4.0,L,,
444284.0,501674.0,2024-12-15,2.0,4.0,L,,
501674.0,8d2e8a885597,2024-12-14,6.0,4.0,W,,
492965.0,501674.0,2024-12-14,0.0,4.0,L,,
501674.0,615532.0,2024-12-01,4.0,0.0,W,,
501674.0,df3617f40d1a,2024-11-30,0.0,4.0,L,,
