team_id,display_name,opponent_team_id,opponent_display_name,date,goals_for,goals_against,result
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_51b6ddc486c3,2014 maryland united fc e2,2025-04-06,2.0,0.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_28fb6937c637,2015 boys black,2025-04-05,3.0,2.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_b85d973e383a,pasadena sc 2014b elite blue,2025-03-30,2.0,2.0,D
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_3f4f8446c1fd,bethesda academy i 2015,2025-03-29,3.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,4d8221db1d03,2015 Rush Boys,2025-03-23,1.0,3.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_516644467ef7,sac boys 2014 - pre-academy,2025-03-22,1.0,5.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_01d429b28a6c,rnyfc 2014 boys pre-mls next,2025-03-22,2.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_4c27ec7732b9,concorde fire 15b central black,2025-03-09,3.0,4.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_bd0b4f6df143,waza fc 2015 black,2025-03-08,3.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_68d196447641,rfa 2015b,2025-03-08,2.0,4.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_77d6c3146011,mclean youth soccer 2015 boys green,2025-03-02,3.0,2.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_b7aa1a605d1e,bethesda academy ii 2014,2025-03-01,1.0,5.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_100b8bfa740a,pw courage pre-ecnl b14,2025-03-01,0.0,5.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_622c8c4d1c1d,coppermine sc boys 2015 academy 1,2024-12-08,2.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_e7c33137e9b1,sac boys 2015 - pre-academy,2024-12-07,4.0,3.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_fea95cf3a2d7,2014 cockeysville fc wolfpack,2024-12-07,2.0,3.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_a485efccde59,esa 2014 boys,2024-11-17,4.0,5.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_28fb6937c637,2015 boys black,2024-11-17,3.0,2.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_6169804b98f8,rush 14b,2024-11-16,5.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_a485efccde59,esa 2014 boys,2024-11-16,4.0,3.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_8fbc587b4df4,2014 boston pre-neal,2024-11-10,5.0,3.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_e7c33137e9b1,sac boys 2015 - pre-academy,2024-11-10,8.0,2.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_622c8c4d1c1d,coppermine sc boys 2015 academy 1,2024-11-09,3.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_a233b81b87c1,baltimore celtic 2015 green north,2024-11-09,3.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_5d842e5d29c6,sac boys 2014 - united blue,2024-11-02,5.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_bf4c9d4fa21c,fsc b2014 blue,2024-10-20,9.0,0.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_667706814c14,csa 2014,2024-10-19,3.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_f3fd79d1ccd0,michigan jaguars pre mls 2014 boys 2--da,2024-10-13,1.0,3.0,L
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_ae2f760fc67f,black conshy '14 (b),2024-10-13,5.0,4.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_945f7c972bf5,keystone usys black 14b,2024-10-12,4.0,1.0,W
ext_5a8c4b6a3364,SYC 2015B Pre-MLS Next,ext_49ce8f773ec0,sta mount olive 2014 boys,2024-10-12,5.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_97fdf1f95e90,2015b black,2025-10-04,4.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_b346e28286a8,2015 griezmann,2025-09-27,1.0,5.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_c7291a954bb0,weston fc 2015 boys white,2025-09-21,0.0,0.0,D
ext_44cf0895792e,ONE FC B2015 BLACK,ext_e19b477f2f3c,academia metodo coira 2015 elite,2025-09-21,2.0,2.0,D
ext_44cf0895792e,ONE FC B2015 BLACK,ext_873b9f5ea86d,2015 black,2025-09-20,4.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_236b100ad35c,cfc 16 premier,2025-09-19,2.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_e42f02f07795,kbsc academy 2015,2025-09-14,0.0,6.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_333c3161492b,15b fpfc dev 1,2025-05-26,0.0,2.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_fea46cfd2721,2015 (u10) blue,2025-05-25,4.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_c33883723f19,fort lauderdale fc 15 boys blue,2025-05-25,3.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_d6800444f40e,2015 boys white,2025-05-24,1.0,1.0,D
ext_44cf0895792e,ONE FC B2015 BLACK,ext_4938a75549c2,stovi stars 2015 prodigy,2025-05-24,3.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_de5df54e59b2,miami lakes united 2014 boys black,2025-04-26,,,D
ext_44cf0895792e,ONE FC B2015 BLACK,ext_49d67575e48e,doral west 2014,2025-04-05,3.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_0f0435205686,barça academy pro miami - b2015 de jong,2025-03-23,7.0,4.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_f0592afcf064,2014b gold,2025-03-15,4.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_72cb8969d3f4,barça academy pro miami - b2014 christensen,2025-03-02,3.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_af984bf8bc72,jam doral - gentile,2025-02-23,3.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_0f0435205686,barça academy pro miami - b2015 de jong,2025-02-16,4.0,6.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_54e8852232e3,syc 2015b,2025-02-15,4.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_67a26f24b8dd,weston fc 2015 future elite i,2025-02-15,2.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,296b0b12503f,2015 Boys Blue,2025-02-09,7.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_34ef121f3bf4,u11 elite doral,2025-02-02,3.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_67a26f24b8dd,weston fc 2015 future elite i,2025-01-12,3.0,6.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_1846ff1b9cde,jfc 2015 pre mls academy i,2025-01-12,3.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_67a26f24b8dd,weston fc 2015 future elite i,2025-01-11,1.0,7.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_017309785917,scu 15 boys red,2025-01-11,12.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_e2dfa2169d10,labelle heat u10 15/16,2024-12-15,9.0,3.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_0f0435205686,barça academy pro miami - b2015 de jong,2024-12-15,3.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_70b65fd97056,flfc 2015 boys premier,2024-12-14,4.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_97fdf1f95e90,2015b black,2024-12-14,4.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_fea46cfd2721,2015 (u10) blue,2024-12-08,3.0,0.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_fea46cfd2721,2015 (u10) blue,2024-12-08,4.0,3.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_42ee0c91bd7e,miami breakers fc 2015 black,2024-12-07,6.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_40f10e425387,ws 2015b pele,2024-12-07,6.0,2.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_2a173aabb4ab,jam - perin,2024-11-17,5.0,3.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_2611a1227d37,cssa 2015w white,2024-11-09,2.0,4.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_5ff3e493c203,sevilla fc 2015 elite,2024-10-27,7.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_47124d785a21,weston fc 2015 future elite ii,2024-10-26,3.0,7.0,L
ext_44cf0895792e,ONE FC B2015 BLACK,ext_35c9eb1c1c00,kbsc elite 2015,2024-10-26,2.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_0f0435205686,barça academy pro miami - b2015 de jong,2024-10-13,2.0,1.0,W
ext_44cf0895792e,ONE FC B2015 BLACK,ext_3304c8b1cd89,doral elite 2015,2024-10-12,8.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_d90f56e4045e,15/16b valenzuela nogales,2025-09-28,7.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_59adc7125c46,pima surf academy boys 15,2025-09-28,3.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_b854201e2e03,renegades 15b,2025-09-27,8.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_d90f56e4045e,15/16b valenzuela nogales,2025-09-27,9.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_8bc8fd2a9c4e,15 pre-mls next #1,2025-09-21,3.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_69a281875ee2,15b hermanson,2025-09-21,14.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_e1803a091e45,prfc scottsdale 15b predator,2025-09-20,3.0,3.0,D
ext_09507ea31aee,Chelsea 15B,ext_7ac8f76a1da0,15 boys national league #1,2025-09-20,16.0,1.0,W
ext_09507ea31aee,Chelsea 15B,1669764b8ed1,Northwest 2015 Boys Red,2025-08-31,3.0,4.0,L
ext_09507ea31aee,Chelsea 15B,ext_e1803a091e45,prfc scottsdale 15b predator,2025-08-31,5.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_11fc918c3bbc,prfc scottsdale 16b predator,2025-08-30,5.0,4.0,W
ext_09507ea31aee,Chelsea 15B,ext_e248c7da71cb,14b hinds,2025-08-01,,,D
ext_09507ea31aee,Chelsea 15B,e6fc3b68c95c,FCDA 2015B Pre - Academy,2025-03-30,5.0,3.0,W
ext_09507ea31aee,Chelsea 15B,e6fc3b68c95c,FCDA 2015B Pre - Academy,2025-03-30,4.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_e52f1cc8f647,rslaz southern rayados az 2015 blue,2025-03-29,5.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_c33931b9c696,tuzos academy mesa 2015,2025-03-29,2.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_c3e51af0dda7,az arsenal 16 boys teal 1,2025-03-16,3.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_e973eabe42c0,rysc 2015,2025-03-16,8.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_c3e51af0dda7,az arsenal 16 boys teal 1,2025-03-15,4.0,5.0,L
ext_09507ea31aee,Chelsea 15B,ext_d9ef4d405c67,phoenix 15/16b blue,2025-03-15,7.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_114c04631eaf,15 boys soul warriors,2025-03-08,7.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_114c04631eaf,15 boys soul warriors,2025-03-01,6.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_d31914f9ed89,rsl-az yuma 14 boys quinonez,2025-02-16,3.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_f52a7f67f2b4,cdo 15b premier,2025-02-16,3.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_a2f51ce1c360,14b hermanson 1,2025-02-15,4.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_d31914f9ed89,rsl-az yuma 14 boys quinonez,2025-02-15,5.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_91ee7de94e57,15b blue montoya #1,2025-02-08,4.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_7501e5bab145,15b blue arviso #1,2025-02-01,4.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_61f37a760776,phoenix premier fc 15b black,2025-01-26,3.0,8.0,L
ext_09507ea31aee,Chelsea 15B,ext_3d36df5a7991,phoenix premier fc 15b cg,2025-01-25,5.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_e1459c482fd1,vr 2015 boys,2025-01-25,6.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_72de9e3446a2,legends fc az 15b gold,2025-01-25,5.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_25c93fcc7e04,state 48 fc 15 copper,2025-01-19,3.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_a50172ffdaeb,2015 boys yellow,2025-01-19,6.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_4bf0384d3ed8,fdi 2015,2025-01-18,5.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_aa70423cd41b,scottsdale 15 sandsharks select,2025-01-18,0.0,5.0,L
ext_09507ea31aee,Chelsea 15B,ext_91ee7de94e57,15b blue montoya #1,2025-01-11,5.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_7501e5bab145,15b blue arviso #1,2024-12-28,,,D
ext_09507ea31aee,Chelsea 15B,ext_022b3786ffe9,15 boys navy,2024-12-14,2.0,7.0,L
ext_09507ea31aee,Chelsea 15B,296b0b12503f,2015 Boys Blue,2024-12-14,12.0,3.0,W
ext_09507ea31aee,Chelsea 15B,3ec01c575a79,Synergy FC 15/16B Montone,2024-12-14,8.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_2e15fd481605,15b bernal/garza 2,2024-12-10,4.0,3.0,W
ext_09507ea31aee,Chelsea 15B,ext_114c04631eaf,15 boys soul warriors,2024-11-23,3.0,2.0,W
ext_09507ea31aee,Chelsea 15B,ext_5c61bee65b7e,cdo 15b elite,2024-11-16,10.0,0.0,W
ext_09507ea31aee,Chelsea 15B,ext_f783d89bfa6d,uac 15b academy,2024-11-11,0.0,8.0,L
ext_09507ea31aee,Chelsea 15B,ext_d093ea69e42c,15b garza/bernal 2,2024-11-11,6.0,3.0,W
ext_09507ea31aee,Chelsea 15B,ext_59adc7125c46,pima surf academy boys 15,2024-11-09,2.0,2.0,D
ext_09507ea31aee,Chelsea 15B,ext_9b553e03a5a2,rslaz southern 15b rayados white,2024-11-09,4.0,3.0,W
ext_09507ea31aee,Chelsea 15B,ext_59adc7125c46,pima surf academy boys 15,2024-11-02,5.0,1.0,W
ext_09507ea31aee,Chelsea 15B,ext_45eef78c9adc,15b blue west #1,2024-10-12,7.0,3.0,W
ext_69a8b002c498,2015 Boys White,ext_4938a75549c2,stovi stars 2015 prodigy,2025-05-25,2.0,2.0,D
ext_69a8b002c498,2015 Boys White,ext_be22e017274d,one fc b2015 black,2025-05-24,1.0,1.0,D
ext_69a8b002c498,2015 Boys White,ext_c33883723f19,fort lauderdale fc 15 boys blue,2025-05-24,2.0,1.0,W
ext_69a8b002c498,2015 Boys White,296b0b12503f,2015 Boys Blue,2025-04-06,2.0,1.0,W
ext_69a8b002c498,2015 Boys White,ext_f4af3f234657,weston fc 2015 boys black,2025-04-06,2.0,0.0,W
ext_69a8b002c498,2015 Boys White,296b0b12503f,2015 Boys Blue,2025-04-06,2.0,1.0,W
ext_69a8b002c498,2015 Boys White,296b0b12503f,2015 Boys Blue,2025-04-05,5.0,0.0,W
ext_69a8b002c498,2015 Boys White,ext_6959e5b58814,fhfc 2015 b blue,2025-03-09,6.0,4.0,W
ext_69a8b002c498,2015 Boys White,ext_db3de1f32c21,barça academy pro miami - b2015 cubarsi,2025-03-09,5.0,4.0,W
ext_69a8b002c498,2015 Boys White,ext_3b8e643506cd,one fc b2015 blue,2025-03-08,9.0,0.0,W
ext_69a8b002c498,2015 Boys White,ext_5c804652d187,pbg 15 boys elite,2025-03-07,5.0,2.0,W
ext_69a8b002c498,2015 Boys White,2a1d0fe58762,Azzurri Storm 2015 Boys Select,2025-02-16,1.0,6.0,L
ext_69a8b002c498,2015 Boys White,ext_026fd180e397,all stars 2015,2025-02-15,5.0,1.0,W
ext_69a8b002c498,2015 Boys White,ext_3dbaf8a351b7,labelle heat 15/16,2025-02-15,9.0,5.0,W
ext_69a8b002c498,2015 Boys White,ext_37de04db32a8,anwsc wellington sc 2015b elite white,2025-01-20,5.0,4.0,W
ext_69a8b002c498,2015 Boys White,ext_8f7165cc527f,strikers miami fc 2015 black,2025-01-19,7.0,0.0,W
ext_69a8b002c498,2015 Boys White,ext_bcdeb24813d3,lions u10 red (2015),2025-01-18,7.0,1.0,W
ext_69a8b002c498,2015 Boys White,ext_929ff76efd72,2015 boys elite,2025-01-17,1.0,4.0,L
ext_69a8b002c498,2015 Boys White,ext_f84839e2e08b,springs sc 2015 boys elite,2024-12-15,3.0,1.0,W
ext_69a8b002c498,2015 Boys White,ext_2611a1227d37,cssa 2015w white,2024-12-15,3.0,3.0,D
ext_69a8b002c498,2015 Boys White,ext_02c5f049d89b,ballaz academy 2015,2024-12-14,1.0,2.0,L
ext_69a8b002c498,2015 Boys White,ext_1442eeeda18c,galacticos soccer academy 2015 elite,2024-12-15,4.0,3.0,W
ext_69a8b002c498,2015 Boys White,ext_edb9781cf258,jam - nedved,2024-11-17,6.0,0.0,W
ext_69a8b002c498,2015 Boys White,ext_74b6cfd15578,anwsc wellington sc 2015b elite blue,2024-11-09,8.0,0.0,W
ext_69a8b002c498,2015 Boys White,ext_c800ceb41eb2,fc florida prep 2015,2024-11-03,5.0,3.0,W
ext_69a8b002c498,2015 Boys White,ext_5e9906706893,elite 2015 black,2024-10-26,6.0,2.0,W
ext_69a8b002c498,2015 Boys White,ext_cb721eaac9b0,coerfontaine fc 16b premier,2024-10-20,4.0,3.0,W
ext_69a8b002c498,2015 Boys White,ext_37de04db32a8,anwsc wellington sc 2015b elite white,2024-10-19,2.0,3.0,L
ext_69a8b002c498,2015 Boys White,ext_5c804652d187,pbg 15 boys elite,2024-10-18,2.0,4.0,L
ext_69a8b002c498,2015 Boys White,ext_711596254186,psg academy fl2 u10 ronaldinho,2024-10-12,12.0,2.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_ee9a6ec2053e,ccsa 2015b premier,2025-10-05,11.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_4c7095d0caaa,stanislaus united sc pre npl 14b,2025-09-21,1.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_a3dacc11c571,valley surf 15 pre-ecnl,2025-09-14,2.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_8a24c94598b1,cvfa 14b black,2025-09-13,3.0,3.0,D
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_5f36ff8643f1,cosc pre-ecnl b15 ii,2025-09-07,3.0,2.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_55716e4c5969,select fc 2014,2025-09-06,2.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_c9a32a70c068,15b red,2025-08-31,2.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_08e9928729e9,mvla nevada 2015b,2025-08-31,14.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_5141cfb6045e,five59 elite b15,2025-08-30,3.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_7eaef927b784,mustang sc 15b pre-ecnl,2025-08-30,2.0,2.0,D
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_481cb357449a,forza mis blue,2025-08-23,3.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_6649197b27a5,cvfa 15b academy,2025-06-29,0.0,1.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_25f3a4b4953c,diablo valley fc 15b delta,2025-06-29,6.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_dad432f25e00,ecfc 15b black pre-ecnl,2025-06-28,2.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_7d91dd424d1b,south valley united b15 black,2025-06-28,5.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_bbc7c9c64200,2015b red,2025-06-28,0.0,0.0,D
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-05-02,6.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-04-30,1.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_94d865762c80,stanislaus united sc susc 2014b blue,2025-04-27,3.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-04-17,8.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-04-06,7.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-04-05,2.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_3fba7a54b72b,2014b platinum 2,2025-04-05,3.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_7d9bf222a333,mufc 2015/14b red,2025-03-29,0.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-03-28,2.0,2.0,D
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_7d8f8ca8e9dd,valley surf 14b academy ii,2025-03-23,3.0,2.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_4f81953e77a7,albion sc merced b14 academy,2025-03-22,2.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_a8883c724a10,los banos valley 2014,2025-03-15,1.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-02-24,2.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-02-23,1.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-02-23,4.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_49efbba3bb6c,ebusc bay oaks 14b premier,2025-02-22,0.0,0.0,D
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-02-16,3.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-02-16,3.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_88d843fdfec6,esjfc 15b academy,2025-02-15,1.0,9.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2025-02-15,4.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_f5708ad96830,albion sc merced b15 pre-mls next,2024-11-24,4.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_1740d0387bad,mexico 15 elite,2024-11-23,7.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_864d421784d6,valley surf 15b pre-ecnl ii,2024-11-14,6.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2024-11-03,3.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2024-11-03,1.0,2.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2024-11-02,7.0,0.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2024-11-02,9.0,1.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_0f475561d4a4,force 15b elite,2024-10-27,0.0,10.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_f37e31503f83,sf glens pre-academy 15b i,2024-10-27,2.0,3.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_eb25b008c1d8,stanford strikers 15b black south,2024-10-26,2.0,4.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_748b0c720442,ajax united 15b green pre-mls next,2024-10-26,8.0,2.0,W
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_6649197b27a5,cvfa 15b academy,2024-10-20,4.0,7.0,L
ext_e32b19883922,Ajax United 15B Academy Pre-MLS Next,ext_be4af5cfc0d0,valley surf 16b academy i,2024-10-12,6.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_c33931b9c696,tuzos academy mesa 2015,2025-10-05,8.0,2.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_40817ef91318,az arsenal pre-ecnl b15,2025-09-28,1.0,3.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_61f37a760776,phoenix premier fc 15b black,2025-09-28,6.0,0.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_f52a7f67f2b4,cdo 15b premier,2025-09-27,,,D
ext_5443ee30d95b,Phoenix United 2015 Elite,359b3dbeb65a,BRAZAS FC 2015 Boys Black,2025-09-27,8.0,3.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,900c873ec133,15B AChacon Pre-MLS Next,2025-09-27,0.0,0.0,D
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_0c074cbb5727,prfc west valley 15b pre-academy,2025-09-21,4.0,1.0,W
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_35968aa35024,14b gsa,2025-09-07,3.0,4.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_baeaf4bc7e70,dynamos sc 14b sc,2025-09-06,1.0,5.0,L
ext_5443ee30d95b,Phoenix United 2015 Elite,ext_b9b4ebb343ab,tuzos royals 2014,2025-09-06,0.0,1.0,L
