Date,Team,Opponent,Goals For,Goals Against,Opponent_BaseStrength,Opp_Off_norm,Opp_Def_norm,Opp_Power (final),GFPG_Snapshot,GAPG_Snapshot,Recency_Weight,Result,GD,decider,pk_annotation,Team_A,GFPG_x,GAPG_x,Off_norm_A,Def_norm_A,GFPG_y,GAPG_y,Off_norm_B,Def_norm_B,EGD_raw,expected_gd,gd_delta,impact_bucket,actual_gd
2025-09-20,14B NL #1,CDO 14B Elite,5,0,0.3400994771074096,0.4020922491678554,0.2781067050469638,0.29432712143815853,3.21,2.18,0.0958904109589041,W,5,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.5100000000000002,3.13,0.4020922491678554,0.2781067050469638,0.372026416832692,1.76,3.24,good,5.0
2025-09-19,14B NL #1,VSC 2014 Boys Green,1,4,0.32988857117517906,0.33285782215882065,0.32691932019153747,0.3522104823794278,3.21,2.18,0.0958904109589041,L,-3,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.25,2.9,0.33285782215882065,0.32691932019153747,0.3578310151926357,1.69,-4.69,weak,-3.0
2025-04-05,14B NL #1,Deportivo Mexico 14B,3,0,0.24458083564202976,0.25829766999524484,0.23086400128881468,0.2469376672189115,3.21,2.18,0.0958904109589041,W,3,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,1.9700000000000002,3.3800000000000003,0.25829766999524484,0.23086400128881468,0.4911664101771464,2.37,0.63,good,3.0
2025-03-22,14B NL #1,PRFC Southeast Valley 14B Pre-Academy,6,1,0.19670944256141012,0.21569186875891577,0.17772701636390448,0.3289544490837459,3.21,2.18,0.0958904109589041,W,5,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,1.81,3.7,0.21569186875891577,0.17772701636390448,0.5656062957202211,2.75,2.25,good,5.0
2025-03-01,14B NL #1,CDO 14B Premier,1,3,0.41656927405343147,0.386115073704232,0.4470234744026309,0.5161104784239885,3.21,2.18,0.0958904109589041,L,-2,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.45,2.43,0.386115073704232,0.4470234744026309,0.2110982352088366,0.94,-2.94,weak,-2.0
2025-02-15,14B NL #1,CDO 14B Premier,5,1,0.41656927405343147,0.386115073704232,0.4470234744026309,0.5161104784239885,3.21,2.18,0.0958904109589041,W,4,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.45,2.43,0.386115073704232,0.4470234744026309,0.2110982352088366,0.94,3.06,good,4.0
2024-12-28,14B NL #1,VSC 2014 Boys Green,3,0,0.32988857117517906,0.33285782215882065,0.32691932019153747,0.3522104823794278,3.21,2.18,0.0958904109589041,W,3,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.25,2.9,0.33285782215882065,0.32691932019153747,0.3578310151926357,1.69,1.31,good,3.0
2024-12-07,14B NL #1,CDO 14B Premier,6,2,0.41656927405343147,0.386115073704232,0.4470234744026309,0.5161104784239885,3.21,2.18,0.0958904109589041,W,4,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.45,2.43,0.386115073704232,0.4470234744026309,0.2110982352088366,0.94,3.06,good,4.0
2024-11-16,14B NL #1,CDO 14B Premier,3,4,0.41656927405343147,0.386115073704232,0.4470234744026309,0.5161104784239885,3.21,2.18,0.04109589041095891,L,-1,regulation,,14B NL #1,3.21,2.18,0.5884926295767948,0.5253732337735774,2.45,2.43,0.386115073704232,0.4470234744026309,0.2110982352088366,0.94,-1.94,weak,-1.0
2025-09-21,14B NL #2,AZ Arsenal 14 Boys Teal MC,2,3,0.32267778818489,0.2609605325725154,0.3843950437972647,0.29591787695809973,2.8,1.2,0.1,L,-1,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,1.98,2.66,0.2609605325725154,0.3843950437972647,0.4644399538251793,2.23,-3.23,weak,-1.0
2025-09-20,14B NL #2,Tuzos Nogales 2014,2,0,0.23796256681969286,0.0,0.4759251336393857,0.20287963041564255,2.8,1.2,0.1,W,2,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,0.6666666666666666,2.3333333333333335,0.0,0.4759251336393857,0.503390130269316,2.43,-0.43,neutral,2.0
2025-09-19,14B NL #2,14B Geoff,6,1,0.15925373343382432,0.15444602948169278,0.16406143738595583,0.17089244849036103,2.8,1.2,0.1,W,5,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,1.58,3.79,0.15444602948169278,0.16406143738595583,0.7380308117818994,3.63,1.37,good,5.0
2025-02-15,14B NL #2,Milan,0,1,0.2068315193292926,0.10651450309082258,0.30714853556776267,0.2671617532850893,2.8,1.2,0.1,L,-1,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,1.4,2.99,0.10651450309082258,0.30714853556776267,0.6189094767955277,3.02,-4.02,weak,-1.0
2025-02-01,14B NL #2,VSC 2014 Boys Green,2,4,0.32988857117517906,0.33285782215882065,0.32691932019153747,0.3522104823794278,2.8,1.2,0.1,L,-2,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,2.25,2.9,0.33285782215882065,0.32691932019153747,0.48596703263775387,2.34,-4.34,weak,-2.0
2025-01-25,14B NL #2,CDO 14B Premier,2,1,0.41656927405343147,0.386115073704232,0.4470234744026309,0.5161104784239885,2.8,1.2,0.1,W,1,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,2.45,2.43,0.386115073704232,0.4470234744026309,0.33923425265395474,1.59,-0.59,weak,1.0
2024-11-23,14B NL #2,Deportivo Mexico 14B,4,0,0.24458083564202976,0.25829766999524484,0.23086400128881468,0.2469376672189115,2.8,1.2,0.1,W,4,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,1.9700000000000002,3.3800000000000003,0.25829766999524484,0.23086400128881468,0.6193024276222645,3.02,0.98,good,4.0
2024-11-02,14B NL #2,VSC 2014 Boys Green,4,2,0.32988857117517906,0.33285782215882065,0.32691932019153747,0.3522104823794278,2.8,1.2,0.1,W,2,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,2.25,2.9,0.33285782215882065,0.32691932019153747,0.48596703263775387,2.34,-0.34,neutral,2.0
2024-10-26,14B NL #2,14B Blue #1,3,0,0.3435723994593357,0.17841179267712784,0.5087330062415436,0.2586568924915523,2.8,1.2,0.1,W,3,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,1.67,2.23,0.17841179267712784,0.5087330062415436,0.38137636132859415,1.81,1.19,good,3.0
2024-10-12,14B NL #2,FC Sonora 14' B Dynamo,3,0,0.10778712622367773,0.10651450309082258,0.10905974935653288,0.13565773395318143,2.8,1.2,0.1,W,3,regulation,,14B NL #2,2.8,1.2,0.47931526390870166,1.0,1.4,4.19,0.10651450309082258,0.10905974935653288,0.8169982630067575,4.0,-1.0,weak,3.0
2025-10-04,14B Negrete Pre MLS Next,U-12 (2014) Boys Pre Academy Blue,2,1,0.3826958988200746,0.41540656205420806,0.3499852355859411,0.448235353824727,3.4099999999999997,2.28,0.07954545454545453,W,1,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.5599999999999996,2.8,0.41540656205420806,0.3499852355859411,0.3303614158689774,1.55,-0.55,weak,1.0
2025-09-21,14B Negrete Pre MLS Next,14B NL #1,1,0,0.5569329316751861,0.5884926295767948,0.5253732337735774,0.4287004604410178,3.4099999999999997,2.28,0.07954545454545453,W,1,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,3.21,2.18,0.5884926295767948,0.5253732337735774,0.06843038392004769,0.21,0.79,good,1.0
2025-09-21,14B Negrete Pre MLS Next,14B Hermanson AL,0,0,0.3273344360112892,0.2902520209224916,0.36441685110008687,0.37478298599764936,3.4099999999999997,2.28,0.07954545454545453,T,0,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.09,2.7399999999999998,0.2902520209224916,0.36441685110008687,0.3785070709206898,1.79,-1.79,weak,0.0
2025-09-20,14B Negrete Pre MLS Next,CCV Stars 14 Boys North Pre-ECNL,0,4,0.4980404685938623,0.21036614360437464,0.78571479358335,0.5290802093631333,3.4099999999999997,2.28,0.07954545454545453,L,-4,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,1.79,1.56,0.21036614360437464,0.78571479358335,-0.002847932903514816,-0.16,-3.84,weak,-4.0
2025-09-20,14B Negrete Pre MLS Next,VSC 2014 Boys Green,2,2,0.32988857117517906,0.33285782215882065,0.32691932019153747,0.3522104823794278,3.4099999999999997,2.28,0.07954545454545453,T,0,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.25,2.9,0.33285782215882065,0.32691932019153747,0.3947017012110747,1.87,-1.87,weak,0.0
2025-09-19,14B Negrete Pre MLS Next,CDO 14B Elite,8,0,0.3400994771074096,0.4020922491678554,0.2781067050469638,0.29432712143815853,3.4099999999999997,2.28,0.07954545454545453,W,8,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.5100000000000002,3.13,0.4020922491678554,0.2781067050469638,0.408897102851131,1.95,6.05,good,8.0
2025-04-27,14B Negrete Pre MLS Next,Playmaker Futbol Academy 14B Gold,5,6,0.334396377495632,0.45534950071326663,0.21344325427799743,0.3927458035821467,3.4099999999999997,2.28,0.07954545454545453,L,-1,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.71,3.4799999999999995,0.45534950071326663,0.21344325427799743,0.4469319278473917,2.14,-3.14,weak,-1.0
2025-04-13,14B Negrete Pre MLS Next,14 Boys Navy,6,0,0.0903635094738907,0.04526866381359965,0.13545835513418175,0.2046631615729615,3.4099999999999997,2.28,0.07954545454545453,W,6,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,1.1700000000000002,3.99,0.04526866381359965,0.13545835513418175,0.7299572454410408,3.58,2.42,good,6.0
2025-04-12,14B Negrete Pre MLS Next,Phoenix Valley Soccer Club boys 2014,10,0,0.199992252337441,0.24764621968616254,0.15233828498871949,0.33880334131055345,3.4099999999999997,2.28,0.07954545454545453,W,10,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,1.93,3.87,0.24764621968616254,0.15233828498871949,0.6118885376502217,2.98,7.02,good,10.0
2025-03-29,14B Negrete Pre MLS Next,West Valley 2014 Boys Martinez Pre-Elite64,4,1,0.5249473183531336,0.42073228720874917,0.6291623494975179,0.5902376310514192,3.4099999999999997,2.28,0.07954545454545453,W,3,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.5799999999999996,1.9,0.42073228720874917,0.6291623494975179,0.048521439380129955,0.11,2.89,good,3.0
2025-03-02,14B Negrete Pre MLS Next,14B Velasco,2,6,0.47107488351899557,0.47132667617689,0.47082309086110113,0.4996898130446708,3.4099999999999997,2.28,0.034090909090909095,L,-4,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.77,2.35,0.47132667617689,0.47082309086110113,0.18156350353247633,0.79,-4.79,weak,-4.0
2024-11-10,14B Negrete Pre MLS Next,AZ Arsenal 14 Boys Teal SC,5,0,0.3277794845915655,0.15977175463623394,0.49578721454689706,0.43801347278596964,3.4099999999999997,2.28,0.034090909090909095,W,5,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,1.6,2.2700000000000005,0.15977175463623394,0.49578721454689706,0.31237684061700843,1.45,3.55,good,5.0
2024-10-27,14B Negrete Pre MLS Next,Playmaker Futbol Academy 14B Black,4,4,0.6719516925509003,0.7615786970993815,0.582324688002419,0.6633190298409113,3.4099999999999997,2.28,0.034090909090909095,T,0,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,3.86,2.02,0.7615786970993815,0.582324688002419,-0.07506410407008729,-0.52,0.52,good,0.0
2024-10-26,14B Negrete Pre MLS Next,AZ Arsenal Pre-ECNL B14,1,5,0.870182486743727,1.0,0.740364973487454,0.8254359878951854,3.4099999999999997,2.28,0.034090909090909095,L,-4,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,5.5,1.6500000000000001,1.0,0.740364973487454,-0.35231504100543154,-1.94,-2.06,weak,-4.0
2024-10-20,14B Negrete Pre MLS Next,Excel Soccer Academy 14B Red,2,5,0.48533819575478,0.45534950071326663,0.5153268907962933,0.562873751999598,3.4099999999999997,2.28,0.034090909090909095,L,-3,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,2.71,2.21,0.45534950071326663,0.5153268907962933,0.1450482913290958,0.6,-3.6,weak,-3.0
2024-10-19,14B Negrete Pre MLS Next,Legends FC AZ 14B Black,1,6,0.7123470768533077,0.617784117926771,0.8069100357798443,0.7461518744315818,3.4099999999999997,2.28,0.034090909090909095,L,-5,regulation,,14B Negrete Pre MLS Next,3.4099999999999997,2.28,0.6417498811222061,0.4926001027196327,3.32,1.52,0.617784117926771,0.8069100357798443,-0.22775216226120737,-1.3,-3.7,weak,-5.0
2025-10-05,14B Rayados Blue AL,Southeast 2014 Boys Green,4,4,0.4984745905785266,0.4979553019495956,0.4989938792074576,0.5084601660456474,2.375,3.0,0.125,T,0,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,2.8699999999999997,2.2600000000000002,0.4979553019495956,0.4989938792074576,-0.22932457552412575,-1.31,1.31,good,0.0
2025-10-05,14B Rayados Blue AL,Southeast 2014 Boys Green,4,4,0.4984745905785266,0.4979553019495956,0.4989938792074576,0.5084601660456474,2.375,3.0,0.125,T,0,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,2.8699999999999997,2.2600000000000002,0.4979553019495956,0.4989938792074576,-0.22932457552412575,-1.31,1.31,good,0.0
2025-10-04,14B Rayados Blue AL,14 Pre-MLSN #2,1,5,0.7808279823109414,0.80152163575844,0.7601343288634428,0.6668851851852945,2.375,3.0,0.125,L,-4,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,4.01,1.6099999999999999,0.80152163575844,0.7601343288634428,-0.6422481920845332,-3.42,-0.58,weak,-4.0
2025-10-04,14B Rayados Blue AL,14 Pre-MLSN #2,1,5,0.7808279823109414,0.80152163575844,0.7601343288634428,0.6668851851852945,2.375,3.0,0.125,L,-4,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,4.01,1.6099999999999999,0.80152163575844,0.7601343288634428,-0.6422481920845332,-3.42,-0.58,weak,-4.0
2025-09-21,14B Rayados Blue AL,Madison FC 14 Gold Boys,2,2,0.6927181859217294,0.8068473609129813,0.5785890109304775,0.6213859877153867,2.375,3.0,0.125,T,0,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,4.03,2.0300000000000002,0.8068473609129813,0.5785890109304775,-0.4633657367288385,-2.51,2.51,good,0.0
2025-09-21,14B Rayados Blue AL,Madison FC 14 Gold Boys,2,2,0.6927181859217294,0.8068473609129813,0.5785890109304775,0.6213859877153867,2.375,3.0,0.125,T,0,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,4.03,2.0300000000000002,0.8068473609129813,0.5785890109304775,-0.4633657367288385,-2.51,2.51,good,0.0
2025-02-02,14B Rayados Blue AL,AZ Arsenal Pre-ECNL B14,2,2,0.870182486743727,1.0,0.740364973487454,0.8254359878951854,2.375,3.0,0.125,T,0,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,5.5,1.6500000000000001,1.0,0.740364973487454,-0.7217180188293244,-3.82,3.82,good,0.0
2024-12-08,14B Rayados Blue AL,Playmaker Futbol Academy 14B Black,3,0,0.6719516925509003,0.7615786970993815,0.582324688002419,0.6633190298409113,2.375,3.0,0.125,W,3,regulation,,14B Rayados Blue AL,2.375,3.0,0.3661436043747027,0.3050067005668538,3.86,2.02,0.7615786970993815,0.582324688002419,-0.4444670818939801,-2.41,5.41,good,3.0
2025-10-04,14B Rueda,PRFC Southeast Valley 14B Predator,3,2,0.3893869820348699,0.5086067522586778,0.27016721181106196,0.31752060788460323,1.4,3.5399999999999996,0.06999999999999997,W,1,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.9099999999999997,3.17,0.5086067522586778,0.27016721181106196,-0.31627649770445926,-1.75,2.75,good,1.0
2025-09-20,14B Rueda,State 48 FC Avondale 14 Black,1,6,0.36000308955921223,0.2929148834997622,0.42709129561866227,0.3740308974244148,1.4,3.5399999999999996,0.06999999999999997,L,-5,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.1,2.5,0.2929148834997622,0.42709129561866227,-0.36535464713260174,-2.01,-2.99,weak,-5.0
2025-09-14,14B Rueda,State 48 FC Avondale 14 Black,0,2,0.36000308955921223,0.2929148834997622,0.42709129561866227,0.3740308974244148,1.4,3.5399999999999996,0.06999999999999997,L,-2,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.1,2.5,0.2929148834997622,0.42709129561866227,-0.36535464713260174,-2.01,0.01,neutral,-2.0
2025-09-13,14B Rueda,14B Hermanson AL,3,4,0.3273344360112892,0.2902520209224916,0.36441685110008687,0.37478298599764936,1.4,3.5399999999999996,0.06999999999999997,L,-1,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.09,2.7399999999999998,0.2902520209224916,0.36441685110008687,-0.30134877132539106,-1.68,0.68,good,-1.0
2025-09-13,14B Rueda,CCV Stars 14 Boys East Pre-ECNL,3,1,0.5109844735475195,0.6790299572039941,0.3429389898910449,0.34491451964457565,1.4,3.5399999999999996,0.06999999999999997,W,2,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,3.55,2.83,0.6790299572039941,0.3429389898910449,-0.4742598782571003,-2.56,4.56,good,2.0
2025-09-06,14B Rueda,AZEV B2014 (WHITE),2,5,0.7801372451103177,1.0,0.5602744902206352,0.634049079962148,1.4,3.5399999999999996,0.06999999999999997,L,-3,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,4.94,2.08,1.0,0.5602744902206352,-0.8520803999846936,-4.0,1.0,good,-3.0
2025-03-08,14B Rueda,14 Boys Navy,0,7,0.0903635094738907,0.04526866381359965,0.13545835513418175,0.2046631615729615,1.4,3.5399999999999996,0.06999999999999997,L,-7,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,1.1700000000000002,3.99,0.04526866381359965,0.13545835513418175,0.05010140319496002,0.11,-7.11,weak,-7.0
2025-03-07,14B Rueda,Amore 2014 Boys,2,2,0.3063454584469096,0.42872087494056094,0.18397004195325822,0.3291701801839444,1.4,3.5399999999999996,0.06999999999999997,T,0,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.61,3.6599999999999997,0.42872087494056094,0.18397004195325822,-0.1901363891875971,-1.11,1.11,good,0.0
2025-03-01,14B Rueda,2014 Boys Yellow,0,2,0.5252985103675325,0.5858297669995243,0.46476725373554084,0.5678252377969536,1.4,3.5399999999999996,0.06999999999999997,L,-2,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,3.1999999999999997,2.37,0.5858297669995243,0.46476725373554084,-0.5494880469993614,-2.94,0.94,good,-2.0
2025-02-22,14B Rueda,PRFC North Valley 14B Copa,3,2,0.10712102718584374,0.18640038040893955,0.027841673962747913,0.22104540434072273,1.4,3.5399999999999996,0.06999999999999997,W,1,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,1.7,4.92,0.18640038040893955,0.027841673962747913,0.0871522260687239,0.3,0.7,good,1.0
2025-02-21,14B Rueda,Southeast 2014 Boys Green,0,2,0.4984745905785266,0.4979553019495956,0.4989938792074576,0.5084601660456474,1.4,3.5399999999999996,0.029999999999999995,L,-2,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.8699999999999997,2.2600000000000002,0.4979553019495956,0.4989938792074576,-0.5397774399463138,-2.9,0.9,good,-2.0
2025-02-15,14B Rueda,Legends FC AZ 14B Black,0,3,0.7123470768533077,0.617784117926771,0.8069100357798443,0.7461518744315818,1.4,3.5399999999999996,0.029999999999999995,L,-3,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,3.32,1.52,0.617784117926771,0.8069100357798443,-0.9076080045072883,-4.0,1.0,good,-3.0
2025-02-08,14B Rueda,Scottsdale 14 Sandsharks Select,0,3,0.7489776509747978,0.4979553019495957,1.0,0.7154086192630205,1.4,3.5399999999999996,0.029999999999999995,L,-3,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.87,0.8400000000000001,0.4979553019495957,1.0,-1.0407835607388563,-4.0,1.0,good,-3.0
2025-02-01,14B Rueda,West Valley 2014 Boys Martinez Pre-Elite64,0,10,0.5249473183531336,0.42073228720874917,0.6291623494975179,0.5902376310514192,1.4,3.5399999999999996,0.029999999999999995,L,-10,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.5799999999999996,1.9,0.42073228720874917,0.6291623494975179,-0.6313344028659509,-3.36,-6.64,weak,-10.0
2025-01-25,14B Rueda,PRFC Scottsdale 14B Pre-Academy,1,9,0.9113375420678669,0.8254873989538751,0.9971876851818586,0.8058290158768611,1.4,3.5399999999999996,0.029999999999999995,L,-8,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,4.1,1.21,0.8254873989538751,0.9971876851818586,-1.2017372944228546,-4.0,-4.0,weak,-8.0
2025-01-04,14B Rueda,Legends FC AZ 14B Black,1,5,0.7123470768533077,0.617784117926771,0.8069100357798443,0.7461518744315818,1.4,3.5399999999999996,0.029999999999999995,L,-4,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,3.32,1.52,0.617784117926771,0.8069100357798443,-0.9076080045072883,-4.0,0.0,neutral,-4.0
2024-12-15,14B Rueda,Northwest 2014 Boys,1,2,0.15029467157687873,0.09053732762719924,0.21005201552655822,0.26810859025317296,1.4,3.5399999999999996,0.029999999999999995,L,-1,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,1.34,3.5,0.09053732762719924,0.21005201552655822,-0.04712658910421624,-0.38,-0.62,weak,-1.0
2024-12-14,14B Rueda,14B Hinds,2,1,0.45174985987299887,0.3781264859724202,0.5253732337735775,0.374818793731911,1.4,3.5399999999999996,0.029999999999999995,W,1,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.42,2.1799999999999997,0.3781264859724202,0.5253732337735775,-0.506242386523846,-2.72,3.72,good,1.0
2024-12-12,14B Rueda,Scottsdale 14 Sandsharks Select,0,5,0.7489776509747978,0.4979553019495957,1.0,0.7154086192630205,1.4,3.5399999999999996,0.029999999999999995,L,-5,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,2.87,0.8400000000000001,0.4979553019495957,1.0,-1.0407835607388563,-4.0,-1.0,weak,-5.0
2024-10-26,14B Rueda,PRFC West Valley 14B Pre-Academy,2,1,0.1533149153163642,0.06124583927722299,0.24538399135550543,0.33517866626432447,1.4,3.5399999999999996,0.029999999999999995,W,1,regulation,,14B Rueda,1.4,3.5399999999999996,0.10651450309082258,0.20335917429023803,1.23,3.3,0.06124583927722299,0.24538399135550543,-0.06781282075817532,-0.49,1.49,good,1.0
2025-09-27,14B Velasco,PRFC North Valley 14B Predator,3,0,0.3321639899832508,0.3781264859724202,0.2862014939940814,0.4011050533159034,2.77,2.35,0.06999999999999997,W,3,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,2.42,3.09,0.3781264859724202,0.2862014939940814,0.23147348462714906,1.04,1.96,good,3.0
2025-09-20,14B Velasco,14B Engilman,6,1,0.4223045117949903,0.5086067522586778,0.3360022713313027,0.4242742267491674,2.77,2.35,0.06999999999999997,W,5,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,2.9099999999999997,2.86,0.5086067522586778,0.3360022713313027,0.11643257414679895,0.45,4.55,good,5.0
2025-09-14,14B Velasco,Southeast 2014 Boys Red,0,3,0.6298075393922282,0.4686638135996194,0.7909512651848369,0.6024725883568327,2.77,2.35,0.06999999999999997,L,-3,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,2.76,1.55,0.4686638135996194,0.7909512651848369,-0.3185449503772061,-1.77,-1.23,weak,-3.0
2025-09-13,14B Velasco,Playmaker Futbol Academy PRE-ECNL B14,1,5,0.42139260867414874,0.410080836899667,0.43270438044863047,0.4668549729869667,2.77,2.35,0.06999999999999997,L,-4,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,2.54,2.48,0.410080836899667,0.43270438044863047,0.0689934227089766,0.21,-4.21,weak,-4.0
2025-04-27,14B Velasco,Phoenix Premier FC 14B Black,2,3,0.5142147463674733,0.631098430813124,0.39733106192182266,0.5889893094199952,2.77,2.35,0.06999999999999997,L,-1,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,3.37,2.6099999999999994,0.631098430813124,0.39733106192182266,-0.00614205572094409,-0.17,-0.83,weak,-1.0
2025-04-13,14B Velasco,PRFC North Valley 14B PreAcademy,2,4,0.4207734832807509,0.3195435092724679,0.522003457289034,0.4710360422152627,2.77,2.35,0.06999999999999997,L,-2,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,2.2,2.19,0.3195435092724679,0.522003457289034,0.02496300968217266,-0.01,-1.99,weak,-2.0
2025-04-11,14B Velasco,East Valley NSFC 14 Boys Aguirre,4,1,0.21555757268875286,0.2343319067998097,0.19678323857769603,0.3547074933024694,2.77,2.35,0.06999999999999997,W,3,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,1.88,3.58,0.2343319067998097,0.19678323857769603,0.3927890296298397,1.86,1.14,good,3.0
2025-04-04,14B Velasco,NOS Santos 14 Boys Blue,2,2,0.3997736067904839,0.5352353780313835,0.26431183554958426,0.4269171170030439,2.77,2.35,0.06999999999999997,T,0,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,3.01,3.2,0.5352353780313835,0.26431183554958426,0.17480869704216453,0.75,-0.75,weak,0.0
2025-03-08,14B Velasco,Southeast 2014 Boys Green,1,2,0.4984745905785266,0.4979553019495956,0.4989938792074576,0.5084601660456474,2.77,2.35,0.06999999999999997,L,-1,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,2.8699999999999997,2.2600000000000002,0.4979553019495956,0.4989938792074576,-0.0412333085748148,-0.35,-0.65,weak,-1.0
2025-03-08,14B Velasco,2014B West,5,1,0.737895666115382,0.7402757964812171,0.735515535749547,0.7097193748163624,2.77,2.35,0.06999999999999997,W,4,regulation,,14B Velasco,2.77,2.35,0.47132667617689,0.47082309086110113,3.7800000000000002,1.66,0.7402757964812171,0.735515535749547,-0.398915212382715,-2.18,6.18,good,4.0
