Date,Team,Opponent,Goals For,Goals Against,Opponent_BaseStrength,Opp_Off_norm,Opp_Def_norm,Opp_Power (final),GFPG_Snapshot,GAPG_Snapshot,Recency_Weight,Result,GD
2025-01-18,PRFC Desert Foothills 14B Pre-Academy,2014B West,2,3,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.54,2.547142857142857,0.022556390977443604,L,-1
2025-01-18,PRFC Desert Foothills 14B Pre-Academy,2014B West,2,3,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.54,2.547142857142857,0.022556390977443604,L,-1
2025-10-04,PRFC Desert Foothills 14B Predator,14 Cityzens,1,5,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,1.5,4.050000000000001,0.08235294117647059,L,-4
2025-09-20,PRFC Desert Foothills 14B Predator,NOS Santos 14 Boys White,2,2,0.29025631250582284,0.3922077922077921,0.18830483280385363,0.25199796526025303,1.5,4.050000000000001,0.08235294117647059,T,0
2025-09-13,PRFC Desert Foothills 14B Predator,Monsters 2014,0,3,0.918961522181305,1.0,0.8379230443626101,0.5169158562269841,1.5,4.050000000000001,0.08235294117647059,L,-3
2025-08-31,PRFC Desert Foothills 14B Predator,AZ Inferno 14 Boys Blue,2,0,0.22862482213754376,0.25974025974025966,0.19750938453482783,0.12860146245236836,1.5,4.050000000000001,0.08235294117647059,W,2
2025-08-30,PRFC Desert Foothills 14B Predator,Phoenix Valley Soccer Club boys 2014,3,5,0.2252175394978314,0.20259740259740247,0.24783767639826038,0.32191151109809113,1.5,4.050000000000001,0.08235294117647059,L,-2
2025-08-29,PRFC Desert Foothills 14B Predator,Madison FC 14 White Boys,2,4,0.5678858999288958,0.5936920222634506,0.5420797775943411,0.3194358187100039,1.5,4.050000000000001,0.08235294117647059,L,-2
2025-02-08,PRFC Desert Foothills 14B Predator,CCV Stars 14 Boys North Navy,1,7,0.40503571474387245,0.48571428571428554,0.32435714377345937,0.3341994817894203,1.5,4.050000000000001,0.08235294117647059,L,-6
2025-01-25,PRFC Desert Foothills 14B Predator,Tuzos Royals 14 Pre-Academy,2,6,0.6799423119949504,0.490672963400236,0.8692116605896648,0.6662781223702186,1.5,4.050000000000001,0.08235294117647059,L,-4
2025-01-25,PRFC Desert Foothills 14B Predator,FC Elite Arizona 2014 Boys (ARCHIVED),0,7,0.6948051948051948,0.38961038961038946,1.0,0.6020934713585526,1.5,4.050000000000001,0.08235294117647059,L,-7
2025-01-25,PRFC Desert Foothills 14B Predator,NOS Santos 14 Boys Blue,5,0,0.42430509606734557,0.5201298701298699,0.3284803220048213,0.4173671344543616,1.5,4.050000000000001,0.08235294117647059,W,5
2025-01-24,PRFC Desert Foothills 14B Predator,Southeast 2014 Boys Green,0,4,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,1.5,4.050000000000001,0.03529411764705883,L,-4
2025-01-24,PRFC Desert Foothills 14B Predator,Southeast 2014 Boys Green,0,4,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,1.5,4.050000000000001,0.03529411764705883,L,-4
2025-01-18,PRFC Desert Foothills 14B Predator,Phoenix Premier FC 14B SW Black,1,6,0.6000006213278959,0.7011459129106185,0.4988553297451733,0.5230185901852892,1.5,4.050000000000001,0.03529411764705883,L,-5
2025-01-18,PRFC Desert Foothills 14B Predator,Phoenix Premier FC 14B SW Black,1,6,0.6000006213278959,0.7011459129106185,0.4988553297451733,0.5230185901852892,1.5,4.050000000000001,0.03529411764705883,L,-5
2025-01-11,PRFC Desert Foothills 14B Predator,2014 Rush Boys,2,2,0.53721570620638,0.5610389610389608,0.5133924513737993,0.382772876107767,1.5,4.050000000000001,0.03529411764705883,T,0
2025-04-27,PRFC North Valley 14B Copa,Select 14B Red,0,5,0.5451165526975548,0.4653061224489794,0.62492698294613,0.408837414523166,1.9,4.989999999999999,0.0608695652173913,L,-5
2025-04-27,PRFC North Valley 14B Copa,Select 14B Red,0,5,0.5451165526975548,0.4653061224489794,0.62492698294613,0.408837414523166,1.9,4.989999999999999,0.0608695652173913,L,-5
2025-04-26,PRFC North Valley 14B Copa,Tuzos Royals 14 Pre-Academy,1,6,0.6799423119949504,0.490672963400236,0.8692116605896648,0.6662781223702186,1.9,4.989999999999999,0.0608695652173913,L,-5
2025-04-26,PRFC North Valley 14B Copa,FC Elite Arizona 2014 Boys (ARCHIVED),0,6,0.6948051948051948,0.38961038961038946,1.0,0.6020934713585526,1.9,4.989999999999999,0.0608695652173913,L,-6
2025-04-12,PRFC North Valley 14B Copa,AZ Arsenal Pre-ECNL B14,1,8,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,1.9,4.989999999999999,0.0608695652173913,L,-7
2025-04-05,PRFC North Valley 14B Copa,PSG 14B Blue,1,11,0.7495046734122577,0.7999999999999997,0.6990093468245158,0.691535789305708,1.9,4.989999999999999,0.0608695652173913,L,-10
2025-03-16,PRFC North Valley 14B Copa,Real Arizona 2014,2,4,0.6608358948783071,0.7777365491651204,0.5439352405914939,0.595345839198447,1.9,4.989999999999999,0.0608695652173913,L,-2
2025-03-16,PRFC North Valley 14B Copa,2014 Boys Blue,4,1,0.3394475812246846,0.19811097992916166,0.48078418252020755,0.2666254979310678,1.9,4.989999999999999,0.0608695652173913,W,3
2025-03-16,PRFC North Valley 14B Copa,PRFC North Valley 14B Copa,2,3,0.14750889950661714,0.23376623376623365,0.061251565247000615,0.26053067790239604,1.9,4.989999999999999,0.0608695652173913,L,-1
2025-03-16,PRFC North Valley 14B Copa,PRFC North Valley 14B Copa,3,2,0.14750889950661714,0.23376623376623365,0.061251565247000615,0.26053067790239604,1.9,4.989999999999999,0.0608695652173913,W,1
2025-03-15,PRFC North Valley 14B Copa,State 48 FC Avondale 14 Black,2,3,0.38895952371257286,0.2562770562770562,0.5216419911480895,0.40358611927274507,1.9,4.989999999999999,0.026086956521739136,L,-1
2025-03-15,PRFC North Valley 14B Copa,14 Cityzens,4,3,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,1.9,4.989999999999999,0.026086956521739136,W,1
2025-03-15,PRFC North Valley 14B Copa,State 48 FC Avondale 14 White,2,3,0.2617581085186047,0.10068754774637124,0.4228286692908381,0.3398818469461397,1.9,4.989999999999999,0.026086956521739136,L,-1
2025-03-09,PRFC North Valley 14B Copa,PRFC West Valley 14B Predator,4,4,0.4192438326444976,0.5779220779220776,0.26056558736691754,0.4345631930019732,1.9,4.989999999999999,0.026086956521739136,T,0
2025-03-08,PRFC North Valley 14B Copa,2014 Rush Boys,2,4,0.53721570620638,0.5610389610389608,0.5133924513737993,0.382772876107767,1.9,4.989999999999999,0.026086956521739136,L,-2
2025-03-07,PRFC North Valley 14B Copa,14B Laroussi,5,2,0.18181818181818174,0.3636363636363635,0.0,0.23516517771957426,1.9,4.989999999999999,0.026086956521739136,W,3
2025-03-01,PRFC North Valley 14B Copa,NOS Santos 14 Boys White,3,5,0.29025631250582284,0.3922077922077921,0.18830483280385363,0.25199796526025303,1.9,4.989999999999999,0.026086956521739136,L,-2
2025-02-22,PRFC North Valley 14B Copa,Southeast 2014 Boys Green,0,9,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,1.9,4.989999999999999,0.026086956521739136,L,-9
2025-02-22,PRFC North Valley 14B Copa,Southeast 2014 Boys Green,0,9,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,1.9,4.989999999999999,0.026086956521739136,L,-9
2025-02-22,PRFC North Valley 14B Copa,14B Rueda,2,3,0.13253905224713133,0.07532467532467531,0.18975342916958737,0.2144624090472823,1.9,4.989999999999999,0.026086956521739136,L,-1
2025-02-15,PRFC North Valley 14B Copa,14B Laroussi,5,6,0.18181818181818174,0.3636363636363635,0.0,0.23516517771957426,1.9,4.989999999999999,0.026086956521739136,L,-1
2025-02-08,PRFC North Valley 14B Copa,Tuzos 2014 Nava,2,9,0.4038310629946483,0.727272727272727,0.08038939871656973,0.35309535248210316,1.9,4.989999999999999,0.026086956521739136,L,-7
2025-02-01,PRFC North Valley 14B Copa,AZEV B2014 (WHITE),1,6,0.7827648065556778,0.9740259740259737,0.5915036390853821,0.5630699754524565,1.9,4.989999999999999,0.026086956521739136,L,-5
2025-01-25,PRFC North Valley 14B Copa,SCUM East Valley 14B Ninjas,14,0,0.0,0.0,0.0,0.08857921876162374,1.9,4.989999999999999,0.026086956521739136,W,14
2025-01-11,PRFC North Valley 14B Copa,Excel Soccer Academy 14B Black,0,5,0.5485885952721281,0.5038961038961038,0.5932810866481523,0.5339957075559699,1.9,4.989999999999999,0.026086956521739136,L,-5
2025-10-04,PRFC North Valley 14B PreAcademy,CCV Stars 14 Boys North Pre-ECNL,1,1,0.4163380214119245,0.14430014430014426,0.6883758985237047,0.3932492507740056,2.2471428571428573,2.2328571428571427,0.0625,T,0
2025-09-20,PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,1,1,0.6037496465952007,0.39480519480519466,0.8126940983852068,0.6434205242548148,2.2471428571428573,2.2328571428571427,0.0625,T,0
2025-04-27,PRFC North Valley 14B PreAcademy,14B JDeutsch Pre-MLS Next,4,0,0.21923745348312737,0.08658008658008653,0.3518948203861682,0.3108210675842591,2.2471428571428573,2.2328571428571427,0.0625,W,4
2025-04-25,PRFC North Valley 14B PreAcademy,Playmaker Futbol Academy 14B Black,1,11,0.7144071606973512,0.7094260578131543,0.7193882635815483,0.7037502585556059,2.2471428571428573,2.2328571428571427,0.0625,L,-10
2025-04-13,PRFC North Valley 14B PreAcademy,14B Velasco,4,2,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.2471428571428573,2.2328571428571427,0.0625,W,2
2025-04-13,PRFC North Valley 14B PreAcademy,14B JDeutsch Pre-MLS Next,4,2,0.21923745348312737,0.08658008658008653,0.3518948203861682,0.3108210675842591,2.2471428571428573,2.2328571428571427,0.0625,W,2
2025-04-11,PRFC North Valley 14B PreAcademy,PRFC North Valley 14B PreAcademy,1,6,0.4417131491961576,0.3239332096474953,0.55949308874482,0.5079273973160503,2.2471428571428573,2.2328571428571427,0.0625,L,-5
2025-04-11,PRFC North Valley 14B PreAcademy,PRFC North Valley 14B PreAcademy,6,1,0.4417131491961576,0.3239332096474953,0.55949308874482,0.5079273973160503,2.2471428571428573,2.2328571428571427,0.0625,W,5
2025-03-22,PRFC North Valley 14B PreAcademy,14B Antunez Pre-MLS Next,0,3,0.23311935902779068,0.12727272727272723,0.3389659907828541,0.380115809488794,2.2471428571428573,2.2328571428571427,0.0625,L,-3
2025-03-21,PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,0,0,0.6037496465952007,0.39480519480519466,0.8126940983852068,0.6434205242548148,2.2471428571428573,2.2328571428571427,0.0625,T,0
2025-03-21,PRFC North Valley 14B PreAcademy,Legends FC AZ 14B Black,0,0,0.7920646543418143,0.7048701298701295,0.879259178813499,0.7613507924954501,2.2471428571428573,2.2328571428571427,0.02678571428571429,T,0
2025-03-02,PRFC North Valley 14B PreAcademy,AZ Arsenal Pre-ECNL B14,4,0,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,4
2025-03-01,PRFC North Valley 14B PreAcademy,14B Velasco,1,1,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.2471428571428573,2.2328571428571427,0.02678571428571429,T,0
2025-03-01,PRFC North Valley 14B PreAcademy,14B JDeutsch Pre-MLS Next,1,1,0.21923745348312737,0.08658008658008653,0.3518948203861682,0.3108210675842591,2.2471428571428573,2.2328571428571427,0.02678571428571429,T,0
2025-02-09,PRFC North Valley 14B PreAcademy,Excel Soccer Academy 14B Red,2,1,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,1
2025-02-09,PRFC North Valley 14B PreAcademy,Excel Soccer Academy 14B Red,2,1,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,1
2025-02-08,PRFC North Valley 14B PreAcademy,Tuzos Royals 2014,3,2,0.36291258405720445,0.11168831168831168,0.6141368564260972,0.4934032261758452,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,1
2025-02-08,PRFC North Valley 14B PreAcademy,Excel Soccer Academy 14B Red,4,2,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,2
2025-02-08,PRFC North Valley 14B PreAcademy,Excel Soccer Academy 14B Red,4,2,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,2
2025-02-07,PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,1,0,0.6037496465952007,0.39480519480519466,0.8126940983852068,0.6434205242548148,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,1
2025-02-07,PRFC North Valley 14B PreAcademy,Legends FC AZ 14B Black,1,0,0.7920646543418143,0.7048701298701295,0.879259178813499,0.7613507924954501,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,1
2025-02-02,PRFC North Valley 14B PreAcademy,CCV Stars 14 Boys West Pre-ECNL,6,0,0.7793117420494535,0.6818181818181815,0.8768053022807254,0.49073468850250557,2.2471428571428573,2.2328571428571427,0.02678571428571429,W,6
2025-02-01,PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,2,3,0.6037496465952007,0.39480519480519466,0.8126940983852068,0.6434205242548148,2.2471428571428573,2.2328571428571427,0.02678571428571429,L,-1
2025-02-01,PRFC North Valley 14B PreAcademy,Legends FC AZ 14B Black,2,3,0.7920646543418143,0.7048701298701295,0.879259178813499,0.7613507924954501,2.2471428571428573,2.2328571428571427,0.02678571428571429,L,-1
2025-09-27,PRFC North Valley 14B Predator,14B Velasco,0,3,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.255,3.2399999999999998,0.05384615384615383,L,-3
2025-09-20,PRFC North Valley 14B Predator,CCV Stars 14 Boys North Orange,1,5,0.3036474888586127,0.12467532467532462,0.48261965304190074,0.4299620549795636,2.255,3.2399999999999998,0.05384615384615383,L,-4
2025-09-13,PRFC North Valley 14B Predator,Madison FC 14 Blue Boys,2,1,0.40103089712151707,0.42077922077922064,0.38128257346381345,0.45500149778500004,2.255,3.2399999999999998,0.05384615384615383,W,1
2025-09-07,PRFC North Valley 14B Predator,FSC United 14 Boys,7,4,0.011688311688311694,0.023376623376623388,0.0,0.11836450164120982,2.255,3.2399999999999998,0.05384615384615383,W,3
2025-09-07,PRFC North Valley 14B Predator,CCV Stars 14 Boys North Navy,5,2,0.40503571474387245,0.48571428571428554,0.32435714377345937,0.3341994817894203,2.255,3.2399999999999998,0.05384615384615383,W,3
2025-09-06,PRFC North Valley 14B Predator,2014B West,2,4,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.255,3.2399999999999998,0.05384615384615383,L,-2
2025-09-06,PRFC North Valley 14B Predator,14B GSA,0,1,0.4972876857649803,0.480890538033395,0.5136848334965656,0.5562320408567263,2.255,3.2399999999999998,0.05384615384615383,L,-1
2025-09-06,PRFC North Valley 14B Predator,Kingman SC B14 McGill,1,2,0.47034620506267255,0.39999999999999986,0.5406924101253452,0.3444362981181387,2.255,3.2399999999999998,0.05384615384615383,L,-1
2025-08-31,PRFC North Valley 14B Predator,FC Arizona 14B Black GFC Suenaga U12,3,10,0.6361814645950116,1.0,0.27236292919002314,0.476636998862598,2.255,3.2399999999999998,0.05384615384615383,L,-7
2025-08-31,PRFC North Valley 14B Predator,2014B West,5,1,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.255,3.2399999999999998,0.05384615384615383,W,4
2025-08-30,PRFC North Valley 14B Predator,Playmaker Futbol Academy 14B Gold,4,1,0.33351923031210495,0.3818181818181817,0.2852202788060281,0.40154434876849154,2.255,3.2399999999999998,0.023076923076923075,W,3
2025-08-29,PRFC North Valley 14B Predator,Phoenix United 2014 Premier,1,6,0.8722513790342492,0.7501770956316407,0.9943256624368577,0.802425490790638,2.255,3.2399999999999998,0.023076923076923075,L,-5
2025-04-26,PRFC North Valley 14B Predator,PRFC Scottsdale 14B Predator,2,4,0.4419013394677058,0.42824675324675304,0.45555592568865855,0.4302670442647073,2.255,3.2399999999999998,0.023076923076923075,L,-2
2025-04-13,PRFC North Valley 14B Predator,Dynamos SC 14B Gold,2,2,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,2.255,3.2399999999999998,0.023076923076923075,T,0
2025-04-12,PRFC North Valley 14B Predator,14B Engilman,3,3,0.4394162211874477,0.48571428571428554,0.39311815666060984,0.4395148316084503,2.255,3.2399999999999998,0.023076923076923075,T,0
2025-03-16,PRFC North Valley 14B Predator,Tuzos Halcones 2014,4,1,0.2929104375029591,0.44055944055944046,0.14526143444647766,0.4118881772979951,2.255,3.2399999999999998,0.023076923076923075,W,3
2025-03-09,PRFC North Valley 14B Predator,14B Moyer,0,1,0.547473382660135,0.36363636363636337,0.7313104016839066,0.5143130988808237,2.255,3.2399999999999998,0.023076923076923075,L,-1
2025-03-01,PRFC North Valley 14B Predator,Phoenix Premier FC 14B Black,2,2,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,2.255,3.2399999999999998,0.023076923076923075,T,0
2025-03-01,PRFC North Valley 14B Predator,Madison FC 14 Gold Boys,2,5,0.692223399306951,0.7020527859237534,0.6823940126901485,0.6132219435795043,2.255,3.2399999999999998,0.023076923076923075,L,-3
2025-02-23,PRFC North Valley 14B Predator,Southeast 2014 Boys Green,0,1,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,2.255,3.2399999999999998,0.023076923076923075,L,-1
2025-02-23,PRFC North Valley 14B Predator,Southeast 2014 Boys Green,0,1,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,2.255,3.2399999999999998,0.023076923076923075,L,-1
2025-01-26,PRFC North Valley 14B Predator,AZSC 14B Perez,0,4,0.6184923359910798,0.6045454545454543,0.6324392174367053,0.6836608154293201,2.255,3.2399999999999998,0.023076923076923075,L,-4
2025-01-26,PRFC North Valley 14B Predator,Southeast 2014 Boys Black,1,7,0.8165380920976726,0.7506493506493505,0.8824268335459947,0.7200520641485995,2.255,3.2399999999999998,0.023076923076923075,L,-6
2025-01-25,PRFC North Valley 14B Predator,AZ Arsenal Pre-ECNL B14,1,2,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,2.255,3.2399999999999998,0.023076923076923075,L,-1
2025-01-24,PRFC North Valley 14B Predator,PRFC Desert Foothills 14B Pre-Academy,2,3,0.43179269907769086,0.39999999999999986,0.46358539815538186,0.5430453739908772,2.255,3.2399999999999998,0.023076923076923075,L,-1
2025-01-12,PRFC North Valley 14B Predator,Northwest 2014 Boys,1,1,0.17702814842417225,0.06201298701298699,0.29204330983535753,0.29065078574183423,2.255,3.2399999999999998,0.023076923076923075,T,0
2025-01-12,PRFC North Valley 14B Predator,Northwest 2014 Boys,1,1,0.17702814842417225,0.06201298701298699,0.29204330983535753,0.29065078574183423,2.255,3.2399999999999998,0.023076923076923075,T,0
2025-01-11,PRFC North Valley 14B Predator,West Valley 2014 Boys Martinez Pre-Elite64,1,7,0.5777213241504823,0.4675324675324673,0.6879101807684972,0.5987625443779514,2.255,3.2399999999999998,0.023076923076923075,L,-6
2025-01-10,PRFC North Valley 14B Predator,CCV Stars 14 Boys North Orange,1,5,0.3036474888586127,0.12467532467532462,0.48261965304190074,0.4299620549795636,2.255,3.2399999999999998,0.023076923076923075,L,-4
2025-01-10,PRFC North Valley 14B Predator,14 Boys Navy,1,5,0.13543806907586342,0.0779220779220779,0.19295406022964892,0.2395980836309912,2.255,3.2399999999999998,0.023076923076923075,L,-4
2025-08-31,PRFC Scottsdale 14B Copa,Phoenix Valley Soccer Club boys 2014,1,3,0.2252175394978314,0.20259740259740247,0.24783767639826038,0.32191151109809113,2.1775,3.96,0.07446808510638296,L,-2
2025-08-30,PRFC Scottsdale 14B Copa,14 Cityzens,5,0,0.32834945500050644,0.2808905380333951,0.3758083719676178,0.362495059719533,2.1775,3.96,0.07446808510638296,W,5
2025-08-29,PRFC Scottsdale 14B Copa,AZ Inferno 14 Boys Blue,7,2,0.22862482213754376,0.25974025974025966,0.19750938453482783,0.12860146245236836,2.1775,3.96,0.07446808510638296,W,5
2025-04-26,PRFC Scottsdale 14B Copa,CCV Stars 14 Boys North Navy,1,5,0.40503571474387245,0.48571428571428554,0.32435714377345937,0.3341994817894203,2.1775,3.96,0.07446808510638296,L,-4
2025-04-19,PRFC Scottsdale 14B Copa,14B Midhaan,1,3,0.29540729801062104,0.357142857142857,0.2336717388783851,0.16616660513097434,2.1775,3.96,0.07446808510638296,L,-2
2025-04-15,PRFC Scottsdale 14B Copa,NOS Santos 14 Boys Blue,1,2,0.42430509606734557,0.5201298701298699,0.3284803220048213,0.4173671344543616,2.1775,3.96,0.07446808510638296,L,-1
2025-04-13,PRFC Scottsdale 14B Copa,Phoenix Premier FC 14B Black,1,11,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,2.1775,3.96,0.07446808510638296,L,-10
2025-04-12,PRFC Scottsdale 14B Copa,AZSC 2014B Pre-NL Premier 2,1,2,0.6935064935064934,0.3870129870129869,1.0,0.563407107011568,2.1775,3.96,0.07446808510638296,L,-1
2025-03-30,PRFC Scottsdale 14B Copa,14B Geoff,2,1,0.12629339935238867,0.15064935064935062,0.10193744805542673,0.13209681014694355,2.1775,3.96,0.07446808510638296,W,1
2025-03-29,PRFC Scottsdale 14B Copa,14B Hinds,5,5,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,2.1775,3.96,0.07446808510638296,T,0
2025-03-29,PRFC Scottsdale 14B Copa,14B Hermanson AL,2,4,0.31339199003043383,0.21904761904761896,0.4077363610132487,0.3716055674901583,2.1775,3.96,0.031914893617021274,L,-2
2025-03-02,PRFC Scottsdale 14B Copa,AZSC 2014B Pre-NL Premier 2,2,6,0.6935064935064934,0.3870129870129869,1.0,0.563407107011568,2.1775,3.96,0.031914893617021274,L,-4
2025-02-22,PRFC Scottsdale 14B Copa,Amore 2014 Boys,4,5,0.38335312782797804,0.47012987012986995,0.2965763855260861,0.38072237880835436,2.1775,3.96,0.031914893617021274,L,-1
2025-02-15,PRFC Scottsdale 14B Copa,Phoenix Valley Soccer Club boys 2014,2,3,0.2252175394978314,0.20259740259740247,0.24783767639826038,0.32191151109809113,2.1775,3.96,0.031914893617021274,L,-1
2025-02-15,PRFC Scottsdale 14B Copa,Select 14B,1,2,0.34927929915172196,0.4415584415584413,0.25700015674500265,0.35196037351038295,2.1775,3.96,0.031914893617021274,L,-1
2025-01-25,PRFC Scottsdale 14B Copa,2014 Boys Blue,0,3,0.3394475812246846,0.19811097992916166,0.48078418252020755,0.2666254979310678,2.1775,3.96,0.031914893617021274,L,-3
2025-01-18,PRFC Scottsdale 14B Copa,Tuzos Academy Mesa 2014,0,11,0.3920156774960527,0.4470588235294116,0.33697253146269374,0.4442133099580096,2.1775,3.96,0.031914893617021274,L,-11
2025-01-11,PRFC Scottsdale 14B Copa,La Academia 14B,3,9,0.5139215071288319,0.8946608946608944,0.1331821195967694,0.3528117176859002,2.1775,3.96,0.031914893617021274,L,-6
2025-10-05,PRFC Scottsdale 14B Pre-Academy,CDO 14B Premier,2,1,0.44863540751381253,0.41753246753246737,0.4797383474951577,0.5144581291254475,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,1
2025-09-28,PRFC Scottsdale 14B Pre-Academy,Pima Surf 2014 B Blue,3,1,0.4263063087486112,0.34935064935064913,0.5032619681465733,0.4437796961722885,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,2
2025-09-28,PRFC Scottsdale 14B Pre-Academy,Pima Surf 2014 B Blue,3,1,0.4263063087486112,0.34935064935064913,0.5032619681465733,0.4437796961722885,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,2
2025-09-21,PRFC Scottsdale 14B Pre-Academy,CDO 14B Premier,4,0,0.44863540751381253,0.41753246753246737,0.4797383474951577,0.5144581291254475,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,4
2025-09-20,PRFC Scottsdale 14B Pre-Academy,Tuzos Halcones 2014,10,0,0.2929104375029591,0.44055944055944046,0.14526143444647766,0.4118881772979951,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,10
2025-08-31,PRFC Scottsdale 14B Pre-Academy,AZ Arsenal Pre-ECNL B14,0,8,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,3.8552631578947367,1.4042105263157894,0.05511811023622046,L,-8
2025-08-31,PRFC Scottsdale 14B Pre-Academy,Playmaker Futbol Academy PRE-ECNL B14,1,2,0.39329356521279996,0.3428571428571427,0.4437299875684572,0.44255797613899456,3.8552631578947367,1.4042105263157894,0.05511811023622046,L,-1
2025-08-30,PRFC Scottsdale 14B Pre-Academy,14B GSA,0,1,0.4972876857649803,0.480890538033395,0.5136848334965656,0.5562320408567263,3.8552631578947367,1.4042105263157894,0.05511811023622046,L,-1
2025-05-04,PRFC Scottsdale 14B Pre-Academy,Playmaker Futbol Academy 14B Gold,6,1,0.33351923031210495,0.3818181818181817,0.2852202788060281,0.40154434876849154,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,5
2025-05-04,PRFC Scottsdale 14B Pre-Academy,Playmaker Futbol Academy 14B Black,6,1,0.7144071606973512,0.7094260578131543,0.7193882635815483,0.7037502585556059,3.8552631578947367,1.4042105263157894,0.05511811023622046,W,5
2025-05-03,PRFC Scottsdale 14B Pre-Academy,Phoenix Premier FC 14B Black,2,0,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,2
2025-04-27,PRFC Scottsdale 14B Pre-Academy,CCV Stars 14 Boys South Pre-ECNL,3,0,0.4881986054916424,0.35361781076066773,0.6227794002226171,0.5127997109154778,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,3
2025-04-26,PRFC Scottsdale 14B Pre-Academy,Phoenix Valley Soccer Club boys 2014,11,2,0.2252175394978314,0.20259740259740247,0.24783767639826038,0.32191151109809113,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,9
2025-04-18,PRFC Scottsdale 14B Pre-Academy,West Valley 2014 Boys Martinez Pre-Elite64,7,0,0.5777213241504823,0.4675324675324673,0.6879101807684972,0.5987625443779514,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,7
2025-04-13,PRFC Scottsdale 14B Pre-Academy,14B Moyer,2,0,0.547473382660135,0.36363636363636337,0.7313104016839066,0.5143130988808237,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,2
2025-04-12,PRFC Scottsdale 14B Pre-Academy,14 Boys Navy,4,0,0.13543806907586342,0.0779220779220779,0.19295406022964892,0.2395980836309912,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,4
2025-04-12,PRFC Scottsdale 14B Pre-Academy,CCV Stars 14 Boys North Orange,4,0,0.3036474888586127,0.12467532467532462,0.48261965304190074,0.4299620549795636,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,4
2025-03-29,PRFC Scottsdale 14B Pre-Academy,Legends FC AZ 14B Black,8,1,0.7920646543418143,0.7048701298701295,0.879259178813499,0.7613507924954501,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,7
2025-03-01,PRFC Scottsdale 14B Pre-Academy,14 Boys Navy,7,0,0.13543806907586342,0.0779220779220779,0.19295406022964892,0.2395980836309912,3.8552631578947367,1.4042105263157894,0.023622047244094488,W,7
