Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength
Excel Soccer Academy 14 Red,2025-02-08,PRFC North Valley 14B PreAcademy,2,4,-2,-1.0,-1.0,neutral,0.219
Excel Soccer Academy 14 Red,2025-02-07,Southeast 2014 Boys Blue,7,1,6,3.0,3.0,good,0.258
Excel Soccer Academy 14 Red,2025-02-02,CCV Stars 14 Boys South Pre-ECNL,5,1,4,2.0,2.0,good,0.21
Excel Soccer Academy 14 Red,2024-12-07,14 Pre-MLSN #2,3,3,0,0.0,0.0,neutral,0.268
Excel Soccer Academy 14 Red,2024-10-26,14 Pre-MLSN #1,4,3,1,0.5,0.5,neutral,0.296
Excel Soccer Academy 14 Red,2024-10-20,14B Negrete Pre MLS Next,5,2,3,1.5,1.5,good,0.229
Excel Soccer Academy 14 Red,2024-10-19,AZ Arsenal Pre-ECNL B14,1,4,-3,-1.5,-1.5,weak,0.293
Excel Soccer Academy 14 Red,2024-10-12,14B GSA,3,0,3,1.5,1.5,good,0.309
Excel Soccer Academy 14 Red,2024-10-12,Playmaker Futbol Academy 14B Black,2,0,2,1.0,1.0,neutral,0.204
Excel Soccer Academy 14 Red,2024-10-11,PSG 14B Blue,5,0,5,2.5,2.5,good,0.315
Excel Soccer Academy 14 Red,2024-10-06,14B JDeutsch Pre-MLS Next,1,2,-1,-0.5,-0.5,neutral,0.241
Excel Soccer Academy 14 Red,2024-10-05,Dynamos SC 14B SC,2,2,0,0.0,0.0,neutral,0.297
Excel Soccer Academy 14 Red,2024-09-29,14B Rayados Blue AL,6,2,4,2.0,2.0,good,0.173
Excel Soccer Academy 14 Red,2024-09-28,PRFC North Valley 14B PreAcademy,5,3,2,1.0,1.0,neutral,0.219
Excel Soccer Academy 14 Red,2024-09-22,CCV Stars 14 Boys West Pre-ECNL,7,2,5,2.5,2.5,good,0.194
Excel Soccer Academy 14 Red,2024-09-21,Playmaker Futbol Academy PRE-ECNL B14,10,2,8,4.0,4.0,good,0.207
Excel Soccer Academy 14 Red,2024-04-20,2014 Boys Yellow,3,4,-1,-0.5,-0.5,neutral,0.227
Excel Soccer Academy 14 Red,2024-04-19,Tuzos Royals 2014,2,2,0,0.0,0.0,neutral,0.243
Excel Soccer Academy 14B Black,2025-10-04,State 48 FC Avondale 14 Black,3,0,3,1.5,1.5,good,0.189
Excel Soccer Academy 14B Black,2025-09-20,AZEV B2014 (WHITE),4,0,4,2.0,2.0,good,0.262
Excel Soccer Academy 14B Black,2025-09-13,East Valley NSFC 14 Boys Tiggs,6,2,4,2.0,2.0,good,0.085
Excel Soccer Academy 14B Black,2025-09-07,14 Cityzens,6,1,5,2.5,2.5,good,0.192
Excel Soccer Academy 14B Black,2025-09-06,Madison FC 14 Blue Boys,0,2,-2,-1.0,-1.0,neutral,0.226
Excel Soccer Academy 14B Black,2025-09-06,Playmaker Futbol Academy 14B Black,3,3,0,0.0,0.0,neutral,0.204
Excel Soccer Academy 14B Black,2025-03-22,Phoenix United 2015 Academy,3,3,0,0.0,0.0,neutral,0.279
Excel Soccer Academy 14B Black,2025-03-22,2014 Boys Yellow,1,6,-5,-2.5,-2.5,weak,0.227
Excel Soccer Academy 14B Black,2025-03-01,AZEV B2014 (WHITE),1,3,-2,-1.0,-1.0,neutral,0.262
Excel Soccer Academy 14B Black,2025-02-08,PSG 14B Blue,0,3,-3,-1.5,-1.5,weak,0.315
Excel Soccer Academy 14B Black,2025-01-25,Tuzos 2014 Nava,6,1,5,2.5,2.5,good,0.197
Excel Soccer Academy 14B Black,2025-01-19,Real Arizona 2014,2,6,-4,-2.0,-2.0,weak,0.322
Excel Soccer Academy 14B Black,2025-01-17,2014 Boys Yellow,1,0,1,0.5,0.5,neutral,0.227
Excel Soccer Academy 14B Black,2025-01-11,PRFC North Valley 14B Copa,5,0,5,2.5,2.5,good,0.113
Excel Soccer Academy 14B Black,2024-11-09,Synergy FC 14 B,9,1,8,4.0,4.0,good,0.134
Excel Soccer Academy 14B Black,2024-10-19,PRFC West Valley 14B Predator,5,2,3,1.5,1.5,good,0.214
Excel Soccer Academy 14B Black,2024-10-05,CCV STARS 14 Boys White PEO,5,2,3,1.5,1.5,good,0.207
Excel Soccer Academy 14B Black,2024-09-28,FSC United 14 Boys,8,2,6,3.0,3.0,good,0.122
Excel Soccer Academy 14B Black,2024-09-14,PSG 14B Blue,2,2,0,0.0,0.0,neutral,0.315
Excel Soccer Academy 14B Black,2024-09-08,CCV STARS 14 Boys White PEO,6,5,1,0.5,0.5,neutral,0.207
Excel Soccer Academy 14B Black,2024-09-07,Madison FC 14 Blue Boys,2,2,0,0.0,0.0,neutral,0.226
Excel Soccer Academy 14B Red,2025-10-05,14B Antunez Pre-MLS Next,5,3,2,1.0,1.0,neutral,0.178
Excel Soccer Academy 14B Red,2025-10-04,Southeast 2014 Boys Blue,2,1,1,0.5,0.5,neutral,0.258
Excel Soccer Academy 14B Red,2025-09-28,Southeast 2015 Boys Red,1,2,-1,-0.5,-0.5,neutral,0.421
Excel Soccer Academy 14B Red,2025-09-27,14B GSA,2,7,-5,-2.5,-2.5,weak,0.309
Excel Soccer Academy 14B Red,2025-09-27,Southeast 2014 Boys Red,5,1,4,2.0,2.0,good,0.231
Excel Soccer Academy 14B Red,2025-09-21,Tuzos Royals 2014,3,0,3,1.5,1.5,good,0.243
Excel Soccer Academy 14B Red,2025-09-20,Southeast 2014 Boys Red,4,1,3,1.5,1.5,good,0.231
Excel Soccer Academy 14B Red,2025-05-04,Legends FC AZ 14B FC,2,3,-1,-0.5,-0.5,neutral,0.301
Excel Soccer Academy 14B Red,2025-05-03,14B GSA,5,2,3,1.5,1.5,good,0.309
Excel Soccer Academy 14B Red,2025-04-27,Legends FC AZ 14B FC,1,3,-2,-1.0,-1.0,neutral,0.301
Excel Soccer Academy 14B Red,2025-04-26,CCV STARS 14 Boys Orange PEO,3,0,3,1.5,1.5,good,0.2
Excel Soccer Academy 14B Red,2025-04-13,14 ECNL #1,2,1,1,0.5,0.5,neutral,0.343
Excel Soccer Academy 14B Red,2025-03-30,Phoenix United 2015 Elite,2,1,1,0.5,0.5,neutral,0.182
Excel Soccer Academy 14B Red,2025-03-30,2014B West,0,3,-3,-1.5,-1.5,weak,0.31
Excel Soccer Academy 14B Red,2025-03-29,2014B West,0,3,-3,-1.5,-1.5,weak,0.31
Excel Soccer Academy 14B Red,2025-03-29,Tuzos Royals 2014,3,1,2,1.0,1.0,neutral,0.243
Excel Soccer Academy 14B Red,2025-03-21,2014B West,3,0,3,1.5,1.5,good,0.31
Excel Soccer Academy 14B Red,2025-03-01,14B JCFresquez Pre-MLS Next,2,1,1,0.5,0.5,neutral,0.198
Excel Soccer Academy 14B Red,2025-02-23,Tuzos Royals 2014,2,0,2,1.0,1.0,neutral,0.243
Excel Soccer Academy 14B Red,2025-02-23,Phoenix Premier FC 14B CG,4,0,4,2.0,2.0,good,0.345
Excel Soccer Academy 14B Red,2025-02-22,Playmaker Futbol Academy 14B Gold,2,0,2,1.0,1.0,neutral,0.165
Excel Soccer Academy 14B Red,2025-02-22,Tuzos Royals 2014,1,1,0,0.0,0.0,neutral,0.243
Excel Soccer Academy 14B Red,2025-02-09,PRFC North Valley 14B PreAcademy,1,2,-1,-0.5,-0.5,neutral,0.219
Excel Soccer Academy 14B Red,2025-02-08,PRFC North Valley 14B PreAcademy,2,4,-2,-1.0,-1.0,neutral,0.219
Excel Soccer Academy 14B Red,2025-02-08,Next Level Soccer Southeast 2014 Boys Red,4,1,3,1.5,1.5,good,0.235
Excel Soccer Academy 14B Red,2025-02-07,Next Level Soccer Southeast 2014 Boys Blue,7,1,6,3.0,3.0,good,0.26
Excel Soccer Academy 14B Red,2025-02-02,CCV STARS 14 Boys Orange LAV,5,1,4,2.0,2.0,good,0.207
Excel Soccer Academy 14B Red,2024-12-07,14 ECNL #2,3,3,0,0.0,0.0,neutral,0.303
Excel Soccer Academy 14B Red,2024-10-26,14 ECNL #1,4,3,1,0.5,0.5,neutral,0.343
Excel Soccer Academy 14B Red,2024-10-20,14B Flores,5,2,3,1.5,1.5,good,0.211
Excel Soccer Academy 14B Red,2024-10-19,AZ Arsenal Pre-ECNL B14,1,4,-3,-1.5,-1.5,weak,0.293
Excel Soccer Academy 14B Red,2024-10-12,14B GSA,3,0,3,1.5,1.5,good,0.309
Excel Soccer Academy 14B Red,2024-10-12,Playmaker Futbol Academy 14B Gold,2,0,2,1.0,1.0,neutral,0.165
Excel Soccer Academy 14B Red,2024-10-11,PSG 14B Blue,5,0,5,2.5,2.5,good,0.315
Excel Soccer Academy 14B Red,2024-10-06,14B Velasco Pre-MLS Next,1,2,-1,-0.5,-0.5,neutral,0.317
Excel Soccer Academy 14B Red,2024-10-05,Legends FC AZ 14B FC,2,2,0,0.0,0.0,neutral,0.301
Excel Soccer Academy 14B Red,2024-09-28,PRFC North Valley 14B PreAcademy,5,3,2,1.0,1.0,neutral,0.219
Excel Soccer Academy 14B Red,2024-09-21,Playmaker Futbol Academy 14B Black,10,2,8,4.0,4.0,good,0.204
Excel Soccer Academy 14B Red,2024-04-20,2014 Boys Yellow,3,4,-1,-0.5,-0.5,neutral,0.227
Excel Soccer Academy 14B Red,2024-04-19,Tuzos Royals 2014,2,2,0,0.0,0.0,neutral,0.243
FC ARIZONA 13 GFC CUEVAS,2025-04-27,PRFC North Valley 14B PreAcademy,8,0,8,4.0,4.0,good,0.219
FC ARIZONA 13 GFC CUEVAS,2025-04-26,14B JDeutsch Pre-MLS Next,3,2,1,0.5,0.5,neutral,0.241
FC ARIZONA 13 GFC CUEVAS,2024-10-13,Southeast 2014 Boys Black,1,2,-1,-0.5,-0.5,neutral,0.304
FC ARIZONA PRE ECNL RL B14,2025-09-28,PSG 14B Blue,6,3,3,1.5,1.5,good,0.315
FC ARIZONA PRE ECNL RL B14,2025-09-28,CCV Stars 14 Boys North Orange,5,1,4,2.0,2.0,good,0.205
FC ARIZONA PRE ECNL RL B14,2025-09-27,Phoenix United 2014 Premier,1,0,1,0.5,0.5,neutral,0.248
FC ARIZONA PRE ECNL RL B14,2025-09-26,FC Elite Arizona 2014 Boys - Urbina,0,0,0,0.0,0.0,neutral,0.181
FC Arizona 14B Black GFC Suenaga U12,2025-10-04,AZ Arsenal 14 Boys Teal SC,2,2,0,0.0,0.0,neutral,0.21
FC Arizona 14B Black GFC Suenaga U12,2025-09-06,14B Moyer,2,3,-1,-0.5,-0.5,neutral,0.197
FC Arizona 14B Black GFC Suenaga U12,2025-08-31,PRFC North Valley 14B Predator,10,3,7,3.5,3.5,good,0.187
FC Arizona 14B Black GFC Suenaga U12,2025-08-30,Phoenix United 2014 Premier,3,6,-3,-1.5,-1.5,weak,0.248
FC Arizona 14B Black GFC Suenaga U12,2025-08-29,Playmaker Futbol Academy 14B Gold,11,3,8,4.0,4.0,good,0.165
FC Arizona 14B Black GFC Suenaga U12,2025-04-12,Tuzos USA 2013,1,1,0,0.0,0.0,neutral,0.27
FC Arizona 14B Black GFC Suenaga U12,2024-11-10,Amore 2013 Boys,5,0,5,2.5,2.5,good,0.114
FC Arizona 14B Black GFC Suenaga U12,2024-10-19,AZ Arsenal 14 Boys Teal 2 PJ,10,0,10,5.0,5.0,good,0.145
FC Arizona 14B Black GFC Suenaga U12,2024-10-13,Sun Warriors 13/14 Boys,1,3,-2,-1.0,-1.0,neutral,0.208
FC Deportivo AZ 2014B (Gallegos),2025-10-04,Rebels FC 2014,2,6,-4,-2.0,-2.0,weak,0.561
FC Deportivo AZ 2014B (Gallegos),2025-09-20,CCV Stars 14 Boys West Orange,4,0,4,2.0,2.0,good,0.189
FC Deportivo AZ 2014B (Gallegos),2025-09-13,Rey Del Castillo FC 2014/15,3,0,3,1.5,1.5,good,0.092
FC Deportivo AZ 2014B (Gallegos),2025-05-25,AZSC 15B White,5,2,3,1.5,1.5,good,0.236
FC Deportivo AZ 2014B (Gallegos),2025-05-24,State 48 FC Avondale 14 Black,7,0,7,3.5,3.5,good,0.189
FC Deportivo AZ 2014B (Gallegos),2025-05-24,State 48 FC 14 White,7,0,7,3.5,3.5,good,0.178
FC Deportivo AZ 2014B (Gallegos),2025-05-24,14 Pre-MLSN #1,3,5,-2,-1.0,-1.0,neutral,0.296
FC Deportivo AZ 2014B (Gallegos),2025-05-24,14 ECNL #1,3,5,-2,-1.0,-1.0,neutral,0.343
FC Deportivo AZ 2014B (Gallegos),2025-04-27,West Valley 2014 Boys Martinez Pre-Elite64,1,4,-3,-1.5,-1.5,weak,0.272
FC Deportivo AZ 2014B (Gallegos),2025-04-27,XOLOS ARIZONA 2014B,3,3,0,0.0,0.0,neutral,0.257
FC Deportivo AZ 2014B (Gallegos),2025-04-27,SFC XOLOS ARIZONA 2014,3,3,0,0.0,0.0,neutral,0.286
FC Deportivo AZ 2014B (Gallegos),2025-04-26,Next Level Soccer Northwest 2015 Boys Red,8,5,3,1.5,1.5,good,0.209
FC Deportivo AZ 2014B (Gallegos),2025-04-26,Phoenix United 2015 Academy,5,0,5,2.5,2.5,good,0.279
FC Deportivo AZ 2014B (Gallegos),2025-04-06,CCV Stars 14 Boys West Orange,8,3,5,2.5,2.5,good,0.189
FC Deportivo AZ 2014B (Gallegos),2025-04-06,FC Elite Arizona 2014 Boys (ARCHIVED),3,2,1,0.5,0.5,neutral,0.321
FC Deportivo AZ 2014B (Gallegos),2025-04-05,FC Elite Arizona 2014 Boys (ARCHIVED),4,3,1,0.5,0.5,neutral,0.321
FC Deportivo AZ 2014B (Gallegos),2025-04-05,Amore 2014 Boys,9,3,6,3.0,3.0,good,0.212
FC Deportivo AZ 2014B (Gallegos),2024-12-08,PRFC Southeast Valley 14B Predator-Central,7,4,3,1.5,1.5,good,0.168
FC Deportivo AZ 2014B (Gallegos),2024-12-07,Tuzos Halcones 2014,3,4,-1,-0.5,-0.5,neutral,0.204
FC Deportivo AZ 2014B (Gallegos),2024-12-07,CCV Stars 14 Boys North Orange,5,5,0,0.0,0.0,neutral,0.205
FC Deportivo AZ 2014B (Gallegos),2024-12-07,CCV STARS 14 Boys Navy PEO,5,5,0,0.0,0.0,neutral,0.214
FC Deportivo AZ 2014B (Gallegos),2024-11-10,Madison FC 14 Blue Boys,6,3,3,1.5,1.5,good,0.226
FC Deportivo AZ 2014B (Gallegos),2024-11-10,AZEV B2014 (WHITE),2,2,0,0.0,0.0,neutral,0.262
FC Deportivo AZ 2014B (Gallegos),2024-11-09,PRFC West Valley 14B Predator,4,0,4,2.0,2.0,good,0.214
FC Elite Arizona 2014 Boys (ARCHIVED),2025-06-01,CITY SC SW B14 Premier MUR,3,5,-2,-1.0,-1.0,neutral,0.238
FC Elite Arizona 2014 Boys (ARCHIVED),2025-05-31,SWSC B2014 GOLD,6,0,6,3.0,3.0,good,0.034
FC Elite Arizona 2014 Boys (ARCHIVED),2025-05-31,Temecula FC 2014 quails,7,8,-1,-0.5,-0.5,neutral,0.357
FC Elite Arizona 2014 Boys (ARCHIVED),2025-04-27,State 48 FC 14 White,1,2,-1,-0.5,-0.5,neutral,0.178
FC Elite Arizona 2014 Boys (ARCHIVED),2025-04-26,PRFC North Valley 14B Copa,6,0,6,3.0,3.0,good,0.113
FC Elite Arizona 2014 Boys (ARCHIVED),2025-04-26,Madison FC 2015 Boys Gold,3,1,2,1.0,1.0,neutral,0.158
FC Elite Arizona 2014 Boys (ARCHIVED),2025-04-06,FC Deportivo AZ 2014B (Gallegos),2,3,-1,-0.5,-0.5,neutral,0.29
FC Elite Arizona 2014 Boys (ARCHIVED),2025-04-05,Amore 2014 Boys,4,1,3,1.5,1.5,good,0.212
FC Elite Arizona 2014 Boys (ARCHIVED),2025-04-05,FC Deportivo AZ 2014B (Gallegos),3,4,-1,-0.5,-0.5,neutral,0.29
FC Elite Arizona 2014 Boys (ARCHIVED),2025-03-23,2014 Boys Yellow,0,1,-1,-0.5,-0.5,neutral,0.227
FC Elite Arizona 2014 Boys (ARCHIVED),2025-03-22,2014 Boys Yellow,2,1,1,0.5,0.5,neutral,0.227
FC Elite Arizona 2014 Boys (ARCHIVED),2025-03-22,Phoenix United 2015 Academy,2,2,0,0.0,0.0,neutral,0.279
FC Elite Arizona 2014 Boys (ARCHIVED),2025-03-08,PRFC Southeast Valley 14B Predator-Central,2,1,1,0.5,0.5,neutral,0.168
FC Elite Arizona 2014 Boys (ARCHIVED),2025-02-23,Kingman SC B14 McGill,3,0,3,1.5,1.5,good,0.215
FC Elite Arizona 2014 Boys (ARCHIVED),2025-02-01,PRFC Scottsdale 14B Predator,2,0,2,1.0,1.0,neutral,0.202
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-25,PRFC Desert Foothills 14B Predator,7,0,7,3.5,3.5,good,0.136
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-25,Next Level Soccer Southeast 2014 Boys Green,0,0,0,0.0,0.0,neutral,0.27
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-24,NOS Santos 15 Boys Blue,6,0,6,3.0,3.0,good,0.081
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-19,Scottsdale 14 Sandsharks,1,0,1,0.5,0.5,neutral,0.504
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-19,Real Arizona 2014,1,0,1,0.5,0.5,neutral,0.322
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-18,2014 Boys Yellow,3,1,2,1.0,1.0,neutral,0.227
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-15,AZ Arsenal 15 Boys Teal 1 JZ,1,3,-2,-1.0,-1.0,neutral,0.267
FC Elite Arizona 2014 Boys (ARCHIVED),2025-01-11,PRFC West Valley 14B Pre-Academy,0,3,-3,-1.5,-1.5,weak,0.176
FC Elite Arizona 2014 Boys (ARCHIVED),2024-12-14,2014 Boys Blue,5,0,5,2.5,2.5,good,0.182
FC Elite Arizona 2014 Boys (ARCHIVED),2024-12-14,AZ Arsenal 14 Boys AYDP,4,0,4,2.0,2.0,good,0.23
FC Elite Arizona 2014 Boys (ARCHIVED),2024-12-08,Phoenix Premier FC 14B SW,5,4,1,0.5,0.5,neutral,0.262
FC Elite Arizona 2014 Boys (ARCHIVED),2024-12-08,14 Boys Navy,8,0,8,4.0,4.0,good,0.231
FC Elite Arizona 2014 Boys (ARCHIVED),2024-12-07,Phoenix Premier FC 14B SW,3,2,1,0.5,0.5,neutral,0.262
FC Elite Arizona 2014 Boys (ARCHIVED),2024-12-07,NOS Santos 14 Boys White,5,0,5,2.5,2.5,good,0.173
FC Elite Arizona 2014 Boys (ARCHIVED),2024-11-09,PRFC West Valley 14B Pre-Academy,1,1,0,0.0,0.0,neutral,0.176
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-27,15B NMarkette,8,3,5,2.5,2.5,good,0.163
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-25,PRFC Scottsdale 14B Copa,13,1,12,6.0,6.0,good,0.119
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-20,Next Level Soccer Northwest 2014 Boys,2,1,1,0.5,0.5,neutral,0.155
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-19,Next Level Soccer Southeast 2014 Boys Red,0,4,-4,-2.0,-2.0,weak,0.235
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-12,Synergy FC 14 B,3,0,3,1.5,1.5,good,0.134
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-12,West Valley 2014 Boys Martinez Pre-Elite64,2,0,2,1.0,1.0,neutral,0.272
FC Elite Arizona 2014 Boys (ARCHIVED),2024-10-11,AZSC 14B Perez,0,2,-2,-1.0,-1.0,neutral,0.298
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-29,Next Level Soccer Southeast 2014 Boys Blue,3,1,2,1.0,1.0,neutral,0.26
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-27,Legends FC AZ 14B Black,2,0,2,1.0,1.0,neutral,0.227
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-27,Legends FC AZ 14B Gold,0,3,-3,-1.5,-1.5,weak,0.186
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-22,14 ECNL #1,0,4,-4,-2.0,-2.0,weak,0.343
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-21,14 ECNL #1,1,2,-1,-0.5,-0.5,neutral,0.343
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-21,CDO 14B Premier,4,1,3,1.5,1.5,good,0.183
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-14,LAFC 14 BOYS,10,0,10,5.0,5.0,good,0.197
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-07,Scottsdale 14 Sandsharks,0,1,-1,-0.5,-0.5,neutral,0.504
FC Elite Arizona 2014 Boys (ARCHIVED),2024-09-01,PRFC Desert Foothills 14B Predator,4,0,4,2.0,2.0,good,0.136
FC Elite Arizona 2014 Boys (ARCHIVED),2024-08-31,AZ Arsenal 14 Boys Teal 2 PJ,9,0,9,4.5,4.5,good,0.145
FC Elite Arizona 2014 Boys - Martinez,2025-09-28,Milan B,11,0,11,5.5,5.5,good,0.014
FC Elite Arizona 2014 Boys - Martinez,2025-09-28,America 14b,7,0,7,3.5,3.5,good,0.183
FC Elite Arizona 2014 Boys - Martinez,2025-09-27,America 14b,5,2,3,1.5,1.5,good,0.183
FC Elite Arizona 2014 Boys - Martinez,2025-09-27,FC Sonora 14' B Dynamo,6,0,6,3.0,3.0,good,0.107
FC Elite Arizona 2014 Boys - Martinez,2025-09-20,SFC XOLOS ARIZONA 2014,7,0,7,3.5,3.5,good,0.286
FC Elite Arizona 2014 Boys - Martinez,2025-09-20,XOLOS ARIZONA 2014B,7,0,7,3.5,3.5,good,0.257
FC Elite Arizona 2014 Boys - Martinez,2025-09-06,PRFC Southeast Valley 14B Pre-Academy,7,1,6,3.0,3.0,good,0.162
FC Elite Arizona 2014 Boys - Martinez,2025-08-30,Park City SC B2014 Red,1,4,-3,-1.5,-1.5,weak,0.395
FC Elite Arizona 2014 Boys - Martinez,2025-08-30,Cachimbas FC 2014,1,4,-3,-1.5,-1.5,weak,0.395
FC Elite Arizona 2014 Boys - Martinez,2025-08-29,Avalanche 14B Gray SL,4,0,4,2.0,2.0,good,0.065
FC Elite Arizona 2014 Boys - Urbina,2025-09-28,Playmaker Futbol Academy 14B Black,1,6,-5,-2.5,-2.5,weak,0.204
FC Elite Arizona 2014 Boys - Urbina,2025-09-28,PSG 14B Blue,0,7,-7,-3.5,-3.5,weak,0.315
FC Elite Arizona 2014 Boys - Urbina,2025-09-26,FC ARIZONA PRE ECNL RL B14,0,0,0,0.0,0.0,neutral,0.353
FC Elite Arizona 2014 Boys - Urbina,2025-09-20,Select 14B Red,4,2,2,1.0,1.0,neutral,0.207
FC Elite Arizona 2014 Boys - Urbina,2025-09-13,BRAZAS FC 2014 Boys Gold,5,0,5,2.5,2.5,good,0.137
FC Elite Arizona 2014 Boys - Urbina,2025-09-07,U-12 (2014) Boys Pre Academy Blue,5,5,0,0.0,0.0,neutral,0.18
FC Elite Arizona 2014 Boys - Urbina,2025-09-06,Tuzos Academy Mesa 2014,0,4,-4,-2.0,-2.0,weak,0.208
FC Elite Arizona 2014 Boys - Urbina,2025-09-06,Tuzos Royals 14 Pre-Academy,2,1,1,0.5,0.5,neutral,0.265
FC Elite Arizona 2014 Boys - Urbina,2025-08-31,PSG 14B Blue,1,4,-3,-1.5,-1.5,weak,0.315
FC Elite Arizona 2014 Boys - Urbina,2025-08-30,PRFC Southeast Valley 14B Pre-Academy,2,1,1,0.5,0.5,neutral,0.162
FC Elite Arizona 2014 Boys - Urbina,2025-08-29,AZ Inferno 14 Boys Black,1,0,1,0.5,0.5,neutral,0.208
FC Elite Arizona 2014/15 Boys,2025-04-27,State 48 FC Avondale 14 Black,1,2,-1,-0.5,-0.5,neutral,0.189
FC Elite Arizona 2014/15 Boys,2025-04-26,PRFC North Valley 14B Copa,6,0,6,3.0,3.0,good,0.113
FC Sonora 14' B Dynamo,2025-09-28,America 14b,2,7,-5,-2.5,-2.5,weak,0.183
FC Sonora 14' B Dynamo,2025-09-27,FC Elite Arizona 2014 Boys - Martinez,0,6,-6,-3.0,-3.0,weak,0.448
FC Sonora 14' B Dynamo,2025-09-27,Milan B,11,1,10,5.0,5.0,good,0.014
FC Sonora 14' B Dynamo,2025-04-06,14B Blue #1,1,5,-4,-2.0,-2.0,weak,0.199
FC Sonora 14' B Dynamo,2025-04-05,CDO 14B Elite,2,2,0,0.0,0.0,neutral,0.244
FC Sonora 14' B Dynamo,2025-04-03,14B Hermanson AL,1,3,-2,-1.0,-1.0,neutral,0.212
FC Sonora 14' B Dynamo,2025-02-01,Deportivo Mexico 14B,0,11,-11,-5.5,-5.5,weak,0.158
FC Sonora 14' B Dynamo,2024-11-16,Deportivo Mexico 14B,3,4,-1,-0.5,-0.5,neutral,0.158
FC Sonora 14' B Dynamo,2024-11-02,14B Blue #1,0,5,-5,-2.5,-2.5,weak,0.199
FC Sonora 14' B Dynamo,2024-10-26,VSC 2014 Boys Green,0,3,-3,-1.5,-1.5,weak,0.214
FC Sonora 14' B Dynamo,2024-10-12,14B NL #2,0,3,-3,-1.5,-1.5,weak,0.325
FC Sonora 14' B Dynamo,2024-10-06,West Valley 2014 Boys Martinez Pre-Elite64,1,13,-12,-6.0,-6.0,weak,0.272
FC Sonora 14' B Dynamo,2024-10-05,14B Felix Nogales,0,8,-8,-4.0,-4.0,weak,0.221
FC Tucson Youth 13B NL,2025-09-20,14 Pre-MLSN #1,1,2,-1,-0.5,-0.5,neutral,0.296
FC Tucson Youth 13B NL,2025-09-19,14 Pre-MLSN #2,3,1,2,1.0,1.0,neutral,0.268
FCDA 13B Red NL (AZ),2025-09-13,14B JDeutsch Pre-MLS Next,0,1,-1,-0.5,-0.5,neutral,0.241
FCDA 13B Red NL (AZ),2025-09-12,2014B West,3,3,0,0.0,0.0,neutral,0.31
FCDA 2013B Red,2025-09-07,2014 Elite,0,5,-5,-2.5,-2.5,weak,0.432
FDI 2015,2025-04-19,PSC 2014/15B,5,2,3,1.5,1.5,good,0.08
FDI 2015,2024-09-28,PSC 2014/15B,6,1,5,2.5,2.5,good,0.08
FSC United 14 Boys,2025-09-28,Phoenix Premier FC 14B SW Black,0,14,-14,-7.0,-7.0,weak,0.303
FSC United 14 Boys,2025-09-27,Southeast 2014 Boys Green,0,9,-9,-4.5,-4.5,weak,0.258
FSC United 14 Boys,2025-09-27,Playmaker Futbol Academy 14B Gold,3,5,-2,-1.0,-1.0,neutral,0.165
FSC United 14 Boys,2025-09-07,Kingman SC B14 McGill,0,7,-7,-3.5,-3.5,weak,0.215
FSC United 14 Boys,2025-09-07,PRFC North Valley 14B Predator,4,7,-3,-1.5,-1.5,weak,0.187
FSC United 14 Boys,2025-09-06,CCV Stars 14 Boys North Navy,0,4,-4,-2.0,-2.0,weak,0.189
FSC United 14 Boys,2025-05-25,Santos 15B,3,1,2,1.0,1.0,neutral,0.097
FSC United 14 Boys,2025-05-24,Eagles F.C.,0,3,-3,-1.5,-1.5,weak,0.188
FSC United 14 Boys,2025-05-24,14 Pre-MLSN #2,0,16,-16,-8.0,-8.0,weak,0.268
FSC United 14 Boys,2025-05-24,14 ECNL #2,0,16,-16,-8.0,-8.0,weak,0.303
FSC United 14 Boys,2025-05-11,AYSO United 15BlueB,5,1,4,2.0,2.0,good,0.088
FSC United 14 Boys,2025-05-11,Los Alamos Soccer League,6,1,5,2.5,2.5,good,0.169
FSC United 14 Boys,2025-05-10,Peak FC - U9/U10/U11,5,2,3,1.5,1.5,good,0.13
FSC United 14 Boys,2025-05-10,Los Alamos Soccer League,2,4,-2,-1.0,-1.0,neutral,0.169
